"trend"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"735"	"linear_increasing"	"GO"	"0045893"	"positive regulation of transcription, DNA-templated "	"534/17829"	5.13447432762836	2.99512030960794	0.0168878100386671	1	1.71427982747727	"ILF2_HUMAN;FOS_HUMAN;FOXC1_HUMAN;ARI1B_HUMAN;ING5_HUMAN;JUN_HUMAN;ELF1_HUMAN;CACO1_HUMAN;MSL1_HUMAN;PAX8_HUMAN;SMCA1_HUMAN;RNF10_HUMAN;SUPT3_HUMAN;STAT1_HUMAN;RYBP_HUMAN;WT1_HUMAN;TBL1R_HUMAN;TBX5_HUMAN;BMP2_HUMAN;GCM1_HUMAN;CDK2_HUMAN;EDF1_HUMAN"	"22/409"
"366"	"linear_increasing"	"GO"	"0032587"	"ruffle membrane "	"89/17829"	1.46699266503667	0.49918671826799	0.0179863892898257	1	2.93876541853246	"SH3Y1_HUMAN;HIP1R_HUMAN;ITB3_HUMAN;PLCG2_HUMAN;TPM1_HUMAN;PSD3_HUMAN;ITAV_HUMAN"	"7/409"
"2231"	"linear_increasing"	"GO"	"0030836"	"positive regulation of actin filament depolymerization "	"8/17829"	0.488997555012225	0.0448707162488081	0.0191309252179848	1	10.8979217603912	"SEM5A_HUMAN;WDR1_HUMAN;DEST_HUMAN"	"3/409"
"340"	"linear_increasing"	"GO"	"0007162"	"negative regulation of cell adhesion "	"44/17829"	0.97799511002445	0.246788939368445	0.0206097911886932	1	3.96288064014225	"RASA1_HUMAN;KNG1_HUMAN;MUC24_HUMAN;PODXL_HUMAN;SEM5A_HUMAN"	"5/409"
"808"	"linear_increasing"	"GO"	"0009410"	"response to xenobiotic stimulus "	"226/17829"	2.68948655256724	1.26759773402883	0.0207209222594459	1	2.12171928078413	"5HT2B_HUMAN;FOS_HUMAN;FOSB_HUMAN;GBRG3_HUMAN;JUN_HUMAN;NKX61_HUMAN;STAT1_HUMAN;SHAN2_HUMAN;TSP1_HUMAN;SYUA_HUMAN;VEGFC_HUMAN;ABCG5_HUMAN"	"12/409"
"44"	"linear_increasing"	"GO"	"0032869"	"cellular response to insulin stimulus "	"93/17829"	1.46699266503667	0.521622076392394	0.0215833998078653	1	2.81236690590741	"KPYM_HUMAN;PCKGC_HUMAN;RAB31_HUMAN;RAB8B_HUMAN;1433G_HUMAN;INSI2_HUMAN;STAT1_HUMAN"	"7/409"
"624"	"linear_increasing"	"GO"	"0098794"	"postsynapse "	"94/17829"	1.46699266503667	0.527230915923495	0.0225532322435321	1	2.78244810903605	"LRRK2_HUMAN;GBRG3_HUMAN;RN19A_HUMAN;WASF1_HUMAN;PROF2_HUMAN;SYUA_HUMAN;RAB3A_HUMAN"	"7/409"
"651"	"linear_increasing"	"GO"	"0009267"	"cellular response to starvation "	"69/17829"	1.22249388753056	0.38700992764597	0.0230058190699127	1	3.15881790156267	"LRRK2_HUMAN;KLF10_HUMAN;RIPR1_HUMAN;RRAGA_HUMAN;SRBP2_HUMAN;HSP7C_HUMAN"	"6/409"
"625"	"linear_increasing"	"GO"	"0099523"	"presynaptic cytosol "	"9/17829"	0.488997555012225	0.0504795557799091	0.0230477697523213	1	9.68704156479218	"LRRK2_HUMAN;CALB1_HUMAN;HSP7C_HUMAN"	"3/409"
"997"	"linear_increasing"	"GO"	"0009612"	"response to mechanical stimulus "	"46/17829"	0.97799511002445	0.258006618430647	0.023582806184959	1	3.7905814818752	"FOSB_HUMAN;JUND_HUMAN;STAT1_HUMAN;TSP1_HUMAN;RETN_HUMAN"	"5/409"
"694"	"linear_increasing"	"GO"	"0032760"	"positive regulation of tumor necrosis factor production "	"96/17829"	1.46699266503667	0.538448594985698	0.0245799755105553	1	2.7244804400978	"LRRK2_HUMAN;PLCG2_HUMAN;TSP1_HUMAN;TCAM1_HUMAN;ZBT20_HUMAN;HSPB1_HUMAN;CLC7A_HUMAN"	"7/409"
"36"	"linear_increasing"	"GO"	"0045296"	"cadherin binding "	"289/17829"	3.17848410757946	1.62095462448819	0.025421710323811	1	1.96087173543371	"KPYM_HUMAN;PFKAP_HUMAN;VAPA_HUMAN;PSB6_HUMAN;EHD1_HUMAN;BASI_HUMAN;COBL1_HUMAN;CTNA2_HUMAN;PRDX6_HUMAN;STAT1_HUMAN;ZO1_HUMAN;HSP7C_HUMAN;IF4G2_HUMAN;DDX3X_HUMAN"	"14/409"
"1142"	"linear_increasing"	"GO"	"0042470"	"melanosome "	"97/17829"	1.46699266503667	0.544057434516798	0.0256375266244962	1	2.6963930128803	"BASI_HUMAN;ENPL_HUMAN;ITB3_HUMAN;TCPD_HUMAN;TYRO_HUMAN;HSP7C_HUMAN;ANXA6_HUMAN"	"7/409"
"236"	"linear_increasing"	"GO"	"0019003"	"GDP binding "	"72/17829"	1.22249388753056	0.403836446239273	0.0267766466937995	1	3.02720048899756	"PCKGC_HUMAN;RAB31_HUMAN;RAB3B_HUMAN;RAB8B_HUMAN;DIRA3_HUMAN;RAP2A_HUMAN"	"6/409"
"313"	"linear_increasing"	"GO"	"0009306"	"protein secretion "	"48/17829"	0.97799511002445	0.269224297492849	0.0268028784088741	1	3.63264058679707	"RAB3B_HUMAN;RAB8B_HUMAN;GOLP3_HUMAN;ARL4D_HUMAN;RAB3A_HUMAN"	"5/409"
"1162"	"linear_increasing"	"GO"	"0043434"	"response to peptide hormone "	"48/17829"	0.97799511002445	0.269224297492849	0.0268028784088741	1	3.63264058679707	"BASI_HUMAN;JUND_HUMAN;DAG1_HUMAN;STAT1_HUMAN;AREG_HUMAN"	"5/409"
"1542"	"linear_increasing"	"GO"	"0060055"	"angiogenesis involved in wound healing "	"10/17829"	0.488997555012225	0.0560883953110102	0.0272624395473482	1	8.71833740831296	"DAG1_HUMAN;ITB3_HUMAN;SRF_HUMAN"	"3/409"
"502"	"linear_increasing"	"GO"	"0030593"	"neutrophil chemotaxis "	"73/17829"	1.22249388753056	0.409445285770374	0.02811590097853	1	2.98573198914827	"S10AC_HUMAN;BASI_HUMAN;CXL13_HUMAN;S10A9_HUMAN;CCL16_HUMAN;CCL2_HUMAN"	"6/409"
"147"	"linear_increasing"	"GO"	"0018105"	"peptidyl-serine phosphorylation "	"157/17829"	1.9559902200489	0.880587806382859	0.0289970475153688	1	2.22123246071668	"PLK1_HUMAN;PCKGC_HUMAN;ST32A_HUMAN;LRRK2_HUMAN;KS6A6_HUMAN;KC1A_HUMAN;VRK3_HUMAN;LATS1_HUMAN;CDK2_HUMAN"	"9/409"
"1149"	"linear_increasing"	"GO"	"0001618"	"virus receptor activity "	"74/17829"	1.22249388753056	0.415054125301475	0.0294969121724854	1	2.94538425956519	"BASI_HUMAN;DAG1_HUMAN;EFNB2_HUMAN;ITB3_HUMAN;SCRB2_HUMAN;ITAV_HUMAN"	"6/409"
"612"	"linear_increasing"	"GO"	"0032839"	"dendrite cytoplasm "	"28/17829"	0.733496332518337	0.157047506870828	0.0297111403555213	1	4.67053789731051	"LRRK2_HUMAN;HPCA_HUMAN;HIP1R_HUMAN;WASF1_HUMAN"	"4/409"
"38"	"linear_increasing"	"GO"	"0000287"	"magnesium ion binding "	"210/17829"	2.44498777506112	1.17785630153121	0.0308710656880838	1	2.07579462102689	"KPYM_HUMAN;PLK1_HUMAN;PCKGC_HUMAN;LRRK2_HUMAN;DCTP1_HUMAN;KS6A6_HUMAN;RAP2A_HUMAN;SYUA_HUMAN;AT11A_HUMAN;LATS1_HUMAN;CDK2_HUMAN"	"11/409"
"101"	"linear_increasing"	"GO"	"0043406"	"positive regulation of MAP kinase activity "	"75/17829"	1.22249388753056	0.420662964832576	0.0309200068046972	1	2.90611246943765	"PDGFD_HUMAN;S10AC_HUMAN;LRRK2_HUMAN;5HT2B_HUMAN;VEGFA_HUMAN;TSP1_HUMAN"	"6/409"
"188"	"linear_increasing"	"GO"	"0090263"	"positive regulation of canonical Wnt signaling pathway "	"102/17829"	1.46699266503667	0.572101632172303	0.0313789256860239	1	2.56421688479793	"PTK7_HUMAN;LRRK2_HUMAN;RENR_HUMAN;SEM5A_HUMAN;TBL1R_HUMAN;DDX3X_HUMAN;AMER1_HUMAN"	"7/409"
"750"	"linear_increasing"	"GO"	"0099149"	"regulation of postsynaptic neurotransmitter receptor internalization "	"11/17829"	0.488997555012225	0.0616972348421112	0.0317600944901194	1	7.92576128028451	"HPCA_HUMAN;EFNB2_HUMAN;ITB3_HUMAN"	"3/409"
"964"	"linear_increasing"	"GO"	"0038084"	"vascular endothelial growth factor signaling pathway "	"11/17829"	0.488997555012225	0.0616972348421112	0.0317600944901194	1	7.92576128028451	"FOXC1_HUMAN;VEGFA_HUMAN;VEGFC_HUMAN"	"3/409"
"296"	"linear_increasing"	"GO"	"0003924"	"GTPase activity "	"309/17829"	3.17848410757946	1.73313141511021	0.0319145219118848	1	1.83395447100434	"RAB31_HUMAN;RAB3B_HUMAN;RAB8B_HUMAN;RASA1_HUMAN;LRRK2_HUMAN;DIRA3_HUMAN;ARL4D_HUMAN;RAP2A_HUMAN;RRAGA_HUMAN;RGS12_HUMAN;TBB5_HUMAN;TBB2A_HUMAN;RAB3A_HUMAN;DDX3X_HUMAN"	"14/409"
"22"	"linear_increasing"	"GO"	"0006446"	"regulation of translational initiation "	"29/17829"	0.733496332518337	0.162656346401929	0.0322673385612263	1	4.50948486636877	"IMPCT_HUMAN;IF4A2_HUMAN;IF4G2_HUMAN;HSPB1_HUMAN"	"4/409"
"398"	"linear_increasing"	"GO"	"0050840"	"extracellular matrix binding "	"29/17829"	0.733496332518337	0.162656346401929	0.0322673385612263	1	4.50948486636877	"TICN2_HUMAN;ITB3_HUMAN;VEGFA_HUMAN;ITAV_HUMAN"	"4/409"
"562"	"linear_increasing"	"GO"	"0030424"	"axon "	"310/17829"	3.17848410757946	1.73874025464131	0.0323577967433144	1	1.82803848883981	"LRP2_HUMAN;LRRK2_HUMAN;HPCA_HUMAN;BASI_HUMAN;CALB1_HUMAN;CTNA2_HUMAN;PALLD_HUMAN;RENR_HUMAN;OX2G_HUMAN;STAT1_HUMAN;SYUA_HUMAN;RAB3A_HUMAN;IF4G2_HUMAN;DYST_HUMAN"	"14/409"
"492"	"linear_increasing"	"GO"	"0048306"	"calcium-dependent protein binding "	"77/17829"	1.22249388753056	0.431880643894778	0.0338936381463485	1	2.83062902867304	"S10AC_HUMAN;S10A9_HUMAN;WFS1_HUMAN;CABP1_HUMAN;CALM2_HUMAN;ANXA6_HUMAN"	"6/409"
"192"	"linear_increasing"	"GO"	"0003281"	"ventricular septum development "	"30/17829"	0.733496332518337	0.16826518593303	0.0349346313526155	1	4.35916870415648	"PTK7_HUMAN;LRP2_HUMAN;PAX8_HUMAN;TBX5_HUMAN"	"4/409"
"1673"	"linear_increasing"	"GO"	"0001968"	"fibronectin binding "	"30/17829"	0.733496332518337	0.16826518593303	0.0349346313526155	1	4.35916870415648	"ITB3_HUMAN;VEGFA_HUMAN;TSP1_HUMAN;ITAV_HUMAN"	"4/409"
"354"	"linear_increasing"	"GO"	"0003181"	"atrioventricular valve morphogenesis "	"12/17829"	0.488997555012225	0.0673060743732122	0.036526398504513	1	7.26528117359413	"SLIT3_HUMAN;TBX5_HUMAN;BMP2_HUMAN"	"3/409"
"1291"	"linear_increasing"	"GO"	"0099524"	"postsynaptic cytosol "	"12/17829"	0.488997555012225	0.0673060743732122	0.036526398504513	1	7.26528117359413	"CALB1_HUMAN;DAG1_HUMAN;HSP7C_HUMAN"	"3/409"
"189"	"linear_increasing"	"GO"	"0010976"	"positive regulation of neuron projection development "	"106/17829"	1.46699266503667	0.594536990296708	0.0365321986245577	1	2.4674539834848	"PTK7_HUMAN;NF2L2_HUMAN;EHD1_HUMAN;FUT9_HUMAN;SNX3_HUMAN;S10A9_HUMAN;SCRB2_HUMAN"	"7/409"
"349"	"linear_increasing"	"GO"	"0005509"	"calcium ion binding "	"614/17829"	5.37897310513447	3.44382747209602	0.0367552233081219	1	1.56191712526779	"SLIT3_HUMAN;TICN2_HUMAN;PADI2_HUMAN;S10AC_HUMAN;FKBP9_HUMAN;LRP2_HUMAN;HPCA_HUMAN;DSG2_HUMAN;FAT1_HUMAN;EHD1_HUMAN;ENPL_HUMAN;ANXA5_HUMAN;CALB1_HUMAN;CASQ1_HUMAN;DAG1_HUMAN;S10A9_HUMAN;TSP1_HUMAN;SYUA_HUMAN;DYST_HUMAN;CABP1_HUMAN;FSCB_HUMAN;CALM2_HUMAN;ANXA6_HUMAN"	"23/409"
"743"	"linear_increasing"	"GO"	"0071277"	"cellular response to calcium ion "	"79/17829"	1.22249388753056	0.44309832295698	0.0370389492227165	1	2.75896753427625	"HPCA_HUMAN;FOS_HUMAN;FOSB_HUMAN;JUND_HUMAN;JUN_HUMAN;PLCG2_HUMAN"	"6/409"
"345"	"linear_increasing"	"GO"	"0030833"	"regulation of actin filament polymerization "	"31/17829"	0.733496332518337	0.173874025464131	0.0377122323644286	1	4.21855035886111	"RASA1_HUMAN;PAK3_HUMAN;PROF2_HUMAN;LATS1_HUMAN"	"4/409"
"427"	"linear_increasing"	"GO"	"0034599"	"cellular response to oxidative stress "	"80/17829"	1.22249388753056	0.448707162488081	0.0386765574924163	1	2.7244804400978	"NF2L2_HUMAN;LRRK2_HUMAN;P5CR2_HUMAN;NR4A2_HUMAN;S4A11_HUMAN;SYUA_HUMAN"	"6/409"
"33"	"linear_increasing"	"GO"	"0034774"	"secretory granule lumen "	"108/17829"	1.46699266503667	0.60575466935891	0.0393005838945289	1	2.42176039119804	"KPYM_HUMAN;S10AC_HUMAN;PSB1_HUMAN;S10A9_HUMAN;A1BG_HUMAN;HSP7C_HUMAN;DDX3X_HUMAN"	"7/409"
"938"	"linear_increasing"	"GO"	"0007507"	"heart development "	"185/17829"	2.20048899755501	1.03763531325369	0.0406934970425245	1	2.12067666688694	"FOXC1_HUMAN;AP1B1_HUMAN;SRF_HUMAN;WT1_HUMAN;TBX5_HUMAN;KDM6A_HUMAN;BMP2_HUMAN;IF4G2_HUMAN;CO3A1_HUMAN;DRC1_HUMAN"	"10/409"
"307"	"linear_increasing"	"GO"	"0048471"	"perinuclear region of cytoplasm "	"655/17829"	5.62347188264059	3.67378989287116	0.0429530422799572	1	1.53070046100151	"RAB3B_HUMAN;RAB8B_HUMAN;HIP1R_HUMAN;FAT1_HUMAN;EHD1_HUMAN;MOFA1_HUMAN;ENPL_HUMAN;INADL_HUMAN;FBXL5_HUMAN;IF4A2_HUMAN;PRDX6_HUMAN;SPT32_HUMAN;STAT1_HUMAN;PLCG2_HUMAN;SORT_HUMAN;WRIP1_HUMAN;SYUA_HUMAN;TYRO_HUMAN;RAB3A_HUMAN;HSP7C_HUMAN;CKAP4_HUMAN;CABP1_HUMAN;ANXA6_HUMAN;CSN6_HUMAN"	"24/409"
"237"	"linear_increasing"	"GO"	"0005525"	"GTP binding "	"352/17829"	3.42298288508557	1.97431151494756	0.043738356849934	1	1.73376028006224	"PCKGC_HUMAN;RAB31_HUMAN;RAB3B_HUMAN;RAB8B_HUMAN;LRRK2_HUMAN;EHD1_HUMAN;GMPPB_HUMAN;DIRA3_HUMAN;ARL4D_HUMAN;RAP2A_HUMAN;RRAGA_HUMAN;TBB5_HUMAN;TBB2A_HUMAN;RAB3A_HUMAN;ANXA6_HUMAN"	"15/409"
"731"	"linear_increasing"	"GO"	"0005730"	"nucleolus "	"775/17829"	6.35696821515892	4.34685063660329	0.0467807003010812	1	1.46243079107185	"ILF2_HUMAN;LDOC1_HUMAN;CC14A_HUMAN;KS6A6_HUMAN;BAZ2A_HUMAN;ARL4D_HUMAN;NEPRO_HUMAN;PODXL_HUMAN;STAT1_HUMAN;NSD2_HUMAN;SDHF2_HUMAN;XPO1_HUMAN;WT1_HUMAN;UBF1_HUMAN;RGS12_HUMAN;ZN771_HUMAN;ZN207_HUMAN;VRK3_HUMAN;ZN622_HUMAN;RBM19_HUMAN;ABHEB_HUMAN;HSP7C_HUMAN;MYO1C_HUMAN;MYSM1_HUMAN;DDX5_HUMAN;NEP1_HUMAN;EDF1_HUMAN"	"27/409"
"90"	"linear_increasing"	"GO"	"0005161"	"platelet-derived growth factor receptor binding "	"14/17829"	0.488997555012225	0.0785237534354142	0.0468100408543167	1	6.22738386308068	"PDGFD_HUMAN;ITB3_HUMAN;VEGFA_HUMAN"	"3/409"
"2093"	"linear_increasing"	"GO"	"0002281"	"macrophage activation involved in immune response "	"14/17829"	0.488997555012225	0.0785237534354142	0.0468100408543167	1	6.22738386308068	"NMI_HUMAN;PLCG2_HUMAN;TCAM1_HUMAN"	"3/409"
"7701"	"linear_decreasing"	"GO"	"0004984"	"olfactory receptor activity "	"359/17829"	2.99184043517679	2.01357339166526	0.00253337874244392	1	1.4858362985729	"O7E24_HUMAN;O52N4_HUMAN;O12D1_HUMAN;O10G3_HUMAN;O4A47_HUMAN;OR7AA_HUMAN;OR1Q1_HUMAN;OR5H2_HUMAN;O56A5_HUMAN;OR2T5_HUMAN;OR4E1_HUMAN;OR7D2_HUMAN;OR6V1_HUMAN;OR2T4_HUMAN;OR2M2_HUMAN;OR4L1_HUMAN;O2A25_HUMAN;OR6T1_HUMAN;OR9Q2_HUMAN;O51H1_HUMAN;O13C8_HUMAN;OR7G1_HUMAN;OR9G4_HUMAN;OR2S1_HUMAN;O10H2_HUMAN;O56B4_HUMAN;OR1K1_HUMAN;O2AJ1_HUMAN;O2T27_HUMAN;O4C46_HUMAN;OR5B2_HUMAN;O51B2_HUMAN;O10A7_HUMAN;O10AD_HUMAN;O4F15_HUMAN;OR5L1_HUMAN;OR7C2_HUMAN;OR4N4_HUMAN;OR4N5_HUMAN;OR4Q3_HUMAN;O51I2_HUMAN;OR1N1_HUMAN;O10J5_HUMAN;O10C1_HUMAN;OR8B8_HUMAN;OR8BC_HUMAN;O2T11_HUMAN;O2T35_HUMAN;OR4C3_HUMAN;OR4S1_HUMAN;O4C45_HUMAN;O11H4_HUMAN;OR4CD_HUMAN;O10G9_HUMAN;OR9Q1_HUMAN;OR8J1_HUMAN;O6C74_HUMAN;OR4CG_HUMAN;OR7G2_HUMAN;OR2G3_HUMAN;OR2L2_HUMAN;OR1J4_HUMAN;OR2W1_HUMAN;OR5DG_HUMAN;OR4X1_HUMAN;O52A5_HUMAN;O52H1_HUMAN"	"67/2206"
"60210"	"linear_decreasing"	"GO"	"0004930"	"G protein-coupled receptor activity "	"633/17829"	4.66908431550317	3.55039542318694	0.00526465641909577	1	1.31508853493059	"V1AR_HUMAN;V2R_HUMAN;O7E24_HUMAN;O52N4_HUMAN;O12D1_HUMAN;TA2R8_HUMAN;TAAR1_HUMAN;PAR3_HUMAN;PAR4_HUMAN;SSR4_HUMAN;GPR27_HUMAN;AGRB2_HUMAN;GP160_HUMAN;O10G3_HUMAN;O4A47_HUMAN;NPFF1_HUMAN;OPRD_HUMAN;OR7AA_HUMAN;OPSX_HUMAN;OR1Q1_HUMAN;OR5H2_HUMAN;AGRA1_HUMAN;GP158_HUMAN;GPR3_HUMAN;FZD4_HUMAN;DRD1_HUMAN;GPR31_HUMAN;GRM6_HUMAN;O56A5_HUMAN;OR2T5_HUMAN;OR4E1_HUMAN;OR7D2_HUMAN;OR6V1_HUMAN;OR2T4_HUMAN;OR2M2_HUMAN;OR4L1_HUMAN;O2A25_HUMAN;OR9Q2_HUMAN;GRM4_HUMAN;GPR37_HUMAN;O51H1_HUMAN;O13C8_HUMAN;OR7G1_HUMAN;OR9G4_HUMAN;OR2S1_HUMAN;OXGR1_HUMAN;O56B4_HUMAN;OR1K1_HUMAN;O2AJ1_HUMAN;O2T27_HUMAN;O4C46_HUMAN;OR5B2_HUMAN;O51B2_HUMAN;O10A7_HUMAN;O10AD_HUMAN;O4F15_HUMAN;OR5L1_HUMAN;OR7C2_HUMAN;OR4N4_HUMAN;OR4N5_HUMAN;OR4Q3_HUMAN;O51I2_HUMAN;OR1N1_HUMAN;O10C1_HUMAN;OR8B8_HUMAN;OR8BC_HUMAN;O2T11_HUMAN;O2T35_HUMAN;OR4C3_HUMAN;OR4S1_HUMAN;O4C45_HUMAN;S1PR4_HUMAN;TS1R3_HUMAN;T2R50_HUMAN;S1PR3_HUMAN;OR4CD_HUMAN;VIPR2_HUMAN;O10G9_HUMAN;MRGRD_HUMAN;OR9Q1_HUMAN;OR8J1_HUMAN;O6C74_HUMAN;OR4CG_HUMAN;OR7G2_HUMAN;OR2G3_HUMAN;OR2L2_HUMAN;OR1J4_HUMAN;OR2W1_HUMAN;OR5DG_HUMAN;ADA2A_HUMAN;CELR1_HUMAN;CELR2_HUMAN;GP152_HUMAN;GPR25_HUMAN;OR4X1_HUMAN;O52A5_HUMAN;O52H1_HUMAN;AGRE1_HUMAN;AGRE2_HUMAN;CELR3_HUMAN;GP173_HUMAN;GP182_HUMAN;ADA2B_HUMAN;DRD2_HUMAN"	"104/2206"
"20210"	"linear_decreasing"	"GO"	"0006355"	"regulation of transcription, DNA-templated "	"467/17829"	3.53581142339075	2.61932806102417	0.0093614653020618	1	1.34989254534548	"PHF19_HUMAN;PITX2_HUMAN;SNAI3_HUMAN;OFUT1_HUMAN;RABP2_HUMAN;TP4A3_HUMAN;SBNO1_HUMAN;JIP1_HUMAN;ACVL1_HUMAN;DVL1_HUMAN;NFE4_HUMAN;DAXX_HUMAN;DDIT3_HUMAN;OGG1_HUMAN;ATF4_HUMAN;ERR2_HUMAN;OR7D2_HUMAN;MN1_HUMAN;PML_HUMAN;KAT7_HUMAN;KPCT_HUMAN;HMGA2_HUMAN;MBB1A_HUMAN;PERM1_HUMAN;CEBPB_HUMAN;SIX1_HUMAN;SRS10_HUMAN;SETD7_HUMAN;S39A8_HUMAN;SOX2_HUMAN;SOX13_HUMAN;RSF1_HUMAN;SCRT1_HUMAN;TAF1D_HUMAN;SPI2B_HUMAN;NSD1_HUMAN;PIT1_HUMAN;SNAI2_HUMAN;ZN431_HUMAN;YAF2_HUMAN;ZFP37_HUMAN;UB2V1_HUMAN;ZIM2_HUMAN;ZN430_HUMAN;ZN331_HUMAN;ZNF90_HUMAN;ZN195_HUMAN;NKX62_HUMAN;Z280A_HUMAN;ZN506_HUMAN;ZN516_HUMAN;ZZZ3_HUMAN;TF65_HUMAN;ZN679_HUMAN;ZN138_HUMAN;ZN723_HUMAN;ZN727_HUMAN;ZN736_HUMAN;ZN737_HUMAN;ZN738_HUMAN;ZN492_HUMAN;ZN626_HUMAN;ZNF85_HUMAN;PTF1A_HUMAN;LIMD1_HUMAN;RB6I2_HUMAN;RBBP7_HUMAN;CELR2_HUMAN;MYBA_HUMAN;NFX1_HUMAN;NFYA_HUMAN;NFYB_HUMAN;CRX_HUMAN;APBB3_HUMAN;ATF5_HUMAN;GLI4_HUMAN;AJUBA_HUMAN;CARM1_HUMAN;CXXC1_HUMAN"	"79/2206"
"28310"	"linear_decreasing"	"GO"	"0000981"	"DNA-binding transcription factor activity, RNA polymerase II-specific "	"1179/17829"	7.93291024478695	6.6128218071681	0.0096438763279937	1	1.1996255873987	"PDX1_HUMAN;PITX2_HUMAN;SNAI3_HUMAN;RBPJL_HUMAN;SOX30_HUMAN;SPIB_HUMAN;SALL1_HUMAN;ASCL1_HUMAN;IRF8_HUMAN;DUX1_HUMAN;IRX5_HUMAN;GRHL1_HUMAN;HHEX_HUMAN;DDIT3_HUMAN;IRF1_HUMAN;NF2L3_HUMAN;HIF3A_HUMAN;HMX1_HUMAN;ATF4_HUMAN;EOMES_HUMAN;IRF7_HUMAN;CSRN2_HUMAN;EVX1_HUMAN;HESX1_HUMAN;CR3L3_HUMAN;EGR4_HUMAN;GTD2B_HUMAN;KLF14_HUMAN;KLF18_HUMAN;KLF9_HUMAN;DUX4_HUMAN;FOXE3_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;FOXL1_HUMAN;FX4L1_HUMAN;FX4L5_HUMAN;ERR2_HUMAN;NR1H3_HUMAN;PAX7_HUMAN;NFKB1_HUMAN;NKX22_HUMAN;HSFY1_HUMAN;FOXB1_HUMAN;PKNX1_HUMAN;EGR2_HUMAN;RLF_HUMAN;CEBPB_HUMAN;NPAS2_HUMAN;NOTO_HUMAN;SIX1_HUMAN;PRRX1_HUMAN;PROP1_HUMAN;SPIC_HUMAN;OVOL2_HUMAN;PPARD_HUMAN;TCF24_HUMAN;SOX2_HUMAN;SP100_HUMAN;SOX13_HUMAN;NACC1_HUMAN;SCRT1_HUMAN;STA5A_HUMAN;PIT1_HUMAN;ZN202_HUMAN;SNAI2_HUMAN;STAT2_HUMAN;ZNF28_HUMAN;ZN431_HUMAN;ZN132_HUMAN;ZIC3_HUMAN;ZN709_HUMAN;ZFP37_HUMAN;ZNF8_HUMAN;PKNX2_HUMAN;ZIC2_HUMAN;ZN681_HUMAN;ZN551_HUMAN;ZN468_HUMAN;ZSA5A_HUMAN;ZNF84_HUMAN;ZN417_HUMAN;ZSC9_HUMAN;ZFP41_HUMAN;ZIM2_HUMAN;ZN165_HUMAN;ZN430_HUMAN;ZN174_HUMAN;ZN331_HUMAN;ZN670_HUMAN;Z587B_HUMAN;ZN543_HUMAN;ZSC16_HUMAN;ZNF90_HUMAN;ZN844_HUMAN;ZN195_HUMAN;ZN587_HUMAN;NKX62_HUMAN;ZN436_HUMAN;Z280A_HUMAN;ZN506_HUMAN;ZN764_HUMAN;ZN510_HUMAN;ZKSC4_HUMAN;ZN516_HUMAN;ZN776_HUMAN;ZN525_HUMAN;ZN526_HUMAN;ZN527_HUMAN;ZN787_HUMAN;ZN418_HUMAN;ZNF70_HUMAN;TF65_HUMAN;ZN595_HUMAN;ZN578_HUMAN;ZN333_HUMAN;ZN816_HUMAN;ZN576_HUMAN;TBR1_HUMAN;ZN419_HUMAN;ZFP2_HUMAN;ZN679_HUMAN;ZN444_HUMAN;ZN142_HUMAN;ZN177_HUMAN;ZN138_HUMAN;ZN723_HUMAN;ZN727_HUMAN;ZN728_HUMAN;ZN487_HUMAN;ZN736_HUMAN;ZN737_HUMAN;ZN491_HUMAN;ZN492_HUMAN;ZN530_HUMAN;ZN611_HUMAN;ZN620_HUMAN;ZN626_HUMAN;ZN394_HUMAN;ZNF85_HUMAN;ZN891_HUMAN;ZN101_HUMAN;ZN322_HUMAN;ZN133_HUMAN;ZN337_HUMAN;TFCP2_HUMAN;ZN571_HUMAN;PTF1A_HUMAN;OLIG3_HUMAN;ZNF93_HUMAN;ZN589_HUMAN;TPRX1_HUMAN;NKX24_HUMAN;ONEC2_HUMAN;BHA15_HUMAN;HXB3_HUMAN;HXB8_HUMAN;HXB9_HUMAN;HXA10_HUMAN;MYBA_HUMAN;NFX1_HUMAN;NFYA_HUMAN;IRF4_HUMAN;NFYB_HUMAN;CRX_HUMAN;GSX2_HUMAN;LHX6_HUMAN;DMRT2_HUMAN;HSF2_HUMAN;ATF5_HUMAN;COE2_HUMAN;GLI4_HUMAN;DLX6_HUMAN;DMBX1_HUMAN;ASCL3_HUMAN"	"176/2206"
