"enriched_for"	"type"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"low_in_FSGS_f"	"GO"	"GO"	"0000993"	"RNA polymerase II complex binding "	"3/471"	"27/17829"	0.636942675159236	0.151438667339727	0.0386919773236841	1	4.20594479830149	"UVSSA_HUMAN;RPR1B_HUMAN;HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0046332"	"SMAD binding "	"4/471"	"47/17829"	0.849256900212314	0.263615457961748	0.0388448132864602	1	3.22157473912454	"SNW1_HUMAN;TGBR3_HUMAN;DDX5_HUMAN;CO1A2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0000976"	"transcription cis-regulatory region binding "	"10/471"	"194/17829"	2.12314225053079	1.0881148690336	0.039160641569147	1	1.95121150436667	"PITX2_HUMAN;SFPQ_HUMAN;DUX4_HUMAN;ELK1_HUMAN;SOX10_HUMAN;SOX4_HUMAN;SMCA2_HUMAN;SOX2_HUMAN;TZAP_HUMAN;HNF1A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0017124"	"SH3 domain binding "	"7/471"	"119/17829"	1.48619957537155	0.667451904201021	0.039809925733514	1	2.22667665792432	"SH3L2_HUMAN;ADA15_HUMAN;EVL_HUMAN;EFS_HUMAN;ABI3_HUMAN;DRD4_HUMAN;ADA19_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0003725"	"double-stranded RNA binding "	"5/471"	"70/17829"	1.06157112526539	0.392618767177071	0.0402736437993379	1	2.70382165605096	"HNRPU_HUMAN;PKRI1_HUMAN;TBB4B_HUMAN;RED1_HUMAN;ZN346_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0006805"	"xenobiotic metabolic process "	"5/471"	"70/17829"	1.06157112526539	0.392618767177071	0.0402736437993379	1	2.70382165605096	"KGUA_HUMAN;CP2A6_HUMAN;GSTA1_HUMAN;CP2B6_HUMAN;CP2D6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0003729"	"mRNA binding "	"10/471"	"196/17829"	2.12314225053079	1.0993325480958	0.0408511881217243	1	1.93130118289354	"RBM8A_HUMAN;PAIP2_HUMAN;RMXL2_HUMAN;RED1_HUMAN;RL7_HUMAN;RS3_HUMAN;TSN_HUMAN;ZC11A_HUMAN;TTP_HUMAN;DYR_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0051549"	"positive regulation of keratinocyte migration "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"HBEGF_HUMAN;ARF6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0006110"	"regulation of glycolytic process "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"HXK4_HUMAN;ARL2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0097011"	"cellular response to granulocyte macrophage colony-stimulating factor stimulus "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"ETV3_HUMAN;TTP_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0097284"	"hepatocyte apoptotic process "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"K1C18_HUMAN;ARF6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0016045"	"detection of bacterium "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"DRB1_HUMAN;HLAB_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0085029"	"extracellular matrix assembly "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"GAS6_HUMAN;CO1A2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0042577"	"lipid phosphatase activity "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"PLPP1_HUMAN;PLPP4_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0046839"	"phospholipid dephosphorylation "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"PLPP1_HUMAN;PLPP4_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1904871"	"positive regulation of protein localization to Cajal body "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"MEPCE_HUMAN;TCPH_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0033270"	"paranode region of axon "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"SPTN4_HUMAN;CXG2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0030431"	"sleep "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"NMDE1_HUMAN;5HT2A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0072520"	"seminiferous tubule development "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"UBB_HUMAN;INHBB_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0098655"	"cation transmembrane transport "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"ABCC9_HUMAN;AT1B1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0097178"	"ruffle assembly "	"2/471"	"11/17829"	0.424628450106157	0.0616972348421112	0.0408779957077577	1	6.88245512449334	"AIF1_HUMAN;ARF6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0000278"	"mitotic cell cycle "	"7/471"	"120/17829"	1.48619957537155	0.673060743732122	0.0412634612518133	1	2.20812101910828	"CCNO_HUMAN;SKA2_HUMAN;TBB4B_HUMAN;XRCC2_HUMAN;BIRC5_HUMAN;NEK2_HUMAN;2ABD_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0008395"	"steroid hydroxylase activity "	"3/471"	"28/17829"	0.636942675159236	0.157047506870828	0.0420639441397785	1	4.05573248407643	"CP2A6_HUMAN;CP2B6_HUMAN;CP2D6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0032148"	"activation of protein kinase B activity "	"3/471"	"28/17829"	0.636942675159236	0.157047506870828	0.0420639441397785	1	4.05573248407643	"FGF1_HUMAN;GAS6_HUMAN;PPIA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0032580"	"Golgi cisterna membrane "	"5/471"	"72/17829"	1.06157112526539	0.403836446239273	0.04430071061939	1	2.62871549893843	"RAB21_HUMAN;GOG8J_HUMAN;GALT2_HUMAN;SIA4B_HUMAN;B4GT5_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0003677"	"DNA binding "	"31/471"	"836/17829"	6.58174097664544	4.68898984800045	0.0451337273494293	1	1.40365861091641	"PDCD5_HUMAN;TR150_HUMAN;SFPQ_HUMAN;JARD2_HUMAN;HNRPU_HUMAN;H2B1L_HUMAN;DPOD1_HUMAN;H2B1M_HUMAN;H2A3_HUMAN;H2B1H_HUMAN;FUS_HUMAN;EOMES_HUMAN;HMGN1_HUMAN;PCGF2_HUMAN;H2B1J_HUMAN;NANGN_HUMAN;SOX10_HUMAN;SMCA2_HUMAN;SOX2_HUMAN;RL7_HUMAN;RS3_HUMAN;TSN_HUMAN;ZNF43_HUMAN;XRCC2_HUMAN;ZN592_HUMAN;TTP_HUMAN;NFYA_HUMAN;HNF1A_HUMAN;NUCB2_HUMAN;ARF_HUMAN;EF1D_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0005796"	"Golgi lumen "	"6/471"	"97/17829"	1.27388535031847	0.544057434516798	0.0453566929317411	1	2.34145380524	"DEFB1_HUMAN;PGS2_HUMAN;GAS6_HUMAN;MUC17_HUMAN;WNT7B_HUMAN;CAB45_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0007202"	"activation of phospholipase C activity "	"3/471"	"29/17829"	0.636942675159236	0.162656346401929	0.0455783715473646	1	3.91587963979794	"PHB2_HUMAN;ANGT_HUMAN;5HT2A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0005654"	"nucleoplasm "	"110/471"	"3579/17829"	23.3545647558386	20.0740366818105	0.0457741448234425	1	1.16342144462656	"KDM1A_HUMAN;MINY2_HUMAN;PHAX_HUMAN;PEBB_HUMAN;PITX2_HUMAN;UVSSA_HUMAN;NOTC4_HUMAN;RBM8A_HUMAN;SAAL1_HUMAN;SH3L2_HUMAN;SOCS1_HUMAN;SNW1_HUMAN;TR150_HUMAN;TSYL2_HUMAN;SPS2L_HUMAN;SDHB_HUMAN;RPR1B_HUMAN;SFPQ_HUMAN;RS12_HUMAN;RSSA_HUMAN;JARD2_HUMAN;H10_HUMAN;HNRPU_HUMAN;ARL4A_HUMAN;HS71A_HUMAN;H2B1L_HUMAN;FPPS_HUMAN;DPOD1_HUMAN;H2B1M_HUMAN;MP2K3_HUMAN;OGG1_HUMAN;H2B1H_HUMAN;HSPB8_HUMAN;ID3_HUMAN;FUS_HUMAN;HXK4_HUMAN;ID2_HUMAN;EXOS3_HUMAN;DUX4_HUMAN;HMGN1_HUMAN;EPC1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;EXOS6_HUMAN;FCF1_HUMAN;FGF1_HUMAN;PCGF2_HUMAN;HIG1A_HUMAN;KAT7_HUMAN;H2B1J_HUMAN;CMIP_HUMAN;NPIB6_HUMAN;OAT_HUMAN;SIR6_HUMAN;SOX10_HUMAN;SOX4_HUMAN;SPF45_HUMAN;SPT13_HUMAN;RS4Y1_HUMAN;NOTC2_HUMAN;RS6_HUMAN;ROA2_HUMAN;RS16_HUMAN;SMCA2_HUMAN;SOX2_HUMAN;RED1_HUMAN;RS10_HUMAN;RSF1_HUMAN;REXO1_HUMAN;SALL4_HUMAN;RS3_HUMAN;STA5A_HUMAN;ZIC3_HUMAN;TSN_HUMAN;PKNX2_HUMAN;UB2V1_HUMAN;XRCC2_HUMAN;ZC11A_HUMAN;ZMAT3_HUMAN;OPTN_HUMAN;UBB_HUMAN;ZN346_HUMAN;ZN363_HUMAN;ZBT7B_HUMAN;MABP1_HUMAN;BIRC5_HUMAN;PP1B_HUMAN;NPIA1_HUMAN;RD23B_HUMAN;ADPRS_HUMAN;HXB8_HUMAN;HXA10_HUMAN;NEK2_HUMAN;NFYA_HUMAN;ITCH_HUMAN;IRF4_HUMAN;NPM_HUMAN;DDX5_HUMAN;H33_HUMAN;HPGDS_HUMAN;NOC2L_HUMAN;K2C8_HUMAN;ARF_HUMAN;ECM29_HUMAN;1433Z_HUMAN;CIRBP_HUMAN;CCDC8_HUMAN;ADAT3_HUMAN;ARL2_HUMAN;EF1D_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0030374"	"nuclear receptor coactivator activity "	"4/471"	"50/17829"	0.849256900212314	0.280441976555051	0.0464000667622262	1	3.02828025477707	"KDM1A_HUMAN;TR150_HUMAN;ELK1_HUMAN;SSXT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0060765"	"regulation of androgen receptor signaling pathway "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"KDM1A_HUMAN;DDX5_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0042532"	"negative regulation of tyrosine phosphorylation of STAT protein "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"SOCS1_HUMAN;PAR14_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0009048"	"dosage compensation by inactivation of X chromosome "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"JARD2_HUMAN;HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0036002"	"pre-mRNA binding "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"HNRPU_HUMAN;DDX5_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0006287"	"base-excision repair, gap-filling "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"DPOD1_HUMAN;ADPRS_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0005344"	"oxygen carrier activity "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"HBA_HUMAN;HBB_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0032736"	"positive regulation of interleukin-13 production "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"HLAE_HUMAN;IRF4_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0000177"	"cytoplasmic exosome (RNase complex) "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"EXOS3_HUMAN;EXOS6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0000176"	"nuclear exosome (RNase complex) "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"EXOS3_HUMAN;EXOS6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0060413"	"atrial septum morphogenesis "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"CCN1_HUMAN;NOTC2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0008392"	"arachidonic acid epoxygenase activity "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"CP2A6_HUMAN;CP2B6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0008195"	"phosphatidate phosphatase activity "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"PLPP1_HUMAN;PLPP4_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0071564"	"npBAF complex "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"SSXT_HUMAN;SMCA2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0070402"	"NADPH binding "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"S5A1_HUMAN;DYR_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0030595"	"leukocyte chemotaxis "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"PLF4_HUMAN;PPIA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0043517"	"positive regulation of DNA damage response, signal transduction by p53 class mediator "	"2/471"	"12/17829"	0.424628450106157	0.0673060743732122	0.0469143989297576	1	6.30891719745223	"DDX5_HUMAN;ARF_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0001618"	"virus receptor activity "	"5/471"	"74/17829"	1.06157112526539	0.415054125301475	0.0485604209930976	1	2.55766913410226	"RSSA_HUMAN;HS71A_HUMAN;SPB3_HUMAN;CR1_HUMAN;5HT2A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0043392"	"negative regulation of DNA binding "	"3/471"	"30/17829"	0.636942675159236	0.16826518593303	0.0492333960722036	1	3.78535031847134	"KDM1A_HUMAN;RSF1_HUMAN;NEK2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0048536"	"spleen development "	"3/471"	"30/17829"	0.636942675159236	0.16826518593303	0.0492333960722036	1	3.78535031847134	"PITX2_HUMAN;JARD2_HUMAN;PCID2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0043488"	"regulation of mRNA stability "	"3/471"	"30/17829"	0.636942675159236	0.16826518593303	0.0492333960722036	1	3.78535031847134	"PAIRB_HUMAN;PCID2_HUMAN;TTP_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding "	"9/471"	"172/17829"	1.91082802547771	0.964720399349375	0.0493116153570985	1	1.98070656199082	"KDM1A_HUMAN;PITX2_HUMAN;HEN2_HUMAN;EOMES_HUMAN;ID2_HUMAN;ELK1_HUMAN;CRX_HUMAN;ARF_HUMAN;FIZ1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0033184"	"positive regulation of histone ubiquitination "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"KDM1A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0071795"	"K11-linked polyubiquitin modification-dependent protein binding "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"MINY2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0046538"	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PGAM2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0035632"	"mitochondrial prohibitin complex "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PHB2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1903638"	"positive regulation of protein insertion into mitochondrial outer membrane "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PDCD5_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0060127"	"prolactin secreting cell differentiation "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PITX2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0035750"	"protein localization to myelin sheath abaxonal region "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PALS1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0060376"	"positive regulation of mast cell differentiation "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"PA2G3_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0010533"	"regulation of activation of Janus kinase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"SOCS1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0043322"	"negative regulation of natural killer cell degranulation "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HLAF_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1902682"	"protein localization to pericentric heterochromatin "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"JARD2_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0098577"	"inactive sex chromosome "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0017130"	"poly(C) RNA binding "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1902889"	"protein localization to spindle microtubule "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1990280"	"RNA localization to chromatin "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HNRPU_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0031249"	"denatured protein binding "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HS71A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1902380"	"positive regulation of endoribonuclease activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HS71A_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0051545"	"negative regulation of elastin biosynthetic process "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HBEGF_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0001815"	"positive regulation of antibody-dependent cellular cytotoxicity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HLAE_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"2001187"	"positive regulation of CD8-positive, alpha-beta T cell activation "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HLAE_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002715"	"regulation of natural killer cell mediated immunity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HLAE_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0098753"	"anchored component of the cytoplasmic side of the plasma membrane "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANM8_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1901291"	"negative regulation of double-strand break repair via single-strand annealing "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"OGG1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1901707"	"leptomycin B binding "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ID3_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0072750"	"cellular response to leptomycin B "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ID3_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002481"	"antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"B2MG_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0071283"	"cellular response to iron(III) ion "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"B2MG_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0106328"	"acetylgalactosaminyl-O-glycosyl-seryl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"B3GN6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0106327"	"acetylgalactosaminyl-O-glycosyl-threonyl-glycoprotein beta-1,3-N-acetylglucosaminyltransferase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"B3GN6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0016269"	"O-glycan processing, core 3 "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"B3GN6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002302"	"CD8-positive, alpha-beta T cell differentiation involved in immune response "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"EOMES_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002451"	"peripheral B cell tolerance induction "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"HLAG_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0006185"	"dGDP biosynthetic process "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"KGUA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0042281"	"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ALG6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0004356"	"glutamate-ammonia ligase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"GLNA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0019676"	"ammonia assimilation cycle "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"GLNA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0006542"	"glutamine biosynthetic process "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"GLNA_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002041"	"intussusceptive angiogenesis "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"CCN1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0008389"	"coumarin 7-hydroxylase activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"CP2A6_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0031703"	"type 2 angiotensin receptor binding "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0034104"	"negative regulation of tissue remodeling "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1905589"	"positive regulation of L-arginine import across plasma membrane "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1905010"	"positive regulation of L-lysine import across plasma membrane "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"1902632"	"positive regulation of membrane hyperpolarization "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0002016"	"regulation of blood volume by renin-angiotensin "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0070471"	"uterine smooth muscle contraction "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"ANGT_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0062082"	"HLA-E specific inhibitory MHC class Ib receptor activity "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"KLRD1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0055120"	"striated muscle dense body "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"FRG1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0032673"	"regulation of interleukin-4 production "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"DRB1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0060681"	"branch elongation involved in ureteric bud branching "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"FGF1_HUMAN"
"low_in_FSGS_f"	"GO"	"GO"	"0072163"	"mesonephric epithelium development "	"1/471"	"1/17829"	0.212314225053079	0.00560883953110102	0.0495946229224776	1	37.8535031847134	"FGF1_HUMAN"
