"component"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"PC1"	"GO_CC"	"0042470"	"melanosome "	13	589	62	5974	2.03735144312394	1.03783059926348	0.0369343671994812	0.998986693776443	1.96308669697136	"P07339;P07355;P07900;P08962;P09543;P11142;P14625;P35613;P55209;P61020;P62258;P63104;Q15084"
"PC2"	"GO_CC"	"0031527"	"filopodium membrane "	5	589	11	5974	0.67911714770798	0.184131235353197	0.0381582170831199	1	3.68822349127952	"P05106;P06756;P35240;P46939;P62330"
"PC3"	"GO_CC"	"0010008"	"endosome membrane "	20	598	114	5974	3.17725752508361	1.90826916638768	0.0445722156462128	1	1.66499442586399	"O15342;O43318;O60784;P05556;P49757;P51149;P58335;P62745;P62987;Q07960;Q15057;Q5MNZ9;Q8N1B4;Q969X1;Q96GS6;Q9BYZ6;Q9H1H9;Q9NZN3;Q9ULQ1;Q99805"
"PC3"	"GO_CC"	"0005811"	"lipid droplet "	10	598	43	5974	1.50501672240803	0.719785738198862	0.0478811176034575	1	2.09092323248036	"P51148;P51149;P55072;Q7L5N7;Q8N0X7;Q8NBQ5;Q8NHV1;Q8TB40;Q92574;Q9HBF4"
"PC3"	"GO_CC"	"0005925"	"focal adhesion "	41	598	291	5974	6.68896321070234	4.87110813525276	0.0488232181703039	1	1.37319127906309	"O15144;P04040;P05556;P09619;P0DMV9;P11940;P15151;P17813;P17948;P21291;P21980;P27797;P30050;P31946;P42356;P49757;P50552;P53708;P55290;P61026;P61981;P62745;P98160;Q00587;Q02763;Q02952;Q14161;Q14192;Q14344;Q14847;Q15417;Q58WW2;Q8WWI1;Q93052;Q96QB1;Q99439;Q9HBL0;Q9NZN3;Q9UGP4;Q9UHB6;Q9Y4G6"
"PC3"	"GO_CC"	"0005834"	"heterotrimeric G-protein complex "	5	598	12	5974	0.668896321070234	0.200870438567124	0.0495034048443517	1	3.32998885172798	"P04899;P29992;P30679;Q14344;Q9HAV0"
"PC1"	"GO_MF"	"0003735"	"structural constituent of ribosome "	48	589	116	5974	7.97962648556876	1.94174757281553	8.63783391199032e-14	6.29698092184095e-11	4.10950764006791	"P05387;P08708;P08865;P15880;P18077;P18124;P18621;P23396;P25398;P30050;P32969;P36578;P42677;P42766;P46777;P46778;P46783;P47914;P49207;P61247;P61254;P61313;P61513;P61927;P62241;P62249;P62263;P62269;P62277;P62424;P62753;P62841;P62847;P62857;P62888;P62891;P62906;P62917;P62979;P63173;P83881;P84098;Q02543;Q02878;Q07020;Q13084;Q96L21;Q9UNX3"
"PC1"	"GO_MF"	"0003723"	"RNA binding "	124	589	752	5974	20.8828522920204	12.5878808168731	4.91348777572454e-08	1.79096629425159e-05	1.65896488819853	"O14979;O15523;O43707;O75534;P04075;P05412;P06748;P07355;P07900;P07910;P08708;P08865;P09234;P09429;P09543;P09651;P10599;P11142;P14324;P14625;P15170;P15311;P15559;P15880;P17844;P18077;P18124;P18621;P20290;P22626;P23396;P25398;P25705;P30050;P31942;P32969;P35221;P35579;P36578;P40926;P42677;P42766;P46777;P46778;P46783;P47914;P49207;P52298;P55209;P55265;P61247;P61254;P61313;P61513;P61604;P61927;P61978;P62191;P62241;P62249;P62258;P62263;P62269;P62277;P62306;P62424;P62753;P62841;P62847;P62857;P62888;P62891;P62906;P62917;P62937;P62979;P63104;P63173;P82979;P83881;P84077;P84098;Q00839;Q01082;Q02543;Q02878;Q07020;Q08945;Q12996;Q13084;Q13243;Q14204;Q14966;Q15366;Q15631;Q15637;Q16576;Q53EL6;Q5JVF3;Q7L2J0;Q86U06;Q86U42;Q86XN8;Q8TF01;Q8WXD2;Q93062;Q96A33;Q96AE4;Q96I25;Q96PU8;Q96QC0;Q96QR8;Q99613;Q9H3Q1;Q9NQC3;Q9NVP1;Q9P258;Q9UGR2;Q9UHC7;Q9UKM9;Q9UL40;Q9Y324;Q9Y421;Q9UNX3"
"PC1"	"GO_MF"	"0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding "	57	589	334	5974	9.50764006791171	5.59089387345162	0.000225818391319759	0.0548738690907014	1.70055813669774	"O15156;O43186;O60481;O60548;O95936;P01100;P05412;P19419;P23511;P24468;P28347;P31314;P35398;P42229;P48431;P49591;P52738;P52744;P54727;P56693;Q00839;Q02577;Q04741;Q06945;Q10586;Q13485;Q96N58;Q9GZX5;Q9P1Z0;Q9UBX2;Q9UN79;O43345;O75346;P17019;P17032;P17035;P17038;Q06732;Q0D2J5;Q68DY1;Q6ECI4;Q6ZN55;B4DU55;O75373;Q0VGE8;Q14586;Q5VIY5;Q6ZNG1;Q86XN6;Q8IYB9;Q8N823;Q9H8G1;Q9HCZ1;Q9P255;B7Z6K7;P0DPD5;Q5VV16"
"PC2"	"GO_MF"	"0005178"	"integrin binding "	18	589	72	5974	2.88624787775891	1.20522263140275	0.00209963841792244	1	2.3947840030183	"O94769;P01344;P05067;P05106;P05230;P06756;P07996;P29279;P35240;P35579;P46939;P48061;P48509;P53708;P78310;Q01955;Q6UXI9;Q9UBX5"
"PC2"	"GO_MF"	"0008083"	"growth factor activity "	13	589	44	5974	2.03735144312394	0.736524941412789	0.00316151040258534	1	2.76616761845964	"P01137;P01344;P04155;P05230;P13497;P21741;P28799;P29279;P48061;Q12805;Q9GZP0;Q9UJX0;O60234"
"PC2"	"GO_MF"	"0005102"	"signaling receptor binding "	22	589	107	5974	3.56536502546689	1.79109474389019	0.00666822934211096	1	1.99060660393825	"O00481;O14745;O15164;O43312;P01042;P02649;P04083;P05067;P18065;P20936;P48061;P50591;P63244;P78310;Q00994;Q03405;Q29980;Q5H9J7;Q5MNZ9;Q99969;Q9NT99;O75973"
"PC1"	"GO_MF"	"0023026"	"MHC class II protein complex binding "	6	589	11	5974	0.848896434634975	0.184131235353197	0.0103895402655481	1	4.6102793640994	"P05026;P07900;P11142;P60033;P61769;P62258"
"PC2"	"GO_MF"	"0008201"	"heparin binding "	14	589	59	5974	2.20713073005093	0.987612989621694	0.0111449333137931	1	2.23481338666513	"O75094;O94769;P01042;P02649;P05067;P05230;P07996;P19835;P21741;P29279;Q06481;Q12841;Q53GQ0;Q8TB73"
"PC1"	"GO_MF"	"0045296"	"cadherin binding "	32	589	198	5974	5.26315789473684	3.31436223635755	0.0173441867317351	1	1.5879851143009	"O15498;O60749;O95208;P04075;P11142;P15311;P15529;P15880;P22061;P29692;P35221;P35579;P35613;P42566;P47914;P49207;P61313;P61978;P62258;P62424;P63104;Q01082;Q02878;Q13813;Q15019;Q16827;Q86UP0;Q92597;Q9H6S3;Q9NQC3;Q9UBC2;Q9Y490"
"PC2"	"GO_MF"	"0001968"	"fibronectin binding "	6	589	13	5974	0.848896434634975	0.217609641781051	0.0175696275957184	1	3.90100561577641	"P05106;P06756;P07996;P29279;P31431;Q53GQ0"
"PC3"	"GO_MF"	"0034713"	"type I transforming growth factor beta receptor binding "	5	598	9	5974	0.668896321070234	0.150652828925343	0.0241187080274867	1	4.43998513563731	"O43541;P01137;P17813;P62942;Q15796"
"PC1"	"GO_MF"	"0035198"	"miRNA binding "	6	589	15	5974	0.848896434634975	0.251088048208905	0.0274318256437115	1	3.38087153367289	"P09651;P22626;P48431;Q06945;Q9UGR2;Q9UL40"
"PC1"	"GO_MF"	"0002020"	"protease binding "	11	589	47	5974	1.69779286926995	0.78674255105457	0.0317894265265775	1	2.15800310659972	"P04156;P07355;P08123;P16035;P25705;P26006;P29508;P35625;P50453;Q86WA8;Q9BUN8"
"PC3"	"GO_MF"	"0048306"	"calcium-dependent protein binding "	8	598	29	5974	1.17056856187291	0.485436893203883	0.0387858379224534	1	2.41137123745819	"O94832;P01023;P0DP23;P0DP25;P31949;P50995;Q6PUV4;Q96BU1"
"PC3"	"GO_MF"	"0140036"	"ubiquitin-dependent protein binding "	4	598	6	5974	0.501672240802676	0.100435219283562	0.0404675588127892	1	4.99498327759197	"P25686;P55072;Q13571;Q6ZTN6"
"PC2"	"GO_MF"	"0004867"	"serine-type endopeptidase inhibitor activity "	7	589	24	5974	1.01867572156197	0.401740877134248	0.0452069186178863	1	2.53565365025467	"P05067;P07355;P30740;P50454;Q06481;Q86UX2;Q9NZV1"
"PC2"	"GO_MF"	"0008236"	"serine-type peptidase activity "	5	589	12	5974	0.67911714770798	0.200870438567124	0.0474144426889773	1	3.38087153367289	"P00736;P42658;Q6V1X1;Q92743;Q9H2R5"
"PC2"	"GO_MF"	"0045182"	"translation regulator activity "	5	589	12	5974	0.67911714770798	0.200870438567124	0.0474144426889773	1	3.38087153367289	"P51114;P62633;P63244;Q14444;Q9Y6M1"
"PC3"	"GO_MF"	"0019838"	"growth factor binding "	5	598	12	5974	0.668896321070234	0.200870438567124	0.0495034048443517	1	3.32998885172798	"P01023;P17948;P35916;P40189;P42702"
"PC1"	"KEGG_pathway"	"hsa03010"	"Ribosome - Homo sapiens (human)"	48	589	100	5974	7.97962648556876	1.6739203213927	1.0548892478606e-15	3.03808103383853e-13	4.76702886247878	"Q13084;P42766;Q96L21;P08865;P62906;Q9UNX3;P36578;P46777;Q02878;P18124;P62424;P62917;P32969;P30050;P61313;P18621;Q07020;Q02543;P84098;P46778;P61254;P62888;P47914;P49207;P18077;P61927;P61513;P63173;P62891;P83881;P05387;P15880;P23396;P61247;P62753;P62241;P46783;P25398;P62277;P62263;P62841;P62249;P08708;P62269;P62847;P42677;P62979;P62857"
"PC1"	"KEGG_pathway"	"hsa05171"	"Coronavirus disease - COVID-19 - Homo sapiens (human)"	53	589	125	5974	8.82852292020373	2.09240040174088	1.61078299326638e-15	4.62294719067451e-13	4.21932767402377	"P55265;P42766;Q96L21;Q99075;P01100;P05412;P08865;P62906;P25963;Q9UNX3;P16885;P36578;P46777;Q02878;P18124;P62424;P62917;P32969;P30050;P61313;P18621;Q07020;Q02543;P84098;P46778;P61254;P62888;P47914;P49207;P18077;P61927;P61513;P63173;P62891;P83881;P05387;P15880;P23396;P61247;P62753;P62241;P46783;P25398;P62277;P62263;P62841;P62249;P08708;P62269;P62847;P42677;P62979;P62857"
"PC3"	"KEGG_pathway"	"hsa04514"	"Cell adhesion molecules - Homo sapiens (human)"	13	598	44	5974	2.0066889632107	0.736524941412789	0.00354382566059591	1	2.72453633323199	"Q12860;P13598;P05556;P16284;P28827;P15151;P34741;Q9H7M9;Q5ZPR3;P53708;O95832;Q9NT99;P28906"
"PC1"	"KEGG_pathway"	"hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	30	589	160	5974	4.92359932088285	2.67827251422832	0.00386072563339093	1	1.83834889643463	"O75373;Q14586;Q0VGE8;Q5T5D7;Q96N58;Q8IYB9;Q6ZNG1;Q68DY1;Q0D2J5;B4DU55;Q86XN6;Q6ECI4;P25963;Q9HCZ1;O75346;P61769;Q9P255;Q9GZX5;Q13243;B7Z6K7;P17019;P17035;Q06732;P17032;P17038;P52738;O43345;Q9H8G1;Q8N823;Q5VIY5"
"PC2"	"KEGG_pathway"	"hsa05205"	"Proteoglycans in cancer - Homo sapiens (human)"	21	589	98	5974	3.3955857385399	1.64044191496485	0.00468500111143388	1	2.06992134714667	"P35222;P07585;P04626;O75369;Q9NZN5;P01344;P06756;P05106;Q03405;Q9BZL4;P27361;P24385;P34741;P31431;Q07889;P01137;P07996;P35625;P52735;Q9H1J5;Q13555"
"PC2"	"KEGG_pathway"	"hsa04512"	"ECM-receptor interaction - Homo sapiens (human)"	11	589	35	5974	1.69779286926995	0.585872112487446	0.00520036186471528	1	2.89788988600534	"Q01955;P29400;Q6UXI9;P24821;P06756;P05106;O00468;P07942;P31431;P07996;P53708"
"PC3"	"KEGG_pathway"	"hsa04371"	"Apelin signaling pathway - Homo sapiens (human)"	13	598	59	5974	2.0066889632107	0.987612989621694	0.0331604771784412	1	2.03185760444419	"Q9UQL6;Q9Y5W3;Q14344;Q8NFM4;P04899;Q15796;P08590;Q9UM47;P62736;Q9HAV0;P0DP23;P0DP25;Q9H492"
"PC1"	"KEGG_pathway"	"hsa05132"	"Salmonella infection - Homo sapiens (human)"	23	589	137	5974	3.73514431239389	2.293270840308	0.0334235182941556	1	1.62874103082052	"P59998;O14950;P24844;P19105;Q14204;O43237;P01100;P07355;P07900;P05412;P84077;P62330;P25963;O00443;O00592;Q9NZ32;P61020;P23396;P14625;Q13885;P10599;Q9BQE3;P63167"
"PC1"	"KEGG_pathway"	"hsa05131"	"Shigellosis - Homo sapiens (human)"	21	589	124	5974	3.3955857385399	2.07566119852695	0.0381254034207188	1	1.63590558080946	"P59998;O14950;P24844;P19105;Q13185;Q9UKB1;P05412;P84077;P62330;Q13315;Q15019;P25963;P16885;P62979;Q12983;Q9Y490;P0CG47;P61077;Q13404;O43707;P17655"
"PC2"	"KEGG_pathway"	"hsa04360"	"Axon guidance - Homo sapiens (human)"	15	589	78	5974	2.37691001697793	1.30565785068631	0.0406988903834389	1	1.82046928736233	"Q9Y2I2;Q9NZN5;Q92859;Q8TE77;P16298;P27361;P20936;Q9HB63;P48061;O75094;Q13555;O43639;Q9BYG5;Q6ZN44;Q13591"
"PC2"	"KEGG_pathway"	"hsa04510"	"Focal adhesion - Homo sapiens (human)"	20	589	114	5974	3.2258064516129	1.90826916638768	0.0430816586303058	1	1.69043576683645	"Q01955;P29400;P46108;P35222;P04626;O75369;P24821;P06756;P05106;P07942;Q9BZL4;P27361;P62834;P24385;Q07889;P07996;P52735;Q9GZP0;P53708;P30281"
"PC1"	"KEGG_pathway"	"hsa04814"	"Motor proteins - Homo sapiens (human)"	13	589	65	5974	2.03735144312394	1.08804820890526	0.0442299231991653	1	1.87248269557268	"O14950;P24844;P19105;P14649;Q14204;O43237;P35579;O00159;Q9NZ32;P06753;Q13885;Q9BQE3;P63167"
"PC3"	"KEGG_pathway"	"hsa01200"	"Carbon metabolism - Homo sapiens (human)"	13	598	64	5974	2.0066889632107	1.07130900569133	0.0442745493728769	1	1.87311872909699	"P36957;P09104;P51553;P24752;P11498;P08559;P11177;P17858;P00558;P21912;P37837;P04040;Q96I99"
"PC2"	"KEGG_pathway"	"hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	25	589	160	5974	4.07470288624788	2.67827251422832	0.0487940073586859	1	1.5213921901528	"O75373;Q00978;Q8TAU3;Q8NDQ6;Q8TF32;Q68DI1;Q9UKJ0;Q86WV6;P05106;P0CJ79;Q6PDB4;Q5JVG8;P29590;Q16611;Q08170;Q13247;Q16629;P42224;Q10589;Q03938;P52738;Q96SQ5;Q9NR50;Q96H86;P04233"
"PC2"	"KEGG_pathway"	"hsa05165"	"Human papillomavirus infection - Homo sapiens (human)"	25	589	160	5974	4.07470288624788	2.67827251422832	0.0487940073586859	1	1.5213921901528	"Q00978;Q01955;P29400;P35222;P24821;P06756;P05106;P07942;P38606;P27449;Q99437;Q13362;P41743;P27361;Q16611;P24385;Q07889;P42224;P07996;Q9H1J5;Q9BYG5;Q9BYE0;P53708;P30281;O14745"
"PC1"	"REACTOME_pathway"	"R-HSA-2408557"	"Selenocysteine synthesis"	47	589	81	5974	7.97962648556876	1.35587546032809	1.90214833146982e-18	6.81078005068682e-16	5.88522081787503	"P18621;P62917;P62888;P49591;P61254;P46783;P46777;Q07020;P62753;P62424;P62857;P32969;P18124;P63173;P08865;P83881;P30050;P62906;P61927;P15880;P62263;Q02878;P18077;P62269;P42766;P08708;P49207;Q02543;P47914;P62841;Q9UNX3;P61513;P36578;P46778;P62979;P62249;P42677;P23396;P05387;P84098;P62241;P62847;P61313;P62277;P61247;P62891;P25398;Q96L21"
"PC1"	"REACTOME_pathway"	"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	48	589	86	5974	8.14940577249576	1.43957147639772	2.66416805268463e-18	6.81078005068682e-16	5.6609941959174	"P62753;P62269;P30050;P62263;P61313;P15880;P83881;P23396;P63173;Q9UNX3;P46783;P47914;P62249;P62424;P62888;P62979;P15170;P18077;P61254;P36578;P62841;Q07020;P05387;P46777;P42677;P61513;P62891;P46778;P25398;Q96L21;P61927;P42766;P52298;P49207;P08708;P32969;P62847;P62241;P18621;Q02543;P62906;P61247;P62917;P84098;P62857;P08865;P18124;P62277;Q02878"
"PC1"	"REACTOME_pathway"	"R-HSA-156902"	"Peptide chain elongation"	46	589	78	5974	7.80984719864177	1.30565785068631	2.77261380668488e-18	6.81078005068682e-16	5.9815419441905	"P62249;P46777;P61247;P62841;Q9UNX3;P62979;P62917;P32969;P25398;P62888;P62857;P08708;P30050;P15880;P61513;P62906;Q02543;P62277;P84098;P49207;Q02878;P62847;P18621;P62241;P62891;P63173;P62753;P42677;P36578;P46783;P62424;P42766;P05387;P08865;P18124;P46778;P47914;P83881;P61927;P61313;P62263;P61254;P18077;Q96L21;P23396;P62269;Q07020"
"PC1"	"REACTOME_pathway"	"R-HSA-72764"	"Eukaryotic Translation Termination"	47	589	83	5974	7.97962648556876	1.38935386675594	3.95564170374709e-18	6.81078005068682e-16	5.74340826804672	"P15880;P61927;P18621;P62263;P83881;P62917;P62906;P30050;P61313;P61513;Q02543;P63173;Q07020;P62249;P18077;P08708;P15170;P42677;P46777;P62888;P46778;Q02878;P62424;P62241;P42766;P18124;P62891;P49207;P36578;P62841;P32969;P62269;P05387;P62753;P62979;P62847;P61247;P23396;P62277;P84098;P08865;P46783;Q96L21;Q9UNX3;P61254;P25398;P62857;P47914"
"PC1"	"REACTOME_pathway"	"R-HSA-192823"	"Viral mRNA Translation"	46	589	79	5974	7.80984719864177	1.32239705390023	4.03004736727031e-18	6.81078005068682e-16	5.90582622337796	"P32969;P62847;P63173;P18621;P62241;P62753;P62269;Q9UNX3;P62424;P62906;Q96L21;P46778;P23396;Q02878;P61513;P61927;P62888;P62917;P05387;P62249;P42766;P84098;P62857;P61254;P25398;Q02543;Q07020;P08865;P46777;P36578;P18124;P15880;P61313;P61247;P83881;P49207;P47914;P46783;P62841;P08708;P62263;P18077;P42677;P62277;P62891;P30050;P62979"
"PC1"	"REACTOME_pathway"	"R-HSA-9633012"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	46	589	82	5974	7.80984719864177	1.37261466354202	1.20419654329329e-17	1.69591013180472e-15	5.68975941032755	"P62241;P62979;P18621;P62424;P18077;Q07020;P15880;P62891;P23396;P05387;P30050;Q9UNX3;P62753;P08708;P61513;P47914;P61927;P62888;P62917;P62277;P42766;P61313;P61254;P84098;P08865;P63173;P62841;P46777;P32969;P46778;P62847;P46783;P83881;P61247;P62857;P18124;P62269;P42677;Q02543;P62263;P25398;P62906;P49207;P62249;Q96L21;P36578;Q02878"
"PC1"	"REACTOME_pathway"	"R-HSA-72689"	"Formation of a pool of free 40S subunits"	47	589	91	5974	7.97962648556876	1.52326749246736	6.26321328415135e-17	7.56059317872556e-15	5.23849325547118	"P62847;P61313;P61927;P62277;Q9UNX3;P25398;P18621;P18077;P62269;P62841;P83881;P46783;P62888;P62857;P46777;Q99613;P62241;P61513;P62906;P42677;P46778;P18124;Q02878;P36578;P84098;P61254;Q02543;P08708;P62753;P61247;P49207;P62891;P62249;P08865;P47914;Q96L21;P23396;P42766;P62424;P15880;P63173;P30050;P62917;P05387;P32969;P62263;Q07020;P62979"
"PC1"	"REACTOME_pathway"	"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	48	589	99	5974	8.14940577249576	1.65718111817877	1.99023199164479e-16	2.10218254117481e-14	4.91763132170602	"P62249;P52298;P36578;P05387;P47914;P83881;P63173;P62753;P62906;P84098;P46783;P62424;P30050;P62979;P08708;P62241;P46777;Q02543;P15170;P62841;P32969;P42677;P23396;Q96L21;P18621;P61513;P61254;P62263;P15880;P42766;P62857;P08865;Q02878;P62277;P61313;P46778;P18077;P62888;Q07020;P62917;P62269;P49207;P18124;P61927;Q9UNX3;P25398;P62891;P61247;P62847"
"PC1"	"REACTOME_pathway"	"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	47	589	95	5974	7.97962648556876	1.59022430532307	2.27419333643187e-16	2.13521485476104e-14	5.01792511839871	"P61313;P32969;P62906;P18124;P62917;P61513;P15880;P46777;P18621;P62263;P63173;P25398;P47914;Q02543;P42766;P62269;P36578;P62847;P46783;P62249;P61254;P23396;Q02878;P83881;P05387;P61927;P43307;P62424;P62241;Q96L21;P08865;P46778;P18077;P62888;Q9UNX3;P62979;P49207;P84098;P62841;P30050;P62857;P62277;P62753;Q07020;P08708;P42677;P61247;P62891"
"PC1"	"REACTOME_pathway"	"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	47	589	97	5974	7.97962648556876	1.62370271175092	4.24338506105108e-16	3.25969125144378e-14	4.91446274482348	"Q07020;P05387;P62841;P61927;P62424;P18077;P62888;P46778;Q9UNX3;P61313;P83881;Q02543;P62847;P62249;P08865;P62753;P84098;P62263;P46783;P62269;P49207;P61513;P32969;Q96L21;P62917;P61247;P46777;P62857;P25398;P42766;P62241;P23396;P08708;P30050;P63173;P61254;P36578;P18621;P42677;P62979;P18124;Q02878;P15880;Q99613;P62277;P62891;P47914;P62906"
"PC1"	"REACTOME_pathway"	"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	47	589	97	5974	7.97962648556876	1.62370271175092	4.24338506105108e-16	3.25969125144378e-14	4.91446274482348	"P18621;P46783;Q02878;P83881;P61313;P49207;P05387;P62906;P46777;P36578;P84098;P62269;P62888;P15880;P62753;Q9UNX3;P62847;P62841;P25398;P62241;P62424;P32969;P62249;P42677;Q99613;Q02543;P62917;P46778;P61927;P63173;P62857;P08865;P61247;P42766;P62263;P61513;P18077;P62277;P61254;P18124;P23396;P62979;Q07020;P47914;P62891;Q96L21;P30050;P08708"
"PC1"	"REACTOME_pathway"	"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	48	589	111	5974	8.14940577249576	1.8580515567459	6.48808088160444e-15	4.56869028746312e-13	4.38599550314321	"Q02878;P46783;P18621;P36578;P25398;P83881;P61513;P18124;P46777;P62906;P61254;P47914;P49207;P15880;P62424;P62249;Q02543;P42677;P62277;Q9H4L4;P62847;Q07020;P30050;P08865;P62979;Q96L21;P61247;Q9Y324;P62263;P08708;P84098;P42766;Q9UNX3;P46778;P62891;P62917;P05387;P62888;P32969;P23396;P62269;P62841;P61927;P63173;P62241;P61313;P62857;P62753;P18077"
"PC1"	"REACTOME_pathway"	"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	52	589	133	5974	8.82852292020373	2.22631402745229	1.21827557390656e-14	7.91879123039263e-13	3.96553352821783	"P61513;P61254;P05387;P32969;P84098;P62191;P49207;P62249;P25398;P46783;P46777;P61313;P18621;P62888;P62979;P62263;Q15008;P62424;P61927;Q02878;P62241;P62841;P08708;P18124;Q96L21;P23396;P15880;P83881;P36578;P42766;Q9UNX3;Q07020;P08865;P42677;P62857;P63173;P15170;P62891;Q02543;P61247;P62917;P46778;P62906;P30050;P62753;P47914;Q9UL46;P52298;P0CG47;P62269;P62277;P18077;P62847"
"PC1"	"REACTOME_pathway"	"R-HSA-9735869"	"SARS-CoV-1 modulates host translation machinery"	18	589	34	5974	3.05602716468591	0.569132909273519	2.21061431181537e-07	1.33426363820285e-05	5.36961949465695	"P62241;P62269;P62753;P62847;P62263;P15880;P62857;P23396;P62249;P46783;P09651;P25398;P62277;P62979;P42677;P62841;P61247;P08865;P08708"
"PC1"	"REACTOME_pathway"	"R-HSA-9754678"	"SARS-CoV-2 modulates host translation machinery"	18	589	39	5974	3.05602716468591	0.652828925343154	1.05157966707673e-06	5.92389879119893e-05	4.6812067389317	"P62857;P62979;P23396;P62753;P61247;P62841;P62277;P08865;P15880;P62847;P62306;P62249;P46783;P25398;P08708;P42677;P62263;P62269;P62241"
"PC1"	"REACTOME_pathway"	"R-HSA-72695"	"Formation of the ternary complex, and subsequently, the 43S complex"	18	589	47	5974	3.05602716468591	0.78674255105457	8.56673455856126e-06	0.000452430668874017	3.88440559187949	"P25398;P08708;P62753;Q99613;P62277;P62847;P62249;P23396;P62857;P62269;P61247;P46783;P62241;P62841;P42677;P15880;P62979;P08865;P62263"
"PC1"	"REACTOME_pathway"	"R-HSA-72702"	"Ribosomal scanning and start codon recognition"	18	589	51	5974	3.05602716468591	0.853699363910278	2.1123306000493e-05	0.00104995256296568	3.5797463297713	"P46783;P62277;P62847;P25398;P62269;P08708;P62263;Q99613;P15880;P61247;P23396;P42677;P08865;P62857;P62249;P62841;P62241;P62979;P62753"
"PC1"	"REACTOME_pathway"	"R-HSA-72649"	"Translation initiation complex formation"	18	589	52	5974	3.05602716468591	0.870438567124205	2.61286590583133e-05	0.00122659538357082	3.51090505419877	"P61247;P62277;P62269;P42677;P62753;P08708;P08865;Q99613;P15880;P62263;P62249;P62847;P23396;P25398;P46783;P62979;P62241;P62857;P62841"
"PC1"	"REACTOME_pathway"	"R-HSA-212436"	"Generic Transcription Pathway"	24	589	92	5974	4.07470288624788	1.54000669568129	8.24332360109628e-05	0.00366610970680334	2.64589946113531	"Q86XN6;O75346;P52738;Q8IYB9;P17019;O75373;O43345;Q9P255;P17032;Q6ZNG1;Q06732;P17038;Q9NPJ6;Q9GZX5;Q9HCZ1;Q68DY1;Q96RN5;P17035;Q9H8G1;Q14586;P52744;Q8N823;Q5VIY5;Q6ECI4;Q5T5D7"
"PC1"	"REACTOME_pathway"	"R-HSA-9646399"	"Aggrephagy"	9	589	21	5974	1.52801358234295	0.351523267492467	0.000844221609022814	0.0356683629812139	4.346834829008	"P08670;Q9BQE3;P62979;Q14204;P63167;Q13404;P07900;Q13885;O43237;P0CG47"
"PC2"	"REACTOME_pathway"	"R-HSA-3000178"	"ECM proteoglycans"	11	589	32	5974	1.86757215619694	0.535654502845665	0.00102000980022876	0.773572950863362	3.48652376910017	"P29400;P05067;P07942;P05106;P24821;O00468;Q01955;P01137;P06756;P53708;P07585;P10915"
"PC2"	"REACTOME_pathway"	"R-HSA-381426"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	14	589	53	5974	2.37691001697793	0.887177770338132	0.00190770148178388	0.773572950863362	2.67918121536342	"P05067;Q16270;P07942;P34741;P24821;Q86UP2;P02649;O14791;Q12841;P08582;P01034;Q06481;P01344;P01042;P18065"
"PC3"	"REACTOME_pathway"	"R-HSA-9035034"	"RHOF GTPase cycle"	7	598	17	5974	1.17056856187291	0.284566454636759	0.00412127759746309	1	4.11351564036986	"P47756;Q13459;Q9UEY8;P51149;Q9Y4F1;Q02952;Q07960;Q6S8J3"
"PC1"	"REACTOME_pathway"	"R-HSA-8856828"	"Clathrin-mediated endocytosis"	17	589	76	5974	2.88624787775891	1.27217944425845	0.00470316614461061	0.179951347478061	2.26874273970155	"P61020;Q9BQI5;P42566;P35070;P11142;Q99075;P63027;Q14108;P62330;P53680;O43493;P0CG47;Q9BV40;O95208;Q9UBC2;O00443;P59998;P62979"
"PC1"	"REACTOME_pathway"	"R-HSA-9662361"	"Sensory processing of sound by outer hair cells of the cochlea"	6	589	13	5974	1.01867572156197	0.217609641781051	0.00475418029982506	0.179951347478061	4.6812067389317	"Q13813;P15311;Q9H6S3;Q9NZA1;P35579;O00159;Q01082"
"PC1"	"REACTOME_pathway"	"R-HSA-9662360"	"Sensory processing of sound by inner hair cells of the cochlea"	7	589	18	5974	1.18845500848896	0.301305657850686	0.00489808401419574	0.179951347478061	3.94435012261837	"Q9NZA1;O00159;P15311;P63027;Q13813;P35579;Q9H6S3;Q01082"
