"category"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"up_in_MNM_vs_Normal"	"GO_BP"	"0008360"	"regulation of cell shape "	9	305	59	6125	2.62295081967213	0.963265306122449	0.0125314366322279	0.88269721158779	2.7229786051681	"P04083;P07686;P15692;P35579;P35968;Q13145;Q6ZNL6;Q9NVD7;Q9UKI2"
"up_in_MNM_vs_Normal"	"GO_BP"	"0055117"	"regulation of cardiac muscle contraction "	4	305	8	6125	0.983606557377049	0.130612244897959	0.0127384147682448	0.88269721158779	7.53073770491803	"P0DP23;P0DP24;P36382;Q9NZN3"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001822"	"kidney development "	8	305	48	6125	2.29508196721311	0.783673469387755	0.0136827297036019	0.921043176619601	2.92862021857924	"O43680;P15692;P49918;P98161;Q8IWU5;Q8IWU6;Q9NR63;Q9UHI8"
"up_in_MNM_vs_Normal"	"GO_BP"	"0009887"	"animal organ morphogenesis "	7	305	37	6125	1.9672131147541	0.604081632653061	0.0142960687791471	0.935598278990852	3.25653522374834	"O14770;O15119;P01344;P05230;P12643;P51693;P52799"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001666"	"response to hypoxia "	9	305	61	6125	2.62295081967213	0.995918367346939	0.014824316403792	0.937744767127733	2.63370061811341	"O43707;P12643;P14625;P15692;P18146;P19021;P37173;P48061;Q02809"
"up_in_MNM_vs_Normal"	"GO_BP"	"0003151"	"outflow tract morphogenesis "	6	305	27	6125	1.63934426229508	0.440816326530612	0.0156124946526963	0.937744767127733	3.71888281724347	"O15119;P05412;P15692;P35713;P36382;P37173"
"up_in_MNM_vs_Normal"	"GO_BP"	"0007156"	"homophilic cell adhesion via plasma membrane adhesion molecules "	6	305	27	6125	1.63934426229508	0.440816326530612	0.0156124946526963	0.937744767127733	3.71888281724347	"P05556;P13688;P16284;P98161;Q86SJ2;Q96AP7"
"up_in_MNM_vs_Normal"	"GO_BP"	"0051091"	"positive regulation of DNA-binding transcription factor activity "	7	305	38	6125	1.9672131147541	0.620408163265306	0.0159209637882467	0.937744767127733	3.17083692838654	"O14495;P05067;P12643;P35222;Q02577;Q9BZR9;Q9H2X6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001501"	"skeletal system development "	7	305	39	6125	1.9672131147541	0.636734693877551	0.0176692892092986	1	3.08953341740227	"O15119;P07686;P12643;P15036;P17342;P49918;P63173"
"up_in_MNM_vs_Normal"	"GO_BP"	"0030050"	"vesicle transport along actin filament "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	1	6.02459016393443	"O00159;O43707;O94832;Q12965"
"up_in_MNM_vs_Normal"	"GO_BP"	"0090303"	"positive regulation of wound healing "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	1	6.02459016393443	"P04083;P05556;Q15746;Q99075"
"up_in_MNM_vs_Normal"	"GO_BP"	"0019886"	"antigen processing and presentation of exogenous peptide antigen via MHC class II "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	1	6.02459016393443	"P04233;P50570;P61769;Q99538"
"up_in_MNM_vs_Normal"	"GO_BP"	"0010575"	"positive regulation of vascular endothelial growth factor production "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	1	6.02459016393443	"P35613;P35916;Q8IWU5;Q8IWU6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001568"	"blood vessel development "	5	305	19	6125	1.31147540983607	0.310204081632653	0.0207539692599473	1	4.22778257118205	"O14495;O15119;P13688;P37173;Q9UHF1"
"up_in_MNM_vs_Normal"	"GO_BP"	"0000086"	"G2/M transition of mitotic cell cycle "	5	305	19	6125	1.31147540983607	0.310204081632653	0.0207539692599473	1	4.22778257118205	"P05067;P0DP23;P0DP24;P48681;P50570"
"up_in_MNM_vs_Normal"	"GO_BP"	"0016525"	"negative regulation of angiogenesis "	7	305	41	6125	1.9672131147541	0.669387755102041	0.021552106253039	1	2.93882447021192	"P09486;P16066;P24522;P29353;P35222;Q8IWU6;Q9UHI8"
"up_in_MNM_vs_Normal"	"GO_BP"	"0098609"	"cell-cell adhesion "	9	305	67	6125	2.62295081967213	1.09387755102041	0.0235197952879893	1	2.39784683141669	"P16284;P26006;P29353;P35221;P35222;Q07157;Q96AP7;Q9Y490;Q9Y4G6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0043066"	"negative regulation of apoptotic process "	20	305	221	6125	6.22950819672131	3.60816326530612	0.0273661067562722	1	1.72650396854833	"O15119;P01033;P04083;P04233;P09619;P14625;P15692;P29353;P35222;P35916;P35968;P46695;P52565;P55061;Q07157;Q12841;Q86V86;Q9NR00;Q9NVI7;P20962"
"up_in_MNM_vs_Normal"	"GO_BP"	"0061844"	"antimicrobial humoral immune response mediated by antimicrobial peptide "	5	305	21	6125	1.31147540983607	0.342857142857143	0.0275580256720964	1	3.82513661202186	"O95715;P05067;P06899;P48061;P61769"
"up_in_MNM_vs_Normal"	"GO_BP"	"0045669"	"positive regulation of osteoblast differentiation "	6	305	32	6125	1.63934426229508	0.522448979591837	0.0279607095782778	1	3.13780737704918	"O00299;P12643;P13164;P35222;P46937;Q8IXL6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0030855"	"epithelial cell differentiation "	6	305	32	6125	1.63934426229508	0.522448979591837	0.0279607095782778	1	3.13780737704918	"O43680;P07858;P15692;P37802;P50416;Q15417"
"up_in_MNM_vs_Normal"	"GO_BP"	"0042060"	"wound healing "	7	305	44	6125	1.9672131147541	0.718367346938775	0.028395869350817	1	2.73845007451565	"O14495;P05230;P09619;P31431;P37173;P46937;Q15149"
"up_in_MNM_vs_Normal"	"GO_BP"	"0030857"	"negative regulation of epithelial cell differentiation "	3	305	4	6125	0.655737704918033	0.0653061224489796	0.0290299923043955	1	10.0409836065574	"O15119;P24385;P46937"
"up_in_MNM_vs_Normal"	"GO_BP"	"0035235"	"ionotropic glutamate receptor signaling pathway "	3	305	4	6125	0.655737704918033	0.0653061224489796	0.0290299923043955	1	10.0409836065574	"P05067;Q12879;Q17RY0"
"up_in_MNM_vs_Normal"	"GO_BP"	"0051693"	"actin filament capping "	3	305	4	6125	0.655737704918033	0.0653061224489796	0.0290299923043955	1	10.0409836065574	"P06396;Q01082;Q13813"
"up_in_MNM_vs_Normal"	"GO_BP"	"2000563"	"positive regulation of CD4-positive, alpha-beta T cell proliferation "	3	305	4	6125	0.655737704918033	0.0653061224489796	0.0290299923043955	1	10.0409836065574	"P08174;P37173;P60033"
"up_in_MNM_vs_Normal"	"GO_BP"	"0050731"	"positive regulation of peptidyl-tyrosine phosphorylation "	6	305	34	6125	1.63934426229508	0.555102040816327	0.0342488365146024	1	2.95323047251688	"O14495;P01344;P04233;P15692;P16284;P60033"
"up_in_MNM_vs_Normal"	"GO_BP"	"0051216"	"cartilage development "	5	305	23	6125	1.31147540983607	0.375510204081633	0.035546588163063	1	3.49251603706344	"P01033;P26012;P98161;Q8IWU5;Q8IWU6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0007165"	"signal transduction "	26	305	325	6125	8.19672131147541	5.30612244897959	0.0361537143122658	1	1.54476670870113	"O00299;O14495;O60239;O95715;P04083;P04899;P05230;P09619;P11717;P13688;P16284;P17342;P18065;P24387;P24593;P31949;P39059;P48061;P50570;P55040;P61952;Q04900;Q16610;Q96CV9;Q99075;Q9UKI2"
"up_in_MNM_vs_Normal"	"GO_BP"	"0048662"	"negative regulation of smooth muscle cell proliferation "	4	305	13	6125	0.983606557377049	0.212244897959184	0.0363616630422036	1	4.63430012610341	"P12643;P16066;P17342;P24593"
"up_in_MNM_vs_Normal"	"GO_BP"	"0035050"	"embryonic heart tube development "	3	305	5	6125	0.655737704918033	0.0816326530612245	0.0393986566751494	1	8.0327868852459	"P35222;P35713;P60953"
"up_in_MNM_vs_Normal"	"GO_BP"	"0002053"	"positive regulation of mesenchymal cell proliferation "	3	305	5	6125	0.655737704918033	0.0816326530612245	0.0393986566751494	1	8.0327868852459	"P35222;P35968;P37173"
"up_in_MNM_vs_Normal"	"GO_BP"	"0050830"	"defense response to Gram-positive bacterium "	5	305	24	6125	1.31147540983607	0.391836734693878	0.0399918324319926	1	3.34699453551913	"P05067;P06899;P07998;P10645;P61769"
"up_in_MNM_vs_Normal"	"GO_BP"	"0002931"	"response to ischemia "	5	305	24	6125	1.31147540983607	0.391836734693878	0.0399918324319926	1	3.34699453551913	"P17342;P18146;P53805;Q13501;Q17RY0"
"up_in_MNM_vs_Normal"	"GO_BP"	"0032092"	"positive regulation of protein binding "	6	305	36	6125	1.63934426229508	0.587755102040816	0.0413482039062249	1	2.78916211293261	"P05067;P12643;P61769;P98161;Q13145;Q9H2X6"
"up_in_MNM_vs_Normal"	"GO_BP"	"0072089"	"stem cell proliferation "	4	305	14	6125	0.983606557377049	0.228571428571429	0.0426625864786108	1	4.30327868852459	"O15119;P35222;P35968;P48681"
"up_in_MNM_vs_Normal"	"GO_BP"	"0002042"	"cell migration involved in sprouting angiogenesis "	4	305	14	6125	0.983606557377049	0.228571428571429	0.0426625864786108	1	4.30327868852459	"P05556;P15692;P35968;P52799"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001569"	"branching involved in blood vessel morphogenesis "	4	305	14	6125	0.983606557377049	0.228571428571429	0.0426625864786108	1	4.30327868852459	"P15692;P35222;P35968;P37173"
"up_in_MNM_vs_Normal"	"GO_BP"	"0010628"	"positive regulation of gene expression "	15	305	161	6125	4.59016393442623	2.62857142857143	0.0446216969374496	1	1.74625801853172	"P02545;P04233;P05067;P05230;P06396;P12643;P15529;P15692;P18146;P26006;P26012;P27797;P35222;P46937;Q9NR63"
"up_in_MNM_vs_Normal"	"GO_BP"	"0021762"	"substantia nigra development "	5	305	25	6125	1.31147540983607	0.408163265306122	0.0447389934613722	1	3.21311475409836	"P00338;P0DP23;P0DP24;P60953;P63167"
"up_in_MNM_vs_Normal"	"GO_BP"	"0043434"	"response to peptide hormone "	5	305	25	6125	1.31147540983607	0.408163265306122	0.0447389934613722	1	3.21311475409836	"P01033;P04083;P35613;P48061;Q14118"
"up_in_MNM_vs_Normal"	"GO_BP"	"0050829"	"defense response to Gram-negative bacterium "	5	305	25	6125	1.31147540983607	0.408163265306122	0.0447389934613722	1	3.21311475409836	"P05067;P06899;P10645;P61769;Q96CV9"
"up_in_MNM_vs_Normal"	"GO_BP"	"0009615"	"response to virus "	7	305	50	6125	1.9672131147541	0.816326530612245	0.0460417987056873	1	2.40983606557377	"P00973;P13164;P17181;P26012;P26641;P48061;Q01628"
"up_in_MNM_vs_Normal"	"GO_BP"	"0001649"	"osteoblast differentiation "	7	305	51	6125	1.9672131147541	0.83265306122449	0.0495210308123109	1	2.3625843780135	"O60506;P01344;P12643;P24593;Q00610;Q8IXH6;Q9UBG0"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005925"	"focal adhesion "	47	305	284	6125	15.0819672131148	4.63673469387755	1.10460319326301e-11	5.36837151925825e-09	3.25271299930732	"O15145;O43707;P04083;P05386;P05556;P06396;P07237;P08133;P09619;P11142;P11717;P13987;P14625;P15529;P26006;P26012;P27449;P27797;P29353;P31431;P35221;P35222;P35579;P35613;P48509;P50570;P52799;P60033;P60953;P61769;P63173;P84077;Q00610;Q05209;Q09666;Q14118;Q15149;Q15366;Q15417;Q68CZ2;Q8WUM4;Q9HBL0;Q9NVD7;Q9NZN3;Q9UBG0;Q9Y490;Q9Y4G6"
"up_in_MNM_vs_Normal"	"GO_CC"	"0070062"	"extracellular exosome "	103	305	1081	6125	33.4426229508197	17.6489795918367	5.30943664483665e-11	1.2901931046953e-08	1.89487572223654	"O00159;O00299;O00592;O15145;O43707;O60493;O94832;P00338;P00736;P01033;P04080;P04083;P04233;P04899;P05023;P05067;P05556;P06396;P07237;P07437;P07686;P07858;P07900;P07998;P08133;P08174;P08962;P10619;P11142;P11279;P11717;P13688;P13987;P14625;P14868;P15529;P16284;P17342;P18065;P19021;P19105;P20618;P26006;P26012;P26641;P27449;P27797;P28066;P31431;P31949;P35222;P35579;P35613;P37802;P39059;P48061;P49257;P50570;P51148;P52565;P60033;P60953;P60981;P61769;P67809;P84077;P98161;P98172;Q00610;Q01082;Q02809;Q04837;Q06210;Q09328;Q09666;Q11201;Q12841;Q12965;Q13501;Q13510;Q13561;Q13813;Q14118;Q15019;Q15084;Q15149;Q15366;Q16610;Q16658;Q16777;Q8IUX7;Q8IV08;Q8IXL6;Q8N2Y8;Q8WUM4;Q92802;Q99538;Q99880;Q9H361;Q9UHG3;Q9Y287;Q9Y490;Q99805"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005576"	"extracellular region "	64	305	530	6125	20.655737704918	8.6530612244898	2.69722627128447e-10	4.36950655948083e-08	2.38710176306836	"O43707;P00736;P00973;P01033;P01344;P04080;P04083;P05067;P05230;P06396;P07237;P07437;P07686;P07858;P07900;P08174;P09486;P0DP23;P10619;P10645;P11142;P12643;P14625;P15692;P18065;P19021;P20618;P24387;P24593;P27797;P28066;P29122;P31949;P35916;P35968;P37173;P37802;P39059;P48061;P61769;P67809;Q04900;Q12841;Q13510;Q13813;Q14118;Q16610;Q5UCC4;Q8IUX7;Q8IWU5;Q92563;Q96RQ9;Q99075;Q99538;Q9UHF1;Q9UHI8;Q9ULI3;Q9UM47;Q9Y287;Q9Y490;P0CJ71;P0CJ73;P0CJ74;P0CJ77"
"up_in_MNM_vs_Normal"	"GO_CC"	"0009986"	"cell surface "	35	305	218	6125	11.1475409836066	3.55918367346939	1.64081632484117e-08	1.99359183468202e-06	3.13204993232065	"O15258;P04083;P04233;P05067;P05556;P07900;P08174;P08962;P09486;P09619;P11717;P12643;P13688;P13987;P15529;P15692;P19021;P26006;P26012;P27797;P29122;P31431;P34741;P48509;P98161;P98172;Q12879;Q8IWU5;Q8IWU6;Q8TCT9;Q99075;Q9HBL0;Q9UHF1;Q9UM47;Q9Y490"
"up_in_MNM_vs_Normal"	"GO_CC"	"0015629"	"actin cytoskeleton "	22	305	112	6125	6.88524590163934	1.82857142857143	7.77628147898277e-07	6.97520396715571e-05	3.76536885245902	"O00159;O15145;O43707;O94832;P06396;P35221;P35579;P37802;P60981;Q05682;Q09666;Q12965;Q15019;Q15417;Q15746;Q16658;Q8N3V7;Q9NVD7;Q9UKI2;Q9UM47;Q9Y4G6;Q9UI15"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005886"	"plasma membrane "	111	305	1439	6125	36.0655737704918	23.4938775510204	8.61136292241445e-07	6.97520396715571e-05	1.53510520739585	"O00159;O00299;O00592;O14495;O15258;O43493;O43707;O75204;P04083;P04233;P04899;P05023;P05067;P05556;P06396;P07900;P08174;P08962;P09486;P09496;P09619;P0DP23;P0DP24;P11142;P11279;P11717;P13164;P13688;P13797;P13987;P15036;P15529;P16066;P16284;P17181;P17342;P19021;P26006;P26012;P27449;P29122;P29353;P31431;P34741;P35221;P35222;P35579;P35613;P35916;P35968;P36382;P37173;P39656;P48509;P50570;P51148;P51693;P52597;P52799;P53618;P55040;P55061;P60033;P60953;P61769;P61952;P63167;P67809;P84077;P98161;P98172;Q00610;Q01082;Q01628;Q04900;Q05682;Q07157;Q09666;Q12879;Q13145;Q13813;Q14118;Q15019;Q15084;Q15149;Q15746;Q6ZNL6;Q86SJ2;Q8IWU5;Q8IWU6;Q8N3V7;Q8NCT1;Q8TCT9;Q969X2;Q96AP7;Q96DZ5;Q96S97;Q99075;Q9NQC3;Q9NR00;Q9NVD7;Q9NW15;Q9NZN3;Q9UHG3;Q9UJ14;Q9UKI2;Q9UM47;Q9Y287;Q9Y490;Q9Y4G6;Q99805"
"up_in_MNM_vs_Normal"	"GO_CC"	"0042470"	"melanosome "	15	305	61	6125	4.59016393442623	0.995918367346939	7.7844583716717e-06	0.000531640139438182	4.60897608169847	"P05023;P05556;P07237;P07858;P07900;P08133;P08962;P11142;P11279;P14625;P35613;P51148;Q00610;Q15084;Q8WUM4"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005615"	"extracellular space "	46	305	438	6125	14.7540983606557	7.15102040816326	8.75127801544333e-06	0.000531640139438182	2.06321580956658	"O00299;O00592;O43707;O95715;P00736;P01033;P01344;P04080;P04083;P05067;P05230;P06396;P06899;P07858;P08962;P09486;P10645;P11142;P12643;P13987;P15529;P15692;P16284;P18065;P24387;P24593;P27797;P29122;P31949;P37173;P39059;P61769;Q08629;Q12841;Q13510;Q14118;Q14195;Q15084;Q16610;Q8IUX7;Q8IWU5;Q8IWU6;Q8IXL6;Q99075;Q9UHF1;Q9Y287"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005912"	"adherens junction "	16	305	87	6125	4.91803278688525	1.42040816326531	7.13687969567384e-05	0.00385391503566387	3.4624081401922	"O14495;P04083;P13688;P15692;P31949;P35221;P35222;P35579;P52799;P78344;Q07157;Q12965;Q14118;Q15417;Q96AP7;Q9Y490"
"up_in_MNM_vs_Normal"	"GO_CC"	"0045121"	"membrane raft "	18	305	110	6125	5.57377049180328	1.79591836734694	8.05227514354757e-05	0.00391340571976412	3.10357675111773	"O00159;O00592;O14495;P04899;P05023;P05067;P05556;P07437;P08174;P16284;P31431;P35613;P35968;P37173;P98172;Q8IWU6;Q96DZ5;Q96S97"
"up_in_MNM_vs_Normal"	"GO_CC"	"0016020"	"membrane "	91	305	1285	6125	29.5081967213115	20.9795918367347	0.000414151974358403	0.0168262282097606	1.40651910442049	"O00159;O00299;O00461;O14495;O15145;O15533;O43916;O60506;O75204;P00338;P00973;P04233;P04844;P04899;P05023;P05067;P05556;P07686;P07900;P08133;P09496;P09619;P0DP24;P10619;P10644;P11142;P11279;P11717;P13164;P13688;P13987;P14625;P14868;P15692;P19021;P26641;P27449;P27797;P29122;P35222;P35579;P35613;P37173;P39059;P39656;P46695;P46937;P48509;P49257;P50416;P50570;P52565;P52597;P53618;P55061;P60033;P60953;P61769;P63167;P78344;P98161;Q00610;Q09328;Q09666;Q11201;Q13561;Q13813;Q14118;Q14444;Q15366;Q53EP0;Q5UCC4;Q6P5S7;Q8IUR5;Q8TCT9;Q8WUM4;Q8WWB7;Q969X2;Q9NP97;Q9NW15;Q9UBG0;Q9UHV7;Q9UKI2;Q9Y287;Q6P4E1;Q99805;Q86TY3;Q9NVM1;Q9Y519;P0DL12;Q8NC54"
"up_in_MNM_vs_Normal"	"GO_CC"	"0043202"	"lysosomal lumen "	11	305	50	6125	3.27868852459016	0.816326530612245	0.00041546242493236	0.0168262282097606	4.01639344262295	"P04233;P07686;P07900;P09619;P10619;P11142;P31431;P34741;Q13510;Q8IV08;Q99538"
"up_in_MNM_vs_Normal"	"GO_CC"	"0030027"	"lamellipodium "	15	305	98	6125	4.59016393442623	1.6	0.000694353340011238	0.0259581325573432	2.86885245901639	"O00592;O15145;P05556;P06396;P07237;P35221;P35222;P50570;Q14118;Q14195;Q14444;Q15746;Q16658;Q6ZNL6;Q9NVD7"
"up_in_MNM_vs_Normal"	"GO_CC"	"0000139"	"Golgi membrane "	27	305	263	6125	8.52459016393443	4.29387755102041	0.00142927628953578	0.0488919032455719	1.98528953437636	"O00461;O14495;O15258;O15533;O43916;P04233;P08174;P11717;P13987;P35613;P49257;P50570;P53618;P60953;P61769;P84077;P98161;Q09328;Q11201;Q12772;Q8IV08;Q8IXL6;Q969X2;Q96CV9;Q9UIL1;Q9UM47;Q9Y287"
"up_in_MNM_vs_Normal"	"GO_CC"	"0031982"	"vesicle "	13	305	83	6125	3.9344262295082	1.35510204081633	0.00150900935943123	0.0488919032455719	2.90341694647442	"O00159;O00299;O94832;P04083;P0DP23;P0DP24;P13987;P37802;P60033;Q09666;Q12965;Q13561;Q9BQE3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0062023"	"collagen-containing extracellular matrix "	17	305	135	6125	5.24590163934426	2.20408163265306	0.00245368602970489	0.074530713152286	2.38008500303582	"P04080;P04083;P07858;P07900;P08133;P09486;P14625;P27797;P29122;P34741;P39059;P48061;P49257;Q14118;Q16610;Q8IUX7;Q9UHF1"
"up_in_MNM_vs_Normal"	"GO_CC"	"0042383"	"sarcolemma "	8	305	36	6125	2.29508196721311	0.587755102040816	0.00350547141991468	0.0946477283376965	3.90482695810565	"P04083;P05023;P05556;P11279;P35613;Q09666;Q14118;Q15149"
"up_in_MNM_vs_Normal"	"GO_CC"	"0016323"	"basolateral plasma membrane "	12	305	83	6125	3.60655737704918	1.35510204081633	0.00429972107916957	0.109982339182969	2.66146553426822	"O14495;O94832;P04083;P05023;P07900;P26006;P35222;P35613;P60033;P98161;Q07157;Q14118"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005764"	"lysosome "	15	305	128	6125	4.59016393442623	2.08979591836735	0.00755292538347826	0.160898719584329	2.19646516393443	"P04233;P07858;P10619;P11142;P11279;P17181;Q00610;Q04900;Q13510;Q7L523;Q8WWB7;Q96RQ9;Q99538;Q9P2J5;Q9UHG3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0009897"	"external side of plasma membrane "	14	305	111	6125	4.26229508196721	1.81224489795918	0.00762467821937624	0.160898719584329	2.35194210604047	"P04233;P05556;P07237;P07858;P11279;P13987;P26006;P27797;P35968;P37173;P48061;P61769;Q14118;Q9ULI3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0001726"	"ruffle "	9	305	54	6125	2.62295081967213	0.881632653061224	0.00794561578194218	0.160898719584329	2.97510625379478	"O00592;P05556;P31949;P35579;Q16658;Q6ZNL6;Q96S97;Q9Y490;Q9Y4G6"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005788"	"endoplasmic reticulum lumen "	15	305	130	6125	4.59016393442623	2.12244897959184	0.00830326819116895	0.161415533636324	2.16267339218159	"O43493;P01033;P05067;P07237;P14625;P24593;P27797;P34741;P39059;P61769;Q12841;Q14118;Q15084;Q8IXL6;Q8N114"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005604"	"basement membrane "	7	305	34	6125	1.9672131147541	0.555102040816327	0.0101191443729831	0.185797367970665	3.54387656702025	"P01033;P09486;P39059;P48509;P51693;Q14118;Q9UHI8"
"up_in_MNM_vs_Normal"	"GO_CC"	"0030864"	"cortical actin cytoskeleton "	6	305	24	6125	1.63934426229508	0.391836734693878	0.0103220759983703	0.185797367970665	4.18374316939891	"O43707;P06396;P60981;Q01082;Q13813;Q96S97"
"up_in_MNM_vs_Normal"	"GO_CC"	"0030054"	"cell junction "	10	305	70	6125	2.95081967213115	1.14285714285714	0.0111908244768967	0.193464674292719	2.58196721311475	"O43707;P13688;P35221;P35222;P35968;P46937;Q01082;Q07157;Q13813;Q9NQC3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005911"	"cell-cell junction "	11	305	84	6125	3.27868852459016	1.37142857142857	0.0122368070304205	0.193464674292719	2.39071038251366	"P05067;P13688;P16284;P35221;P35222;P46937;P60953;Q16658;Q96AP7;Q96S97;Q9ULI3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0002102"	"podosome "	5	305	16	6125	1.31147540983607	0.261224489795918	0.0126781606709695	0.193464674292719	5.02049180327869	"P06396;Q05209;Q07157;Q16658;Q68CZ2"
"up_in_MNM_vs_Normal"	"GO_CC"	"0001772"	"immunological synapse "	5	305	16	6125	1.31147540983607	0.261224489795918	0.0126781606709695	0.193464674292719	5.02049180327869	"P35579;P52565;P60033;Q8WUM4;Q96RQ9"
"up_in_MNM_vs_Normal"	"GO_CC"	"0043034"	"costamere "	4	305	8	6125	0.983606557377049	0.130612244897959	0.0127384147682448	0.193464674292719	7.53073770491803	"P31431;Q09666;Q14118;Q15149"
"up_in_MNM_vs_Normal"	"GO_CC"	"0031594"	"neuromuscular junction "	6	305	26	6125	1.63934426229508	0.424489795918367	0.0136840338156186	0.201528498011837	3.86191677175284	"P05067;P05556;P10644;P26006;P35579;Q08629"
"up_in_MNM_vs_Normal"	"GO_CC"	"0016328"	"lateral plasma membrane "	6	305	27	6125	1.63934426229508	0.440816326530612	0.0156124946526963	0.223166835329718	3.71888281724347	"O00159;P04083;P05023;P13688;P35222;P98161"
"up_in_MNM_vs_Normal"	"GO_CC"	"0042995"	"cell projection "	8	305	50	6125	2.29508196721311	0.816326530612245	0.016468325799387	0.228674466814345	2.81147540983607	"O43707;O94850;P36382;Q01082;Q05209;Q07157;Q13813;Q68CZ2"
"up_in_MNM_vs_Normal"	"GO_CC"	"0032588"	"trans-Golgi network membrane "	7	305	39	6125	1.9672131147541	0.636734693877551	0.0176692892092986	0.232797630226021	3.08953341740227	"P04233;P05067;P09496;P11717;Q00610;Q11201;Q96DZ5"
"up_in_MNM_vs_Normal"	"GO_CC"	"0030017"	"sarcomere "	5	305	18	6125	1.31147540983607	0.293877551020408	0.0177847663531306	0.232797630226021	4.46265938069217	"P0DP23;P0DP24;P49257;P84077;Q13501"
"up_in_MNM_vs_Normal"	"GO_CC"	"0032991"	"protein-containing complex "	25	305	288	6125	7.86885245901639	4.70204081632653	0.0183886314471022	0.232797630226021	1.67349726775956	"O43707;P04233;P05023;P05067;P07237;P07437;P07900;P0DP23;P0DP24;P10644;P13164;P14625;P16284;P17342;P35222;P35579;P50570;P60953;P84077;Q00610;Q01628;Q07157;Q15038;Q8TAQ2;Q96AP7"
"up_in_MNM_vs_Normal"	"GO_CC"	"0048471"	"perinuclear region of cytoplasm "	27	305	328	6125	8.52459016393443	5.35510204081633	0.0196945545935975	0.232797630226021	1.59186325469812	"O00299;O14770;O43707;P02545;P05067;P05556;P07858;P07900;P08133;P10645;P11142;P11279;P11717;P14625;P19021;P26006;P27797;P35222;P50570;P51693;Q01628;Q14240;Q15149;Q17RY0;Q96CV9;Q99538;Q9NZN3"
"up_in_MNM_vs_Normal"	"GO_CC"	"0060473"	"cortical granule "	3	305	3	6125	0.655737704918033	0.0489795918367347	0.0199666208724341	0.232797630226021	13.3879781420765	"P07686;P27797;P35579"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005903"	"brush border "	6	305	29	6125	1.63934426229508	0.473469387755102	0.019994954677733	0.232797630226021	3.4624081401922	"O00159;O00299;O94832;P35579;Q12965;Q15149"
"up_in_MNM_vs_Normal"	"GO_CC"	"0098553"	"lumenal side of endoplasmic reticulum membrane "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	0.232797630226021	6.02459016393443	"O15533;P04233;P27797;Q8TCT9"
"up_in_MNM_vs_Normal"	"GO_CC"	"0071682"	"endocytic vesicle lumen "	4	305	10	6125	0.983606557377049	0.163265306122449	0.0205973211928373	0.232797630226021	6.02459016393443	"P07900;P09486;P14625;P27797"
"up_in_MNM_vs_Normal"	"GO_CC"	"0005796"	"Golgi lumen "	6	305	30	6125	1.63934426229508	0.489795918367347	0.0224598554186876	0.248079312124594	3.34699453551913	"O00461;P05067;P29122;P31431;P34741;Q14118"
"up_in_MNM_vs_Normal"	"GO_CC"	"0043209"	"myelin sheath "	5	305	20	6125	1.31147540983607	0.326530612244898	0.0240098941300796	0.25930685660486	4.01639344262295	"O94832;P07900;P0DP23;P0DP24;Q15149"
"up_in_MNM_vs_Normal"	"GO_CC"	"0043235"	"receptor complex "	9	305	69	6125	2.62295081967213	1.1265306122449	0.0270822629811519	0.266199552074268	2.32834402470896	"P05067;P05556;P09619;P16066;P26006;P35916;P35968;P37173;Q9UM47"
"up_in_MNM_vs_Normal"	"GO_CC"	"0012507"	"ER to Golgi transport vesicle membrane "	5	305	21	6125	1.31147540983607	0.342857142857143	0.0275580256720964	0.266199552074268	3.82513661202186	"P04233;P13987;P49257;P61769;Q12772"
