"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"EHD3"	"correlated"	"GO"	"0005576"	"extracellular region "	"1702/17829"	14.1065830721003	9.54624488193393	0.00637770122382739	1	1.47771016211796	"OXLA_HUMAN;TLN1_HUMAN;S10A4_HUMAN;MDGA2_HUMAN;HMN6_HUMAN;HEG1_HUMAN;DAF_HUMAN;HYOU1_HUMAN;IMB1_HUMAN;ITM2B_HUMAN;ITIH3_HUMAN;IGJ_HUMAN;B2MG_HUMAN;ENPL_HUMAN;ATS1_HUMAN;ANXA5_HUMAN;APOL1_HUMAN;CRHBP_HUMAN;FGF1_HUMAN;CALR_HUMAN;DAG1_HUMAN;INAR2_HUMAN;HMN10_HUMAN;NPNT_HUMAN;PSB1_HUMAN;NOTC3_HUMAN;PLA2R_HUMAN;S10AB_HUMAN;SPTN1_HUMAN;SPRC_HUMAN;VGFR2_HUMAN;VEGFA_HUMAN;PPGB_HUMAN;MUCEN_HUMAN;TBB5_HUMAN;WDR1_HUMAN;ANXA1_HUMAN;A1BG_HUMAN;BMP2_HUMAN;HSP7C_HUMAN;IBP2_HUMAN;IBP5_HUMAN;FBLN3_HUMAN;A4_HUMAN;AMD_HUMAN;CEMIP_HUMAN"	"46/319"
"EHD3"	"correlated"	"GO"	"0005200"	"structural constituent of cytoskeleton "	"92/17829"	1.88087774294671	0.516013236861293	0.00682720177886138	1	3.64501839989096	"TLN1_HUMAN;MOES_HUMAN;SPTN1_HUMAN;SPTB2_HUMAN;PLEC_HUMAN;TBB5_HUMAN;TBB2A_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0042605"	"peptide antigen binding "	"20/17829"	0.940438871473354	0.11217679062202	0.00685889113357949	1	8.38354231974922	"HLAF_HUMAN;HLAE_HUMAN;DQA1_HUMAN;HLAB_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0032588"	"trans-Golgi network membrane "	"94/17829"	1.88087774294671	0.527230915923495	0.00751626023555256	1	3.56746481691456	"RAB6A_HUMAN;MPRI_HUMAN;AP1B1_HUMAN;DQA1_HUMAN;SIA4A_HUMAN;CLIP3_HUMAN;A4_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0045892"	"negative regulation of transcription, DNA-templated "	"484/17829"	5.32915360501567	2.71467833305289	0.00760786411112227	1	1.96308842197984	"SPNDC_HUMAN;SOX18_HUMAN;KHDR1_HUMAN;KLF10_HUMAN;CTNB1_HUMAN;COT2_HUMAN;CALR_HUMAN;CDN1C_HUMAN;LBH_HUMAN;P66A_HUMAN;MCAF1_HUMAN;PFD5_HUMAN;REST_HUMAN;NACC2_HUMAN;WT1_HUMAN;TBX3_HUMAN;BMP2_HUMAN;HSP7C_HUMAN"	"18/319"
"EHD3"	"correlated"	"GO"	"0033631"	"cell-cell adhesion mediated by integrin "	"6/17829"	0.626959247648903	0.0336530371866061	0.0076651099794693	1	18.6300940438871	"ITB1_HUMAN;NPNT_HUMAN;PLPP3_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0061028"	"establishment of endothelial barrier "	"21/17829"	0.940438871473354	0.117785630153121	0.00774054058695947	1	7.98432601880878	"PECA1_HUMAN;SOX18_HUMAN;MOES_HUMAN;MYADM_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"1902895"	"positive regulation of pri-miRNA transcription by RNA polymerase II "	"42/17829"	1.25391849529781	0.235571260306243	0.0078591839462469	1	5.32288401253918	"FOS_HUMAN;SMAD6_HUMAN;SRF_HUMAN;WT1_HUMAN;BMP2_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0030054"	"cell junction "	"192/17829"	2.82131661442006	1.0768971899714	0.00802937873449591	1	2.61985697492163	"CTNB1_HUMAN;INADL_HUMAN;CADH5_HUMAN;SPTN1_HUMAN;SPTB2_HUMAN;VGFR2_HUMAN;ZO1_HUMAN;WDR1_HUMAN;CEAM1_HUMAN;CTNA1_HUMAN"	"10/319"
"EHD3"	"correlated"	"GO"	"0030175"	"filopodium "	"68/17829"	1.56739811912226	0.381401088114869	0.00834134098232817	1	4.10957956850452	"ITB1_HUMAN;IQGA2_HUMAN;MOES_HUMAN;DAG1_HUMAN;PODXL_HUMAN;MYO6_HUMAN"	"6/319"
"EHD3"	"correlated"	"GO"	"0001916"	"positive regulation of T cell mediated cytotoxicity "	"22/17829"	0.940438871473354	0.123394469684222	0.00868598215364104	1	7.62140210886292	"HLAF_HUMAN;HLAE_HUMAN;B2MG_HUMAN;HLAB_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0005790"	"smooth endoplasmic reticulum "	"22/17829"	0.940438871473354	0.123394469684222	0.00868598215364104	1	7.62140210886292	"HYOU1_HUMAN;CALR_HUMAN;MYO1D_HUMAN;A4_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0009267"	"cellular response to starvation "	"69/17829"	1.56739811912226	0.38700992764597	0.00882340477009768	1	4.05002044432329	"KLF10_HUMAN;RIPR1_HUMAN;RRAGA_HUMAN;RALB_HUMAN;HSP7C_HUMAN;BMPR2_HUMAN"	"6/319"
"EHD3"	"correlated"	"GO"	"0034097"	"response to cytokine "	"44/17829"	1.25391849529781	0.246788939368445	0.00912502204031699	1	5.08093473924195	"LIFR_HUMAN;FOS_HUMAN;MCL1_HUMAN;SKIL_HUMAN;SRF_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0030864"	"cortical actin cytoskeleton "	"44/17829"	1.25391849529781	0.246788939368445	0.00912502204031699	1	5.08093473924195	"SPTN1_HUMAN;SPTB2_HUMAN;WDR1_HUMAN;DEST_HUMAN;MYADM_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0035024"	"negative regulation of Rho protein signal transduction "	"23/17829"	0.940438871473354	0.129003309215323	0.00969615723047545	1	7.29003679978193	"ITB1_HUMAN;HEG1_HUMAN;ITA3_HUMAN;RIPR1_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0071636"	"positive regulation of transforming growth factor beta production "	"7/17829"	0.626959247648903	0.0392618767177071	0.00974412316528574	1	15.9686520376176	"OX2G_HUMAN;MCP_HUMAN;CD34_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0048842"	"positive regulation of axon extension involved in axon guidance "	"7/17829"	0.626959247648903	0.0392618767177071	0.00974412316528574	1	15.9686520376176	"SEM5A_HUMAN;VEGFA_HUMAN;BMPR2_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0019899"	"enzyme binding "	"340/17829"	4.07523510971787	1.90700544057435	0.0103120082634327	1	2.13698137562235	"PHKG2_HUMAN;MPRI_HUMAN;GOLP3_HUMAN;IMB1_HUMAN;MOES_HUMAN;LAMP1_HUMAN;CTNB1_HUMAN;PLS4_HUMAN;NOTC3_HUMAN;SORT_HUMAN;HSP7C_HUMAN;A4_HUMAN;1433E_HUMAN;CCND1_HUMAN"	"14/319"
"EHD3"	"correlated"	"GO"	"0032991"	"protein-containing complex "	"587/17829"	5.95611285266458	3.2923888047563	0.010377053520517	1	1.80905512862277	"PECA1_HUMAN;RHG29_HUMAN;RN111_HUMAN;AT1A1_HUMAN;KHDR1_HUMAN;ENPL_HUMAN;CTNB1_HUMAN;LBH_HUMAN;SKIL_HUMAN;SKI_HUMAN;SNTB1_HUMAN;SMAD6_HUMAN;TBB5_HUMAN;ZO1_HUMAN;TBX5_HUMAN;RB11A_HUMAN;ACL6A_HUMAN;IFM3_HUMAN;A4_HUMAN;CALM2_HUMAN"	"20/319"
"EHD3"	"correlated"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	10.9717868338558	7.2017499579337	0.0107905835392033	1	1.52348899891601	"PECA1_HUMAN;MPRI_HUMAN;LIFR_HUMAN;BASI_HUMAN;CXA5_HUMAN;LAMP1_HUMAN;LRC8A_HUMAN;EFNB2_HUMAN;INAR2_HUMAN;DQA1_HUMAN;PLPP1_HUMAN;PLA2R_HUMAN;OX2G_HUMAN;PODXL_HUMAN;RXFP1_HUMAN;SO3A1_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;TSN2_HUMAN;TUSC3_HUMAN;TGFR2_HUMAN;VAMP5_HUMAN;RAI3_HUMAN;ACKR4_HUMAN;CEAM1_HUMAN;MCP_HUMAN;NPY1R_HUMAN;CD151_HUMAN;HLAB_HUMAN;ITAV_HUMAN;BMPR2_HUMAN;A4_HUMAN;ADRB1_HUMAN;CD34_HUMAN;CD81_HUMAN;ADT1_HUMAN"	"36/319"
"EHD3"	"correlated"	"GO"	"0000086"	"G2/M transition of mitotic cell cycle "	"47/17829"	1.25391849529781	0.263615457961748	0.0112612594826591	1	4.75661975588608	"KHDR1_HUMAN;NEST_HUMAN;ARP19_HUMAN;CCNY_HUMAN;CALM2_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0016514"	"SWI/SNF complex "	"25/17829"	0.940438871473354	0.140220988277525	0.0119139380757004	1	6.70683385579937	"ARI1B_HUMAN;BCL7C_HUMAN;BCL7B_HUMAN;ACL6A_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0048227"	"plasma membrane to endosome transport "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"RAB5B_HUMAN;SORT_HUMAN;RB11A_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0031995"	"insulin-like growth factor II binding "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"MPRI_HUMAN;IBP2_HUMAN;IBP5_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"1905394"	"retromer complex binding "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"MPRI_HUMAN;SNX3_HUMAN;SORT_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0001945"	"lymph vessel development "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"HEG1_HUMAN;EFNB2_HUMAN;VGFR2_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0030836"	"positive regulation of actin filament depolymerization "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"SEM5A_HUMAN;WDR1_HUMAN;DEST_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0061042"	"vascular wound healing "	"8/17829"	0.626959247648903	0.0448707162488081	0.0120431405563396	1	13.9725705329154	"VGFR2_HUMAN;VEGFA_HUMAN;CD34_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0043231"	"intracellular membrane-bounded organelle "	"795/17829"	7.52351097178683	4.45902742722531	0.0121105729487743	1	1.6872538002011	"RAB5B_HUMAN;AP1B1_HUMAN;GOLP3_HUMAN;ITM2B_HUMAN;BASI_HUMAN;CACO1_HUMAN;DAG1_HUMAN;IQEC1_HUMAN;LITAF_HUMAN;SPTN1_HUMAN;PODXL_HUMAN;STN1_HUMAN;SPRC_HUMAN;EIF1A_HUMAN;PPGB_HUMAN;PSA4_HUMAN;RB11A_HUMAN;RAI3_HUMAN;BMP2_HUMAN;GLU2B_HUMAN;KANL3_HUMAN;GIMA7_HUMAN;APEX2_HUMAN;CCD92_HUMAN;CTNA1_HUMAN"	"25/319"
"EHD3"	"correlated"	"GO"	"0001764"	"neuron migration "	"106/17829"	1.88087774294671	0.594536990296708	0.0127391343771539	1	3.16360087537706	"TICN1_HUMAN;ITA3_HUMAN;CTNB1_HUMAN;COT2_HUMAN;SRF_HUMAN;TBB2A_HUMAN;1433E_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0035924"	"cellular response to vascular endothelial growth factor stimulus "	"26/17829"	0.940438871473354	0.145829827808626	0.0131229041682872	1	6.4488787074994	"GAS1_HUMAN;VGFR2_HUMAN;VEGFA_HUMAN;ANXA1_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0048306"	"calcium-dependent protein binding "	"77/17829"	1.56739811912226	0.431880643894778	0.0133889633134945	1	3.62923909945853	"S10A4_HUMAN;S10AB_HUMAN;S10AG_HUMAN;ANXA1_HUMAN;MYO1D_HUMAN;CALM2_HUMAN"	"6/319"
"EHD3"	"correlated"	"GO"	"0003924"	"GTPase activity "	"309/17829"	3.76175548589342	1.73313141511021	0.0134306138574781	1	2.17049639346258	"RAB5B_HUMAN;RAB6A_HUMAN;EFTU_HUMAN;EFGM_HUMAN;RRAGA_HUMAN;TBB5_HUMAN;TBB2A_HUMAN;RB11A_HUMAN;RALB_HUMAN;GBB2_HUMAN;GBG11_HUMAN;GIMA7_HUMAN;ARF6_HUMAN"	"13/319"
"EHD3"	"correlated"	"GO"	"0045773"	"positive regulation of axon extension "	"27/17829"	0.940438871473354	0.151438667339727	0.0143993327504151	1	6.21003134796238	"MACF1_HUMAN;SRF_HUMAN;RB11A_HUMAN;IF4G2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0043209"	"myelin sheath "	"27/17829"	0.940438871473354	0.151438667339727	0.0143993327504151	1	6.21003134796238	"PLEC_HUMAN;TSN2_HUMAN;MYO1D_HUMAN;CALM2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0060039"	"pericardium development "	"9/17829"	0.626959247648903	0.0504795557799091	0.0145540545223915	1	12.4200626959248	"HEG1_HUMAN;TBX5_HUMAN;BMP2_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0032154"	"cleavage furrow "	"51/17829"	1.25391849529781	0.286050816086152	0.0145750400766441	1	4.38355153973815	"LIMA1_HUMAN;MYLK_HUMAN;ITB1_HUMAN;RB11A_HUMAN;ARF6_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0045087"	"innate immune response "	"438/17829"	4.70219435736677	2.45667171462224	0.015150794979587	1	1.91405075793361	"MEFV_HUMAN;DAF_HUMAN;HLAE_HUMAN;IGJ_HUMAN;IFIT3_HUMAN;B2MG_HUMAN;IFI27_HUMAN;APOL1_HUMAN;BST2_HUMAN;CYLD_HUMAN;TRIM8_HUMAN;ANXA1_HUMAN;MCP_HUMAN;HLAB_HUMAN;A4_HUMAN;CCD92_HUMAN"	"16/319"
"EHD3"	"correlated"	"GO"	"1903078"	"positive regulation of protein localization to plasma membrane "	"52/17829"	1.25391849529781	0.291659655617253	0.0154897653172045	1	4.29925247166626	"ITB1_HUMAN;ITA3_HUMAN;SPTB2_HUMAN;CLIP3_HUMAN;ARF6_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0001822"	"kidney development "	"111/17829"	1.88087774294671	0.622581187952213	0.0155249184980952	1	3.02109633144116	"AP1B1_HUMAN;ATS1_HUMAN;CDN1C_HUMAN;WT1_HUMAN;VEGFA_HUMAN;SULF1_HUMAN;TCF21_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0035633"	"maintenance of blood-brain barrier "	"28/17829"	0.940438871473354	0.157047506870828	0.0157436677493668	1	5.98824451410658	"PECA1_HUMAN;ITB1_HUMAN;CADH5_HUMAN;ZO1_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0043001"	"Golgi to plasma membrane protein transport "	"28/17829"	0.940438871473354	0.157047506870828	0.0157436677493668	1	5.98824451410658	"GOLP3_HUMAN;MACF1_HUMAN;SPTB2_HUMAN;VAMP5_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0045111"	"intermediate filament cytoskeleton "	"53/17829"	1.25391849529781	0.297268495148354	0.0164398533879559	1	4.21813450050275	"NEST_HUMAN;PFD5_HUMAN;STN1_HUMAN;EIF1A_HUMAN;PLEC_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0043627"	"response to estrogen "	"53/17829"	1.25391849529781	0.297268495148354	0.0164398533879559	1	4.21813450050275	"SMAD6_HUMAN;TGFR2_HUMAN;IBP2_HUMAN;CTNA1_HUMAN;CCND1_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0051091"	"positive regulation of DNA-binding transcription factor activity "	"113/17829"	1.88087774294671	0.633798867014415	0.0167488108948503	1	2.96762559991123	"CTNB1_HUMAN;SRF_HUMAN;PLPP3_HUMAN;TRIM8_HUMAN;BMP2_HUMAN;HIPK2_HUMAN;A4_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0030511"	"positive regulation of transforming growth factor beta receptor signaling pathway "	"29/17829"	0.940438871473354	0.162656346401929	0.0171562656553958	1	5.78175332396498	"RN111_HUMAN;CDN1C_HUMAN;NPNT_HUMAN;HIPK2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0006446"	"regulation of translational initiation "	"29/17829"	0.940438871473354	0.162656346401929	0.0171562656553958	1	5.78175332396498	"EIF3H_HUMAN;CSDE1_HUMAN;EIF1_HUMAN;IF4G2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0048333"	"mesodermal cell differentiation "	"10/17829"	0.626959247648903	0.0560883953110102	0.0172689692756814	1	11.1780564263323	"ITB1_HUMAN;KDM6B_HUMAN;ITA3_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0005641"	"nuclear envelope lumen "	"10/17829"	0.626959247648903	0.0560883953110102	0.0172689692756814	1	11.1780564263323	"MPRI_HUMAN;TBB5_HUMAN;A4_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0034663"	"endoplasmic reticulum chaperone complex "	"10/17829"	0.626959247648903	0.0560883953110102	0.0172689692756814	1	11.1780564263323	"HYOU1_HUMAN;ENPL_HUMAN;PDIA6_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0035455"	"response to interferon-alpha "	"10/17829"	0.626959247648903	0.0560883953110102	0.0172689692756814	1	11.1780564263323	"BST2_HUMAN;INAR2_HUMAN;IFM3_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0035456"	"response to interferon-beta "	"10/17829"	0.626959247648903	0.0560883953110102	0.0172689692756814	1	11.1780564263323	"BST2_HUMAN;INAR2_HUMAN;IFM3_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0008013"	"beta-catenin binding "	"83/17829"	1.56739811912226	0.465533681081384	0.0177067450289162	1	3.36688446576274	"KDM6B_HUMAN;CTNB1_HUMAN;CACO1_HUMAN;CADH5_HUMAN;NHRF2_HUMAN;CTNA1_HUMAN"	"6/319"
"EHD3"	"correlated"	"GO"	"0043066"	"negative regulation of apoptotic process "	"453/17829"	4.70219435736677	2.54080430758876	0.0181367557388664	1	1.85067159376362	"GOLP3_HUMAN;IFIT3_HUMAN;ENPL_HUMAN;ANXA5_HUMAN;CTNB1_HUMAN;MCL1_HUMAN;PIM3_HUMAN;SMAD6_HUMAN;WT1_HUMAN;VGFR2_HUMAN;VEGFA_HUMAN;ZO1_HUMAN;TBX3_HUMAN;ANXA1_HUMAN;BARD1_HUMAN;AMGO2_HUMAN"	"16/319"
"EHD3"	"correlated"	"GO"	"0045893"	"positive regulation of transcription, DNA-templated "	"534/17829"	5.32915360501567	2.99512030960794	0.018419708463536	1	1.77927864464091	"SOX18_HUMAN;RN111_HUMAN;FOS_HUMAN;ARI1B_HUMAN;APBB1_HUMAN;CTNB1_HUMAN;COT2_HUMAN;CACO1_HUMAN;CDN1C_HUMAN;KMT2A_HUMAN;LBH_HUMAN;MCAF1_HUMAN;REST_HUMAN;WT1_HUMAN;TBX5_HUMAN;ACL6A_HUMAN;BMP2_HUMAN;HIPK2_HUMAN"	"18/319"
"EHD3"	"correlated"	"GO"	"0003281"	"ventricular septum development "	"30/17829"	0.940438871473354	0.16826518593303	0.0186373992542165	1	5.58902821316615	"HEG1_HUMAN;CXA5_HUMAN;SMAD6_HUMAN;TBX5_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0007165"	"signal transduction "	"914/17829"	8.15047021943574	5.12647933142633	0.0190946726454186	1	1.58987673459868	"PECA1_HUMAN;1433G_HUMAN;MPRI_HUMAN;IQGA2_HUMAN;ERG_HUMAN;ANXA5_HUMAN;APBB1_HUMAN;FA13B_HUMAN;ANPRA_HUMAN;CRHBP_HUMAN;FGF1_HUMAN;CACO1_HUMAN;PLPP1_HUMAN;S10AB_HUMAN;SHOC2_HUMAN;PLPP3_HUMAN;RAI3_HUMAN;RALB_HUMAN;ANXA1_HUMAN;ACL6A_HUMAN;IBP2_HUMAN;IBP5_HUMAN;GBG11_HUMAN;1433E_HUMAN;2A5G_HUMAN;BORG2_HUMAN;CD34_HUMAN"	"27/319"
"EHD3"	"correlated"	"GO"	"0003723"	"RNA binding "	"1288/17829"	10.6583072100313	7.22418531605811	0.0201387883578955	1	1.47536459043206	"RSRC2_HUMAN;S10A4_HUMAN;KHDR1_HUMAN;1433G_HUMAN;EIF3H_HUMAN;IMB1_HUMAN;MACF1_HUMAN;IFIT3_HUMAN;ENPL_HUMAN;CAPR1_HUMAN;EFTU_HUMAN;CALR_HUMAN;BST2_HUMAN;HNRH2_HUMAN;EFGM_HUMAN;RL4_HUMAN;CSDE1_HUMAN;PABP3_HUMAN;PTBP3_HUMAN;SPTB2_HUMAN;EIF1_HUMAN;WT1_HUMAN;S10AG_HUMAN;UBF1_HUMAN;PLEC_HUMAN;USO1_HUMAN;TENS1_HUMAN;WDR6_HUMAN;VIGLN_HUMAN;BARD1_HUMAN;HSP7C_HUMAN;IF4G2_HUMAN;HNRPQ_HUMAN;1433E_HUMAN;CTNA1_HUMAN"	"35/319"
"EHD3"	"correlated"	"GO"	"0090136"	"epithelial cell-cell adhesion "	"11/17829"	0.626959247648903	0.0616972348421112	0.0201801960271507	1	10.1618694784839	"ITB5_HUMAN;SRF_HUMAN;CTNA1_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"2001214"	"positive regulation of vasculogenesis "	"11/17829"	0.626959247648903	0.0616972348421112	0.0201801960271507	1	10.1618694784839	"VGFR2_HUMAN;CEAM1_HUMAN;CD34_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0048662"	"negative regulation of smooth muscle cell proliferation "	"31/17829"	0.940438871473354	0.173874025464131	0.020187261243224	1	5.40873698048337	"ANPRA_HUMAN;BMP2_HUMAN;IBP5_HUMAN;BMPR2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0048870"	"cell motility "	"31/17829"	0.940438871473354	0.173874025464131	0.020187261243224	1	5.40873698048337	"SKI_HUMAN;DEST_HUMAN;IER2_HUMAN;CD34_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0001708"	"cell fate specification "	"32/17829"	0.940438871473354	0.179482864995232	0.0218059677345568	1	5.23971394984326	"ITB1_HUMAN;CTNB1_HUMAN;TBX3_HUMAN;TBX5_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0048813"	"dendrite morphogenesis "	"32/17829"	0.940438871473354	0.179482864995232	0.0218059677345568	1	5.23971394984326	"ITB1_HUMAN;KLF7_HUMAN;SDC2_HUMAN;MEF2A_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0010634"	"positive regulation of epithelial cell migration "	"32/17829"	0.940438871473354	0.179482864995232	0.0218059677345568	1	5.23971394984326	"ITA3_HUMAN;TGFR2_HUMAN;RB11A_HUMAN;BMPR2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0060395"	"SMAD protein signal transduction "	"59/17829"	1.25391849529781	0.33092153233496	0.0229031589398545	1	3.78917166994315	"FOS_HUMAN;SKI_HUMAN;SMAD6_HUMAN;BMP2_HUMAN;HIPK2_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0005905"	"clathrin-coated pit "	"59/17829"	1.25391849529781	0.33092153233496	0.0229031589398545	1	3.78917166994315	"SORT_HUMAN;MYO6_HUMAN;BMPR2_HUMAN;A4_HUMAN;CEMIP_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0010629"	"negative regulation of gene expression "	"231/17829"	2.82131661442006	1.29564193168433	0.0230755838235497	1	2.17754345967512	"SLIT3_HUMAN;CTNB1_HUMAN;REST_HUMAN;VGFR2_HUMAN;VEGFA_HUMAN;BMP2_HUMAN;MYADM_HUMAN;MCP_HUMAN;A4_HUMAN;CD34_HUMAN"	"10/319"
"EHD3"	"correlated"	"GO"	"0006457"	"protein folding "	"122/17829"	1.88087774294671	0.684278422794324	0.0230806394824897	1	2.74870239991778	"FKBP9_HUMAN;ENPL_HUMAN;DNJC1_HUMAN;CALR_HUMAN;PDIA6_HUMAN;PFD5_HUMAN;HSP7C_HUMAN"	"7/319"
"EHD3"	"correlated"	"GO"	"0017166"	"vinculin binding "	"12/17829"	0.626959247648903	0.0673060743732122	0.0232802482456639	1	9.31504702194357	"TLN1_HUMAN;DAG1_HUMAN;CTNA1_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0003094"	"glomerular filtration "	"12/17829"	0.626959247648903	0.0673060743732122	0.0232802482456639	1	9.31504702194357	"IGJ_HUMAN;SULF1_HUMAN;CD34_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0060412"	"ventricular septum morphogenesis "	"33/17829"	0.940438871473354	0.185091704526334	0.0234935616480365	1	5.08093473924195	"SLIT3_HUMAN;TGFR2_HUMAN;TBX3_HUMAN;BMPR2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0016525"	"negative regulation of angiogenesis "	"90/17829"	1.56739811912226	0.504795557799091	0.0238008334108968	1	3.10501567398119	"ATS1_HUMAN;CTNB1_HUMAN;ANPRA_HUMAN;GA45A_HUMAN;SPRC_HUMAN;SULF1_HUMAN"	"6/319"
"EHD3"	"correlated"	"GO"	"0005667"	"transcription regulator complex "	"195/17829"	2.50783699059561	1.0937237085647	0.0241578183527684	1	2.29293465155534	"RBTN2_HUMAN;SOX18_HUMAN;CTNB1_HUMAN;MCAF1_HUMAN;SKIL_HUMAN;SKI_HUMAN;TCF21_HUMAN;MEF2A_HUMAN;BARX2_HUMAN"	"9/319"
"EHD3"	"correlated"	"GO"	"0060173"	"limb development "	"34/17829"	0.940438871473354	0.190700544057435	0.0252500159969449	1	4.93149548220542	"COT2_HUMAN;MED31_HUMAN;BMPR2_HUMAN;AMD_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0010628"	"positive regulation of gene expression "	"430/17829"	4.38871473354232	2.41180099837344	0.0253343587214	1	1.81968360428665	"MOES_HUMAN;ITA3_HUMAN;CTNB1_HUMAN;FGF1_HUMAN;CALR_HUMAN;CACO1_HUMAN;CADH5_HUMAN;REST_HUMAN;WT1_HUMAN;VEGFA_HUMAN;BMP2_HUMAN;MCP_HUMAN;MEF2A_HUMAN;A4_HUMAN;CD34_HUMAN"	"15/319"
"EHD3"	"correlated"	"GO"	"0043114"	"regulation of vascular permeability "	"13/17829"	0.626959247648903	0.0729149139043132	0.0265618370181408	1	8.59850494333253	"ANPRA_HUMAN;CADH5_HUMAN;PLEC_HUMAN"	"3/319"
"EHD3"	"correlated"	"GO"	"0016328"	"lateral plasma membrane "	"62/17829"	1.25391849529781	0.347748050928263	0.0266386836912976	1	3.60582465365558	"AT1A1_HUMAN;CTNB1_HUMAN;ANXA1_HUMAN;CEAM1_HUMAN;MYO1C_HUMAN"	"5/319"
"EHD3"	"correlated"	"GO"	"0030177"	"positive regulation of Wnt signaling pathway "	"35/17829"	0.940438871473354	0.196309383588536	0.0270752370695257	1	4.79059561128527	"MACF1_HUMAN;SKI_HUMAN;SULF1_HUMAN;BMP2_HUMAN"	"4/319"
"EHD3"	"correlated"	"GO"	"0001657"	"ureteric bud development "	"35/17829"	0.940438871473354	0.196309383588536	0.0270752370695257	1	4.79059561128527	"NPNT_HUMAN;SMAD6_HUMAN;WT1_HUMAN;TCF21_HUMAN"	"4/319"
