"enriched_for"	"type"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_query"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"low_in_alport_f"	"GO"	"GO"	"0006882"	"cellular zinc ion homeostasis "	"6/911"	"27/17829"	0.658616904500549	0.151438667339727	0.00414268794047031	1	4.34906695938529	"MT1A_HUMAN;MT1M_HUMAN;M1BL1_HUMAN;MT1X_HUMAN;MT1E_HUMAN;S39A4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030431"	"sleep "	"4/911"	"11/17829"	0.439077936333699	0.0616972348421112	0.00451910610877593	1	7.11665502444866	"NEU1_HUMAN;NMDE1_HUMAN;5HT2A_HUMAN;IL18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071294"	"cellular response to zinc ion "	"5/911"	"20/17829"	0.548847420417124	0.11217679062202	0.00572423315157409	1	4.89270032930845	"MT1A_HUMAN;MT1M_HUMAN;M1BL1_HUMAN;MT1X_HUMAN;MT1E_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030261"	"chromosome condensation "	"5/911"	"20/17829"	0.548847420417124	0.11217679062202	0.00572423315157409	1	4.89270032930845	"H10_HUMAN;H13_HUMAN;H12_HUMAN;H1FNT_HUMAN;H18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048019"	"receptor antagonist activity "	"5/911"	"20/17829"	0.548847420417124	0.11217679062202	0.00572423315157409	1	4.89270032930845	"HMN6_HUMAN;HMN4_HUMAN;HMN3_HUMAN;HMN10_HUMAN;DKK1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042246"	"tissue regeneration "	"5/911"	"20/17829"	0.548847420417124	0.11217679062202	0.00572423315157409	1	4.89270032930845	"ADA15_HUMAN;CDN1A_HUMAN;MK_HUMAN;T4S4_HUMAN;SOX2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048661"	"positive regulation of smooth muscle cell proliferation "	"8/911"	"52/17829"	0.878155872667398	0.291659655617253	0.00716195784022914	1	3.01089251034366	"HBEGF_HUMAN;CAD13_HUMAN;KS6B1_HUMAN;ITA2_HUMAN;X3CL1_HUMAN;IL18_HUMAN;IGF1_HUMAN;AIF1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0098532"	"histone H3-K27 trimethylation "	"3/911"	"6/17829"	0.329308452250274	0.0336530371866061	0.00721581931788924	1	9.7854006586169	"H13_HUMAN;H12_HUMAN;CHD5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1900118"	"negative regulation of execution phase of apoptosis "	"4/911"	"13/17829"	0.439077936333699	0.0729149139043132	0.00730593063067928	1	6.02178502068733	"HMN6_HUMAN;HMN4_HUMAN;HMN3_HUMAN;HMN10_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0008083"	"growth factor activity "	"16/911"	"155/17829"	1.7563117453348	0.869370127320657	0.00974519977587967	1	2.02021174887575	"MIA_HUMAN;FGF11_HUMAN;BTC_HUMAN;HBEGF_HUMAN;FGF21_HUMAN;GMFG_HUMAN;ANGT_HUMAN;INHA_HUMAN;MK_HUMAN;FGF17_HUMAN;OSGI1_HUMAN;TFF1_HUMAN;AMELX_HUMAN;IGF1_HUMAN;INHBB_HUMAN;DKK1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070852"	"cell body fiber "	"3/911"	"7/17829"	0.329308452250274	0.0392618767177071	0.00994795908430461	1	8.38748627881449	"SPTN4_HUMAN;S5A1_HUMAN;5HT2A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045910"	"negative regulation of DNA recombination "	"4/911"	"15/17829"	0.439077936333699	0.0841325929665152	0.0110352325435292	1	5.21888035126235	"H10_HUMAN;H13_HUMAN;H12_HUMAN;H18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032270"	"positive regulation of cellular protein metabolic process "	"4/911"	"15/17829"	0.439077936333699	0.0841325929665152	0.0110352325435292	1	5.21888035126235	"KLF4_HUMAN;ANGT_HUMAN;NR1H3_HUMAN;IKBA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030658"	"transport vesicle membrane "	"6/911"	"35/17829"	0.658616904500549	0.196309383588536	0.0122074570288873	1	3.3549945115258	"SYT3_HUMAN;DQA2_HUMAN;CC50A_HUMAN;SCG3_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043377"	"negative regulation of CD8-positive, alpha-beta T cell differentiation "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"SOCS1_HUMAN;ZBT7B_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901028"	"regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"TM102_HUMAN;MUL1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0007497"	"posterior midgut development "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"EDNRB_HUMAN;RET_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0021888"	"hypothalamus gonadotrophin-releasing hormone neuron development "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"HEN2_HUMAN;UBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0002429"	"immune response-activating cell surface receptor signaling pathway "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"MICB_HUMAN;NCTR3_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0044380"	"protein localization to cytoskeleton "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"FA83H_HUMAN;5HT2A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043513"	"inhibin B complex "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"INHA_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0003956"	"NAD(P)+-protein-arginine ADP-ribosyltransferase activity "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"NAR1_HUMAN;SIR6_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0052697"	"xenobiotic glucuronidation "	"2/911"	"2/17829"	0.21953896816685	0.011217679062202	0.012662039395605	1	19.5708013172338	"UDB11_HUMAN;UDB28_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1901798"	"positive regulation of signal transduction by p53 class mediator "	"3/911"	"8/17829"	0.329308452250274	0.0448707162488081	0.0132015066352885	1	7.33905049396268	"RL23_HUMAN;CHD5_HUMAN;ARF_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045591"	"positive regulation of regulatory T cell differentiation "	"4/911"	"16/17829"	0.439077936333699	0.0897414324976162	0.0132857737585595	1	4.89270032930845	"OXLA_HUMAN;SOCS1_HUMAN;HLAG_HUMAN;SOX12_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0035497"	"cAMP response element binding "	"4/911"	"16/17829"	0.439077936333699	0.0897414324976162	0.0132857737585595	1	4.89270032930845	"JDP2_HUMAN;CR3L3_HUMAN;JUN_HUMAN;ATF2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042326"	"negative regulation of phosphorylation "	"4/911"	"16/17829"	0.439077936333699	0.0897414324976162	0.0132857737585595	1	4.89270032930845	"CDN1A_HUMAN;INHA_HUMAN;PKRI1_HUMAN;CDN2D_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0002250"	"adaptive immune response "	"17/911"	"172/17829"	1.86608122941822	0.964720399349375	0.0141289535448861	1	1.93432338600567	"PD1L1_HUMAN;OXLA_HUMAN;IFN16_HUMAN;DQA2_HUMAN;FIBA_HUMAN;EOMES_HUMAN;MICB_HUMAN;CD1B_HUMAN;KLRD1_HUMAN;LIRA6_HUMAN;LAIR1_HUMAN;HLAC_HUMAN;KCC4_HUMAN;CSK_HUMAN;DQB2_HUMAN;DQB1_HUMAN;CD79B_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071549"	"cellular response to dexamethasone stimulus "	"5/911"	"26/17829"	0.548847420417124	0.145829827808626	0.0144870408909898	1	3.76361563792958	"DDIT4_HUMAN;ERRFI_HUMAN;KS6B1_HUMAN;S5A1_HUMAN;AQP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006198"	"cAMP catabolic process "	"3/911"	"9/17829"	0.329308452250274	0.0504795557799091	0.0169898596569352	1	6.52360043907794	"PDE4C_HUMAN;PDE4D_HUMAN;PDE7A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045577"	"regulation of B cell differentiation "	"3/911"	"9/17829"	0.329308452250274	0.0504795557799091	0.0169898596569352	1	6.52360043907794	"OXLA_HUMAN;CAR11_HUMAN;NFAM1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032395"	"MHC class II receptor activity "	"3/911"	"9/17829"	0.329308452250274	0.0504795557799091	0.0169898596569352	1	6.52360043907794	"DQA2_HUMAN;DQB2_HUMAN;DQB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0008378"	"galactosyltransferase activity "	"3/911"	"9/17829"	0.329308452250274	0.0504795557799091	0.0169898596569352	1	6.52360043907794	"B3GN6_HUMAN;B4GT5_HUMAN;B4GT7_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032052"	"bile acid binding "	"3/911"	"9/17829"	0.329308452250274	0.0504795557799091	0.0169898596569352	1	6.52360043907794	"PA21B_HUMAN;FABPL_HUMAN;AK1C4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043967"	"histone H4 acetylation "	"6/911"	"38/17829"	0.658616904500549	0.213135902181839	0.0170080181811619	1	3.09012652377376	"PER1_HUMAN;EPC1_HUMAN;ZZZ3_HUMAN;ATF2_HUMAN;IRF4_HUMAN;CHD5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0017046"	"peptide hormone binding "	"6/911"	"38/17829"	0.658616904500549	0.213135902181839	0.0170080181811619	1	3.09012652377376	"V1BR_HUMAN;EDNRB_HUMAN;GALR3_HUMAN;CRFR1_HUMAN;VIPR1_HUMAN;IL27B_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0010744"	"positive regulation of macrophage derived foam cell differentiation "	"4/911"	"18/17829"	0.439077936333699	0.100959111559818	0.0186119088295795	1	4.34906695938529	"PA2G3_HUMAN;ANGT_HUMAN;PLF4_HUMAN;IL18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0120162"	"positive regulation of cold-induced thermogenesis "	"11/911"	"97/17829"	1.20746432491767	0.544057434516798	0.0186907955611689	1	2.21936922154198	"AAKB2_HUMAN;FGF21_HUMAN;NEU1_HUMAN;CXCR4_HUMAN;GPR3_HUMAN;CEBPB_HUMAN;SIR6_HUMAN;ZBT7B_HUMAN;IL18_HUMAN;IRF4_HUMAN;ADRB1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process "	"7/911"	"51/17829"	0.768386388583974	0.286050816086152	0.0193938992342267	1	2.68618841609092	"CRYAB_HUMAN;KLF4_HUMAN;NR4A1_HUMAN;MAGA3_HUMAN;FABPL_HUMAN;CDN2D_HUMAN;AQP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0009414"	"response to water deprivation "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"LRP11_HUMAN;ATF2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0050689"	"negative regulation of defense response to virus by host "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"MICB_HUMAN;MUL1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070445"	"regulation of oligodendrocyte progenitor proliferation "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"EMX1_HUMAN;PTPRZ_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0048144"	"fibroblast proliferation "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"ANGT_HUMAN;WNT7B_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0072740"	"cellular response to anisomycin "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"JUN_HUMAN;ATF2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0046882"	"negative regulation of follicle-stimulating hormone secretion "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"INHA_HUMAN;INHBB_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1905555"	"positive regulation of blood vessel branching "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"MK_HUMAN;SIR6_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071673"	"positive regulation of smooth muscle cell chemotaxis "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"MK_HUMAN;AIF1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0071376"	"cellular response to corticotropin-releasing hormone stimulus "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"NR4A1_HUMAN;CRFR1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001865"	"NK T cell differentiation "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"ZBT7B_HUMAN;ATF2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0033326"	"cerebrospinal fluid secretion "	"2/911"	"3/17829"	0.21953896816685	0.016826518593303	0.0204425115137902	1	13.0472008781559	"CELR2_HUMAN;AQP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000785"	"chromatin "	"62/911"	"918/17829"	6.80570801317234	5.14891468955073	0.0204595922669241	1	1.3217752523622	"TSYL2_HUMAN;SPIB_HUMAN;RORA_HUMAN;H10_HUMAN;H13_HUMAN;JDP2_HUMAN;MNX1_HUMAN;IRF8_HUMAN;IRX5_HUMAN;MEIS3_HUMAN;NF2L3_HUMAN;HEN2_HUMAN;HIF3A_HUMAN;HMX1_HUMAN;IRF9_HUMAN;EOMES_HUMAN;CR3L3_HUMAN;EMX1_HUMAN;KLF4_HUMAN;KLF6_HUMAN;DLX1_HUMAN;ELK1_HUMAN;ETV3_HUMAN;JUN_HUMAN;H1FNT_HUMAN;NR1H3_HUMAN;PAX7_HUMAN;NR4A1_HUMAN;PCGF2_HUMAN;HSFY1_HUMAN;CEBPB_HUMAN;NRIP1_HUMAN;SOX4_HUMAN;P66B_HUMAN;SPIC_HUMAN;SETLP_HUMAN;SOX2_HUMAN;SP9_HUMAN;SOX12_HUMAN;STA5A_HUMAN;IRX3_HUMAN;TEAD1_HUMAN;RFX2_HUMAN;TSPY1_HUMAN;TF2L1_HUMAN;PO2F2_HUMAN;ZFY_HUMAN;UBP3_HUMAN;NKX62_HUMAN;NFIX_HUMAN;TLX1_HUMAN;ZHX3_HUMAN;NKX24_HUMAN;BHE23_HUMAN;ATF2_HUMAN;HXB8_HUMAN;NFYA_HUMAN;IRF4_HUMAN;NUCKS_HUMAN;CRX_HUMAN;BARH2_HUMAN;FIZ1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0007202"	"activation of phospholipase C activity "	"5/911"	"29/17829"	0.548847420417124	0.162656346401929	0.0211214331804717	1	3.37427608917824	"V1BR_HUMAN;ANGT_HUMAN;LPAR2_HUMAN;S1PR4_HUMAN;5HT2A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043522"	"leucine zipper domain binding "	"3/911"	"10/17829"	0.329308452250274	0.0560883953110102	0.0213207149419821	1	5.87124039517014	"JDP2_HUMAN;ATF2_HUMAN;CRX_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043589"	"skin morphogenesis "	"3/911"	"10/17829"	0.329308452250274	0.0560883953110102	0.0213207149419821	1	5.87124039517014	"ERRFI_HUMAN;ITA2_HUMAN;CO1A2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"2000249"	"regulation of actin cytoskeleton reorganization "	"4/911"	"19/17829"	0.439077936333699	0.106567951090919	0.021704701485058	1	4.12016869836501	"GMFG_HUMAN;MK_HUMAN;PHP14_HUMAN;ABI3_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1990000"	"amyloid fibril formation "	"4/911"	"19/17829"	0.439077936333699	0.106567951090919	0.021704701485058	1	4.12016869836501	"SERF1_HUMAN;NAT8B_HUMAN;ARF_HUMAN;FKB1A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006813"	"potassium ion transport "	"8/911"	"65/17829"	0.878155872667398	0.364574569521566	0.0220402155086374	1	2.40871400827493	"KCNK7_HUMAN;KCNK9_HUMAN;KCAB3_HUMAN;KCJ12_HUMAN;KCNK4_HUMAN;KCNH3_HUMAN;CHP1_HUMAN;AQP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042130"	"negative regulation of T cell proliferation "	"6/911"	"41/17829"	0.658616904500549	0.229962420775142	0.0229691320867276	1	2.86401970496104	"PD1L1_HUMAN;PDE5A_HUMAN;OXLA_HUMAN;HLAG_HUMAN;CEBPB_HUMAN;PA2GF_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0007266"	"Rho protein signal transduction "	"7/911"	"53/17829"	0.768386388583974	0.297268495148354	0.0229790907335374	1	2.58482281548371	"COF1_HUMAN;CAD13_HUMAN;RHOB_HUMAN;CO1A2_HUMAN;BORG4_HUMAN;BORG5_HUMAN;ES8L2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001975"	"response to amphetamine "	"5/911"	"30/17829"	0.548847420417124	0.16826518593303	0.023707948945971	1	3.26180021953897	"NEU1_HUMAN;NR4A1_HUMAN;NMDE1_HUMAN;RGS2_HUMAN;DRD4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030099"	"myeloid cell differentiation "	"4/911"	"20/17829"	0.439077936333699	0.11217679062202	0.0250931588595803	1	3.91416026344676	"PEBB_HUMAN;IRF8_HUMAN;PRKX_HUMAN;ZBT16_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0080182"	"histone H3-K4 trimethylation "	"4/911"	"20/17829"	0.439077936333699	0.11217679062202	0.0250931588595803	1	3.91416026344676	"H13_HUMAN;H12_HUMAN;TET3_HUMAN;NFYA_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0000413"	"protein peptidyl-prolyl isomerization "	"4/911"	"20/17829"	0.439077936333699	0.11217679062202	0.0250931588595803	1	3.91416026344676	"FKBP5_HUMAN;PAL4A_HUMAN;PPIA_HUMAN;FKB1A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005179"	"hormone activity "	"10/911"	"87/17829"	1.09769484083425	0.487969039205788	0.0255454454831519	1	2.2495173927855	"STC2_HUMAN;METRL_HUMAN;ANGT_HUMAN;INHA_HUMAN;METRN_HUMAN;PRRP_HUMAN;SECR_HUMAN;IGF1_HUMAN;INHBB_HUMAN;CGB2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0004033"	"aldo-keto reductase (NADP) activity "	"3/911"	"11/17829"	0.329308452250274	0.0616972348421112	0.0261967317956595	1	5.33749126833649	"KCAB3_HUMAN;ARK72_HUMAN;AK1C4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031953"	"negative regulation of protein autophosphorylation "	"3/911"	"11/17829"	0.329308452250274	0.0616972348421112	0.0261967317956595	1	5.33749126833649	"ERRFI_HUMAN;JUN_HUMAN;CHP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0017069"	"snRNA binding "	"3/911"	"11/17829"	0.329308452250274	0.0616972348421112	0.0261967317956595	1	5.33749126833649	"NCBP2_HUMAN;MEPCE_HUMAN;RMXL2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0042788"	"polysomal ribosome "	"5/911"	"31/17829"	0.548847420417124	0.173874025464131	0.0264901284494848	1	3.15658085761836	"RL36_HUMAN;RL39_HUMAN;RL31_HUMAN;RL8_HUMAN;RS29_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0005615"	"extracellular space "	"89/911"	"1409/17829"	9.76948408342481	7.90285489932133	0.026621725281664	1	1.2361968184768	"PDE4C_HUMAN;TRFL_HUMAN;SRGN_HUMAN;MIA_HUMAN;PRS57_HUMAN;PA2G3_HUMAN;SAMD1_HUMAN;SEM3G_HUMAN;STC2_HUMAN;FHR3_HUMAN;BTC_HUMAN;KLH17_HUMAN;IFN16_HUMAN;COF1_HUMAN;HBEGF_HUMAN;CTRB2_HUMAN;METRL_HUMAN;FGF21_HUMAN;MIC26_HUMAN;NEU1_HUMAN;ATS13_HUMAN;KLK14_HUMAN;FIBA_HUMAN;HLAG_HUMAN;LIPI_HUMAN;CXAR_HUMAN;CAD13_HUMAN;KCRB_HUMAN;MICB_HUMAN;ADA15_HUMAN;C1QT4_HUMAN;CD1B_HUMAN;ANGT_HUMAN;ANGL4_HUMAN;FUCO2_HUMAN;CATD_HUMAN;INHA_HUMAN;CBPO_HUMAN;CALR_HUMAN;C1QRF_HUMAN;CH3L1_HUMAN;IFNL1_HUMAN;OBP2A_HUMAN;PPR29_HUMAN;FGF17_HUMAN;PATE2_HUMAN;PF4V_HUMAN;METRN_HUMAN;RL39_HUMAN;SFRP4_HUMAN;PA21B_HUMAN;TGR3L_HUMAN;PLF4_HUMAN;SPB3_HUMAN;SECR_HUMAN;SEM6C_HUMAN;PRS54_HUMAN;WNT7B_HUMAN;WNT8A_HUMAN;PPIA_HUMAN;TFF1_HUMAN;X3CL1_HUMAN;WFDC2_HUMAN;UBB_HUMAN;FBLN7_HUMAN;FAM3C_HUMAN;IL18_HUMAN;IL1FA_HUMAN;IL24_HUMAN;IL27B_HUMAN;IGF1_HUMAN;NBL1_HUMAN;NDNF_HUMAN;INHBB_HUMAN;LEG7_HUMAN;KTDAP_HUMAN;CXCL3_HUMAN;I36RA_HUMAN;MMP7_HUMAN;COOA1_HUMAN;CO1A2_HUMAN;CMA1_HUMAN;CO4B_HUMAN;CILP1_HUMAN;CODA1_HUMAN;A1AG2_HUMAN;CGB2_HUMAN;DKK1_HUMAN;CHADL_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0004114"	"3',5'-cyclic-nucleotide phosphodiesterase activity "	"4/911"	"21/17829"	0.439077936333699	0.117785630153121	0.0287824780420576	1	3.72777167947311	"PDE4C_HUMAN;PDE4D_HUMAN;PDE5A_HUMAN;PDE7A_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045787"	"positive regulation of cell cycle "	"5/911"	"32/17829"	0.548847420417124	0.179482864995232	0.0294720774442282	1	3.05793770581778	"RS15A_HUMAN;MAGA4_HUMAN;CALR_HUMAN;PTK6_HUMAN;TGM1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0006408"	"snRNA export from nucleus "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"PHAX_HUMAN;NCBP2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"2000117"	"negative regulation of cysteine-type endopeptidase activity "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"TRFL_HUMAN;PCID2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"1903595"	"positive regulation of histamine secretion by mast cell "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"PA2G3_HUMAN;VAMP8_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070180"	"large ribosomal subunit rRNA binding "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"RLA0_HUMAN;RL23_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070987"	"error-free translesion synthesis "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"DPOD1_HUMAN;ZN363_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0038065"	"collagen-activated signaling pathway "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"GPVI_HUMAN;ITA2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0060179"	"male mating behavior "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"NEU1_HUMAN;HEN2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0001714"	"endodermal cell fate specification "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"EOMES_HUMAN;SOX2_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0045006"	"DNA deamination "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"EXOS3_HUMAN;EXOS5_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0070254"	"mucus secretion "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"VAMP8_HUMAN;CIKS_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0032417"	"positive regulation of sodium:proton antiporter activity "	"2/911"	"4/17829"	0.21953896816685	0.0224353581244041	0.0297074398177257	1	9.7854006586169	"DRD4_HUMAN;CHP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0035259"	"glucocorticoid receptor binding "	"3/911"	"12/17829"	0.329308452250274	0.0673060743732122	0.0316161382173804	1	4.89270032930845	"NR4A1_HUMAN;CEBPB_HUMAN;NRIP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0030595"	"leukocyte chemotaxis "	"3/911"	"12/17829"	0.329308452250274	0.0673060743732122	0.0316161382173804	1	4.89270032930845	"PLF4_HUMAN;PPIA_HUMAN;X3CL1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0004860"	"protein kinase inhibitor activity "	"5/911"	"33/17829"	0.548847420417124	0.185091704526334	0.0326573706208489	1	2.96527292685361	"SOCS1_HUMAN;CDN1A_HUMAN;GMFG_HUMAN;PKRI1_HUMAN;CHP1_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0043388"	"positive regulation of DNA binding "	"5/911"	"33/17829"	0.548847420417124	0.185091704526334	0.0326573706208489	1	2.96527292685361	"ITA2_HUMAN;UPAR_HUMAN;SUMO4_HUMAN;IGF1_HUMAN;IRF4_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0031492"	"nucleosomal DNA binding "	"4/911"	"22/17829"	0.439077936333699	0.123394469684222	0.0327765390023128	1	3.55832751222433	"H10_HUMAN;H13_HUMAN;H12_HUMAN;H18_HUMAN"
"low_in_alport_f"	"GO"	"GO"	"0009611"	"response to wounding "	"7/911"	"58/17829"	0.768386388583974	0.325312692803859	0.0338778605046092	1	2.36199326242477	"ID3_HUMAN;MK_HUMAN;KS6B1_HUMAN;SOX2_HUMAN;NMDE1_HUMAN;TTP_HUMAN;INHBB_HUMAN"
