"gene","enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"EHD3","correlated","REACTOME_pathway","R-HSA-3000178","ECM proteoglycans","5","165","35","7049","3.03030303030303","0.496524329692155","0.0019393258744432","0.463820181776382","6.1030303030303","P05067;P09486;P06756;P55268;P05556;Q14118"
"EHD3","correlated","REACTOME_pathway","R-HSA-418990","Adherens junctions interactions","3","165","11","7049","1.81818181818182","0.156050503617534","0.00345044569387022","0.463820181776382","11.6512396694215","P33151;Q92692;P35222;P35221"
"EHD3","correlated","REACTOME_pathway","R-HSA-373753","Nephrin family interactions","3","165","14","7049","1.81818181818182","0.198609731876862","0.00613268630985261","0.463820181776382","9.15454545454545","O43707;Q01082;O60500;Q13813"
"EHD3","correlated","REACTOME_pathway","R-HSA-216083","Integrin cell surface interactions","5","165","47","7049","3.03030303030303","0.666761242729465","0.00616255047363638","0.463820181776382","4.54480980012895","P35613;P35968;P26006;P05556;P06756;P26012"
"EHD3","correlated","REACTOME_pathway","R-HSA-9662361","Sensory processing of sound by outer hair cells of the cochlea","3","165","16","7049","1.81818181818182","0.226982550716414","0.0084544266613887","0.463820181776382","8.01022727272727","Q13813;Q9NZA1;O00159;Q01082"
"EHD3","correlated","REACTOME_pathway","R-HSA-432722","Golgi Associated Vesicle Biogenesis","4","165","33","7049","2.42424242424242","0.468151510852603","0.00934695775394366","0.463820181776382","5.17832874196511","Q99523;P84077;P11142;O43493;P11717"
"EHD3","correlated","REACTOME_pathway","R-HSA-2173789","TGF-beta receptor signaling activates SMADs","3","165","17","7049","1.81818181818182","0.24116896013619","0.00978332710092288","0.463820181776382","7.53903743315508","P26012;P06756;P05556;P37173"
"EHD3","correlated","REACTOME_pathway","R-HSA-198933","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","4","165","35","7049","2.42424242424242","0.496524329692155","0.0112418870114535","0.463820181776382","4.88242424242424","P61769;P05556;P60033;Q9NQX5;Q92692"
"EHD3","correlated","REACTOME_pathway","R-HSA-3000157","Laminin interactions","3","165","19","7049","1.81818181818182","0.269541778975741","0.0127870225552386","0.463820181776382","6.74545454545454","P05556;P26006;P55268;P06756"
"EHD3","correlated","REACTOME_pathway","R-HSA-432720","Lysosome Vesicle Biogenesis","3","165","19","7049","1.81818181818182","0.269541778975741","0.0127870225552386","0.463820181776382","6.74545454545454","P09496;P05067;P84077;P11142"
"EHD3","correlated","REACTOME_pathway","R-HSA-445095","Interaction between L1 and Ankyrins","2","165","7","7049","1.21212121212121","0.099304865938431","0.0165168251748254","0.549184437062946","12.2060606060606","Q13813;Q01082;O94856"
"EHD3","correlated","REACTOME_pathway","R-HSA-9662360","Sensory processing of sound by inner hair cells of the cochlea","3","165","22","7049","1.81818181818182","0.312101007235069","0.0181776751732585","0.557914799548471","5.82561983471074","Q9NZA1;O00159;Q13813;Q01082"
"EHD3","correlated","REACTOME_pathway","R-HSA-5578768","Physiological factors","2","165","8","7049","1.21212121212121","0.113491275358207","0.0203420495034066","0.579748410847089","10.680303030303","P16066;P08473;Q9H2X6"
"EHD3","correlated","REACTOME_pathway","R-HSA-5673001","RAF/MAP kinase cascade","4","165","44","7049","2.42424242424242","0.624202014470138","0.0227507283712562","0.605169374675416","3.88374655647383","Q8IV61;Q13813;P09619;P05230;Q01082"
"EHD3","correlated","REACTOME_pathway","R-HSA-8856828","Clathrin-mediated endocytosis","5","165","79","7049","3.03030303030303","1.12072634416229","0.0412813900063793","1","2.70387418488684","P11142;Q14108;P62330;P09496;O43493;P11717"
"EHD3","correlated","REACTOME_pathway","R-HSA-8874081","MET activates PTK2 signaling","2","165","13","7049","1.21212121212121","0.184423322457086","0.0440903824346883","1","6.57249417249417","P26006;P05556;P55268"
"EHD3","correlated","REACTOME_pathway","R-HSA-8862803","Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer's disease models","2","165","14","7049","1.21212121212121","0.198609731876862","0.0496554503467961","1","6.1030303030303","P05067;P17655;P62258"
