"trend"	"Category"	"Term_accession"	"Term_description"	"Count_query"	"Pop_query"	"Count_universe"	"Pop_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"
"linear_increasing"	"KEGG_pathway"	"hsa05171"	"Coronavirus disease - COVID-19 - Homo sapiens (human)"	16	201	136	7049	7.46268656716418	1.92935168108952	1.50571403026381e-05	0.00343302798900149	3.86797629499561	"P01100;Q9Y3U8;P05412;P16885;P46779;P61513;P63173;P83881;P05386;P05387;P15880;P62701;P46782;P62241;P63220;P42224"
"linear_increasing"	"KEGG_pathway"	"hsa03010"	"Ribosome - Homo sapiens (human)"	13	201	106	7049	5.97014925373134	1.50375939849624	8.72850655229686e-05	0.0198137098737139	3.97014925373134	"Q9Y3U8;Q9NZE8;P46779;P61513;P63173;P83881;P05386;P05387;P15880;P62701;P46782;P62241;P63220"
"linear_increasing"	"KEGG_pathway"	"hsa04380"	"Osteoclast differentiation - Homo sapiens (human)"	10	201	61	7049	4.47761194029851	0.865370974606327	0.000112552502813189	0.0254368656357807	5.17421091264987	"Q14192;P01100;P53539;P05106;P05412;P17535;P16885;P42224;P37173;O14543"
"linear_increasing"	"KEGG_pathway"	"hsa04512"	"ECM-receptor interaction - Homo sapiens (human)"	7	201	38	7049	2.98507462686567	0.539083557951483	0.00117177012481653	0.26364827808372	5.53731343283582	"P29400;Q14118;P06756;P05106;P31431;P07996;Q08722"
"linear_increasing"	"KEGG_pathway"	"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications - Homo sapiens (human)"	8	201	53	7049	3.48258706467662	0.75187969924812	0.00118791825704365	0.266093689577777	4.6318407960199	"P02461;P29400;P18146;P05412;P16885;P42224;P37173;P15692"
"linear_decreasing"	"KEGG_pathway"	"hsa04740"	"Olfactory transduction - Homo sapiens (human)"	18	1022	44	7049	1.66340508806262	0.624202014470138	0.00127604823718591	0.407059387662306	2.66485056039851	"A6NHA9;Q8NGE0;A3KFT3;Q5JQS5;Q8NGL2;Q8NGE9;Q8NGC4;Q8NGP0;Q8NGB6;Q6IEZ7;Q8NGX2;O76001;P17612;Q13976;P27482;Q9UGF6;Q13557;Q13555"
"linear_increasing"	"KEGG_pathway"	"hsa05200"	"Pathways in cancer - Homo sapiens (human)"	18	201	259	7049	8.45771144278607	3.67428003972195	0.00186391235359952	0.415652454852692	2.30186903321232	"Q92734;P29400;P35221;P11362;P01100;P06756;P05412;P01042;O75293;Q16236;P16885;P12643;P42224;P37173;P14625;P15692;Q06710;P0DP24"
"linear_increasing"	"KEGG_pathway"	"hsa05418"	"Fluid shear stress and atherosclerosis - Homo sapiens (human)"	9	201	83	7049	3.98009950248756	1.1774719818414	0.00338318196566273	0.751066396377126	3.38020739675118	"P01100;P06756;P05106;P05412;Q16236;P31431;P14625;P15692;P0DP24"
"linear_decreasing"	"KEGG_pathway"	"hsa05168"	"Herpes simplex virus 1 infection - Homo sapiens (human)"	44	1022	189	7049	4.20743639921722	2.68123138033764	0.00854182659346346	1	1.56921794593027	"O75373;Q14586;Q9UBU9;Q0VGE8;Q6ZN06;Q96N58;Q8TAU3;Q8IYB9;Q147U1;Q8NA42;Q8TF32;Q68DY1;Q9Y3M9;Q68DI1;Q6ZN19;Q0D2J5;Q8N141;P01570;P15260;Q6P9A1;Q3ZCX4;P29590;Q9NR96;Q9P255;P52630;B4DX44;B7Z6K7;A6NNF4;P17035;Q06732;P17038;Q03923;Q03938;Q9H8G1;Q8N823;P35789;Q3MIS6;Q9BR84;Q96SQ5;Q92956;Q13158;Q7Z340;Q5VIY5;Q96H86"
"linear_increasing"	"KEGG_pathway"	"hsa04657"	"IL-17 signaling pathway - Homo sapiens (human)"	5	201	31	7049	1.99004975124378	0.439778692013052	0.0148136459183173	1	4.52511635371529	"P01100;P53539;P05412;P17535;P14625"
"linear_increasing"	"KEGG_pathway"	"hsa04141"	"Protein processing in endoplasmic reticulum - Homo sapiens (human)"	9	201	113	7049	3.98009950248756	1.60306426443467	0.0178928048932773	1	2.48280720292344	"Q07065;P61803;Q9UHD9;P11142;Q16236;P14314;P51571;P14625;O76024"
"linear_increasing"	"KEGG_pathway"	"hsa04010"	"MAPK signaling pathway - Homo sapiens (human)"	10	201	141	7049	4.47761194029851	2.0002837281884	0.0219818257005246	1	2.23848840901874	"P51452;P11362;P01100;P11142;P05412;P17535;O75293;P61224;P37173;P15692"
"linear_increasing"	"KEGG_pathway"	"hsa04814"	"Motor proteins - Homo sapiens (human)"	7	201	74	7049	2.98507462686567	1.04979429706341	0.0221667077604661	1	2.8434852763211	"P07437;O00159;O94832;Q96L93;P45379;P09493;Q9NP97"
"linear_decreasing"	"KEGG_pathway"	"hsa04713"	"Circadian entrainment - Homo sapiens (human)"	12	1022	34	7049	1.07632093933464	0.482337920272379	0.0229760127011955	1	2.23146655922643	"Q8NFM4;P63215;P63218;Q12879;Q02108;Q92806;Q9Y272;P17612;Q13976;P27482;Q13557;Q13555"
"linear_increasing"	"KEGG_pathway"	"hsa05410"	"Hypertrophic cardiomyopathy - Homo sapiens (human)"	5	201	37	7049	1.99004975124378	0.524897148531707	0.0252425808031969	1	3.79131370176146	"Q14118;P06756;P05106;P45379;P09493"
"linear_increasing"	"KEGG_pathway"	"hsa05414"	"Dilated cardiomyopathy - Homo sapiens (human)"	5	201	38	7049	1.99004975124378	0.539083557951483	0.0273189411400234	1	3.69154228855721	"Q14118;P06756;P05106;P45379;P09493"
"linear_increasing"	"KEGG_pathway"	"hsa04260"	"Cardiac muscle contraction - Homo sapiens (human)"	5	201	39	7049	1.99004975124378	0.553269967371258	0.0294945371101385	1	3.59688735808139	"P10606;P12074;P15954;P45379;P09493"
"linear_increasing"	"KEGG_pathway"	"hsa04926"	"Relaxin signaling pathway - Homo sapiens (human)"	6	201	64	7049	2.48756218905473	0.907930202865655	0.0404035629423128	1	2.73981654228856	"P02461;P29400;P01100;P05412;P37173;P15692"
"linear_increasing"	"KEGG_pathway"	"hsa04520"	"Adherens junction - Homo sapiens (human)"	6	201	64	7049	2.48756218905473	0.907930202865655	0.0404035629423128	1	2.73981654228856	"P35221;P11362;P61224;P37173;Q07157;O43707"
"linear_increasing"	"KEGG_pathway"	"hsa05205"	"Proteoglycans in cancer - Homo sapiens (human)"	8	201	112	7049	3.48258706467662	1.5888778550149	0.0448666913561081	1	2.19185323383085	"P17844;P11362;P06756;P05106;P16885;P31431;P07996;P15692"
"linear_increasing"	"KEGG_pathway"	"hsa05417"	"Lipid and atherosclerosis - Homo sapiens (human)"	7	201	91	7049	2.98507462686567	1.2909632571996	0.0499895149589743	1	2.31228473019518	"P01100;P11142;P05412;Q16236;P61224;P14625;P0DP24"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-156902"	"Peptide chain elongation"	11	201	78	7049	5.4726368159204	1.10653993474252	2.83567963760809e-05	0.00320371940696874	4.94572011736191	"P46782;P62701;P15880;P61513;P46779;P62241;P63173;P05386;P05387;P63220;P83881;Q9Y3U8"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-192823"	"Viral mRNA Translation"	11	201	79	7049	5.4726368159204	1.12072634416229	3.15402495470585e-05	0.00320371940696874	4.8831160652434	"P63173;P62241;Q9Y3U8;P61513;P05387;P46782;P05386;P15880;P62701;P63220;P83881;P46779"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-1799339"	"SRP-dependent cotranslational protein targeting to membrane"	12	201	96	7049	5.97014925373134	1.36189530429848	3.62779449289847e-05	0.00320371940696874	4.38370646766169	"P61513;P15880;P63173;P83881;P05387;P62241;Q9Y3U8;P62701;P51571;P46782;P46779;P63220;P05386"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-2408557"	"Selenocysteine synthesis"	11	201	81	7049	5.4726368159204	1.14909916300184	3.88425487470396e-05	0.00320371940696874	4.76254529820036	"P62701;P63173;P83881;P15880;P63220;P61513;P05386;Q9Y3U8;P05387;P62241;P46779;P46782"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-156827"	"L13a-mediated translational silencing of Ceruloplasmin expression"	12	201	97	7049	5.97014925373134	1.37608171371826	3.97977566083073e-05	0.00320371940696874	4.33851361747961	"P05387;P62701;Q14240;P83881;P05386;P46779;P61513;Q9Y3U8;P62241;P63173;P63220;P15880;P46782"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-72706"	"GTP hydrolysis and joining of the 60S ribosomal subunit"	12	201	97	7049	5.97014925373134	1.37608171371826	3.97977566083073e-05	0.00320371940696874	4.33851361747961	"P83881;P05387;P46782;Q9Y3U8;P15880;P05386;P63220;P62241;P63173;P62701;P61513;P46779;Q14240"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-72764"	"Eukaryotic Translation Termination"	11	201	83	7049	5.4726368159204	1.1774719818414	4.75575436491533e-05	0.00327142840722312	4.64778517053288	"P15880;P83881;P61513;P63173;P62241;P05387;P62701;P46779;Q9Y3U8;P46782;P05386;P63220"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9633012"	"Response of EIF2AK4 (GCN2) to amino acid deficiency"	11	201	85	7049	5.4726368159204	1.20584480068095	5.79046465095157e-05	0.00327142840722312	4.53842551946152	"P62241;P15880;P05387;P61513;P46782;P62701;P05386;P63173;P46779;P83881;P63220;Q9Y3U8"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-975956"	"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"	11	201	86	7049	5.4726368159204	1.22003121010072	6.37656966694e-05	0.00327142840722312	4.48565312970034	"P15880;P83881;P63173;Q9Y3U8;P05386;P63220;P05387;P61513;P46779;P62241;P62701;P46782"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9010553"	"Regulation of expression of SLITs and ROBOs"	14	201	138	7049	6.96517412935323	1.95772449992907	6.7731437002549e-05	0.00327142840722312	3.55779075636311	"P61513;P05387;P29400;P46779;P62241;Q14118;P15880;P83881;P63173;P62701;P05386;P63220;Q06323;P46782;Q9Y3U8"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-72689"	"Formation of a pool of free 40S subunits"	11	201	91	7049	5.4726368159204	1.2909632571996	0.000101324340473355	0.00444905967714821	4.23918867202449	"P46779;P83881;P05386;P46782;P62241;P61513;Q9Y3U8;P62701;P15880;P63173;P63220;P05387"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-975957"	"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"	11	201	99	7049	5.4726368159204	1.40445453255781	0.000200251063267227	0.0080601052965059	3.89662797125484	"P05387;P83881;P63173;P62241;P61513;P15880;P62701;P63220;P05386;Q9Y3U8;P46779;P46782"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-8957275"	"Post-translational protein phosphorylation"	8	201	58	7049	3.98009950248756	0.822811746347	0.000409803013498806	0.0152257581169172	4.83719334362669	"Q96AD5;P14625;P14314;O43493;O14791;O76024;Q06481;Q07065;P01042"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-381426"	"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)"	8	201	61	7049	3.98009950248756	0.865370974606327	0.000556119618029346	0.0191861268220124	4.5992985890221	"Q96AD5;P14625;O76024;O43493;O14791;P14314;Q06481;Q07065;P01042"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-6791226"	"Major pathway of rRNA processing in the nucleolus and cytosol"	11	201	120	7049	5.4726368159204	1.7023691303731	0.000902586763539324	0.0290632937859662	3.21471807628524	"P63220;P83881;P61513;P15880;P46782;P46779;P05386;P05387;P63173;P62241;Q9Y3U8;P62701"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9752946"	"Expression and translocation of olfactory receptors"	14	1022	33	7049	1.36986301369863	0.468151510852603	0.00136077086468484	1	2.9261104192611	"A6NHA9;Q8NGE0;Q86U70;Q9UGF6;Q5JQS5;Q8NGB6;Q8NGC4;Q8NGE9;Q8NGX2;Q8NH05;Q6IEZ7;O76001;A3KFT3;Q8NGL2;Q8NGP0"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-216083"	"Integrin cell surface interactions"	6	201	47	7049	2.98507462686567	0.666761242729465	0.00310695537704375	0.0937912154445081	4.47697681803747	"P35613;P29400;Q08722;P07996;P05106;P06756;P02461"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-3000170"	"Syndecan interactions"	4	201	20	7049	1.99004975124378	0.283728188395517	0.00379950334007027	0.107950594897291	7.01393034825871	"P05106;P07996;P06756;P31431;P02461"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-114608"	"Platelet degranulation "	7	201	74	7049	3.48258706467662	1.04979429706341	0.00659884467103711	0.17259031176272	3.31739948904128	"P05106;P15692;P07996;P01042;Q06481;P08758;O43707;O75083"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-6785807"	"Interleukin-4 and Interleukin-13 signaling"	6	201	56	7049	2.98507462686567	0.794438927507448	0.00678926692234303	0.17259031176272	3.75746268656716	"P15692;P11142;Q07820;O14543;P14625;P01100;P42224"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9609736"	"Assembly and cell surface presentation of NMDA receptors"	7	1022	15	7049	0.684931506849315	0.212796141296638	0.014864644328113	1	3.21872146118721	"Q13557;P0DPH8;P0DPH7;Q6PEY2;Q12879;P68366;Q3ZCM7;Q13555"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-72702"	"Ribosomal scanning and start codon recognition"	5	201	51	7049	2.48756218905473	0.723506880408569	0.0182172449747816	0.430313566239113	3.43820115110721	"P62701;P63220;P46782;P15880;Q14240;P62241"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-72649"	"Translation initiation complex formation"	5	201	52	7049	2.48756218905473	0.737693289828344	0.0195375274606379	0.430313566239113	3.3720818982013	"P46782;P15880;P63220;Q14240;P62701;P62241"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9735869"	"SARS-CoV-1 modulates host translation machinery"	4	201	34	7049	1.99004975124378	0.482337920272379	0.0196002038452598	0.430313566239113	4.12584138132865	"P62241;P15880;P62701;P46782;P63220"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-3000178"	"ECM proteoglycans"	4	201	35	7049	1.99004975124378	0.496524329692155	0.021384223492043	0.449068693332903	4.00796019900497	"P29400;P05106;P02461;P06756;Q14118"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9707564"	"Cytoprotection by HMOX1"	4	201	36	7049	1.99004975124378	0.510710739111931	0.0232646551256394	0.464869546992274	3.89662797125484	"P15954;P10606;Q9BZK7;Q9Y618;P12074"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9031628"	"NGF-stimulated transcription"	3	201	20	7049	1.49253731343284	0.283728188395517	0.0240615707552937	0.464869546992274	5.26044776119403	"P18146;P17535;P53539;P01100"
"linear_increasing"	"REACTOME_pathway"	"R-HSA-9754678"	"SARS-CoV-2 modulates host translation machinery"	4	201	39	7049	1.99004975124378	0.553269967371258	0.0294945371101385	0.547917747084495	3.59688735808139	"P63220;P62701;P46782;P15880;P62241"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-190861"	"Gap junction assembly"	6	1022	14	7049	0.587084148727984	0.198609731876862	0.0314968367288629	1	2.9559686888454	"Q3ZCM7;P0DPH7;Q5T442;Q96KN9;Q6PEY2;P0DPH8;P68366"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-5610787"	"Hedgehog 'off' state"	7	1022	19	7049	0.684931506849315	0.269541778975741	0.0367590419190428	1	2.54109589041096	"P17612;P68366;Q9UMX1;P0DPH7;Q13635;Q8NFM4;P0DPH8;Q9ULD6"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9619483"	"Activation of AMPK downstream of NMDARs"	6	1022	15	7049	0.587084148727984	0.212796141296638	0.0395615616568665	1	2.75890410958904	"P68366;O43741;P0DPH8;Q6PEY2;P0DPH7;Q3ZCM7;Q13131"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-212436"	"Generic Transcription Pathway"	26	1022	116	7049	2.5440313111546	1.645623492694	0.040905221213297	1	1.54593764761455	"Q9Y3M9;Q8IYB9;Q9BR84;A6NNF4;Q3MIS6;O75373;Q6P9A1;Q9P255;Q06732;P17038;Q9NPJ6;B4DX44;Q68DY1;Q8TF32;P17035;Q9H8G1;Q14586;P52744;Q8N823;Q5VIY5;Q96H86;Q96SQ5;Q7Z340;Q68DI1;Q3ZCX4;Q8TAU3;Q8NA42"
"linear_decreasing"	"REACTOME_pathway"	"R-HSA-9668328"	"Sealing of the nuclear envelope (NE) by ESCRT-III"	6	1022	16	7049	0.587084148727984	0.226982550716414	0.0488229056551491	1	2.58647260273973	"Q6PEY2;P0DPH8;P68366;Q9Y3E7;Q3ZCM7;P0DPH7;Q96FZ7"
