"enriched_in","Category","Term_accession","Term_description","Count_query","Pop_query","Count_universe","Pop_universe","%_query","%_universe","pval","adjpval","fold_change","Proteins_in_query"
"up_AS_MN_only","GO_CC","0009897","external side of plasma membrane ",6,91,113,6459,5.49450549450549,1.74949682613408,0.022775419997787,0.365830183714454,3.1406204415054,"P05556;P26006;P35968;P37173;Q14118;Q9ULI3"
"up_MN_only","GO_CC","0090575","RNA polymerase II transcription regulator complex ",5,112,63,6459,3.57142857142857,0.975383186251742,0.0260359128010752,0.748134368598679,3.66156462585034,"P01100;P05412;P17535;Q14494;Q9H2X6"
"down_AS_MN_only","GO_CC","0062023","collagen-containing extracellular matrix ",3,12,139,6459,16.6666666666667,2.15203591887289,0.0264188492667881,0.73277482825244,7.74460431654676,"P08123;P55290;Q9H1J5"
"up_AS_MN_only","GO_CC","0010008","endosome membrane ",6,91,120,6459,5.49450549450549,1.8578727357176,0.028348705127061,0.42856571868557,2.95741758241758,"O60493;P05556;P11717;Q04900;Q9NZN3;Q9Y287"
"up_MN_only","GO_CC","0000139","Golgi membrane ",11,112,278,6459,8.92857142857143,4.30407183774578,0.0296417512815515,0.748134368598679,2.07444758478931,"O43916;P04233;P13987;P24390;P61769;P98161;Q11201;Q8IXL6;Q9BVK6;Q9H4A6;Q9UIL1"
"up_MN_only","GO_CC","0005783","endoplasmic reticulum ",16,112,494,6459,13.3928571428571,7.64824276203747,0.0298931502433832,0.748134368598679,1.75110251590515,"O60506;O76024;P01100;P05023;P10619;P14314;P22307;P24390;P29122;P35558;P67809;P98161;Q13501;Q8IWU5;Q9BVK6;Q9NQC3"
"up_MN_FSGS_only","GO_CC","0045121","membrane raft ",4,38,116,6459,7.89473684210526,1.79594364452702,0.0308679133518866,1,4.39587114337568,"P07437;P08174;P31431;Q96S97"
"up_FSGS_only","GO_CC","0031526","brush border membrane ",5,299,24,6459,1.33779264214047,0.371574547143521,0.0321658240835122,1,3.60033444816054,"O14745;O60494;P98164;Q07837;Q9HBJ8"
"up_AS_MN_only","GO_CC","0031982","vesicle ",5,91,84,6459,4.3956043956044,1.30051091500232,0.0324557518215232,0.463396012118415,3.37990580847724,"O00159;O00299;O94832;P0DP24;P60033"
"down_all","GO_CC","0015935","small ribosomal subunit ",3,128,13,6459,1.5625,0.201269546369407,0.0326893909055819,1,7.76322115384615,"P62249;P62273;P62753"
"up_MN_only","GO_CC","0005788","endoplasmic reticulum lumen ",7,112,138,6459,5.35714285714286,2.13655364607524,0.0343130647628664,0.748134368598679,2.50737577639752,"O14791;O76024;P14314;P34741;P61769;Q12841;Q8IXL6"
"up_all","GO_CC","0005925","focal adhesion ",6,41,290,6459,12.1951219512195,4.48985911131754,0.0351692277150702,1,2.7161480235492,"P04216;P09619;P61981;Q05209;Q8WX93;Q9HBL0"
"down_all","GO_CC","0022627","cytosolic small ribosomal subunit ",4,128,35,6459,2.34375,0.541879547917634,0.0358995740485598,1,4.32522321428571,"P62244;P62249;P62273;P62753"
"up_FSGS_only","GO_CC","0005856","cytoskeleton ",15,299,162,6459,4.68227424749164,2.50812819321876,0.036597283408305,1,1.86684008423139,"O15056;O43294;O75116;O75915;P16157;P18206;P23458;Q00587;Q02952;Q13137;Q5T124;Q8NF91;Q9H4G0;Q9NYB9;Q96PQ7"
"up_AS_MN_only","GO_CC","0032587","ruffle membrane ",4,91,51,6459,3.2967032967033,0.789595912679981,0.0376449492681114,0.509197471679191,4.17517776341306,"O00159;P05556;Q6ZNL6;Q9Y490"
"up_MN_only","GO_CC","0005615","extracellular space ",15,112,461,6459,12.5,7.13732775971513,0.0389307182553364,0.748134368598679,1.7513557483731,"O00592;O14791;O95715;P01344;P10645;P13987;P16284;P29122;P61769;Q12841;Q13510;Q16610;Q8IWU5;Q8IXL6;Q9UHF1"
"up_FSGS_only","GO_CC","0005912","adherens junction ",10,299,90,6459,3.01003344481605,1.3934045517882,0.0402822921530994,1,2.16020066889632,"A6NIX2;P18206;P55196;P55287;P78504;Q00587;Q13368;Q6TFL4;Q9BQJ4;Q9NYB9"
"up_AS_MN_only","GO_CC","0034667","integrin alpha3-beta1 complex ",2,91,2,6459,1.0989010989011,0.0309645455952934,0.0406683343706585,0.522588096662961,35.489010989011,"P05556;P26006"
"up_all","GO_CC","0010008","endosome membrane ",4,41,120,6459,7.31707317073171,1.8578727357176,0.0407220989118173,1,3.93841463414634,"O15243;O15342;P11279;Q99805"
"up_AS_only","GO_CC","0005769","early endosome ",15,361,140,6459,3.8781163434903,2.16751819167054,0.0414367024578437,1,1.78919667590028,"O14786;O15455;O75923;P07355;P23610;P56377;Q02750;Q13636;Q16620;Q5R372;Q5SW96;Q8IWB7;Q92870;Q9NWW5;A6NGB9"
"up_MN_FSGS_only","GO_CC","0001726","ruffle ",3,38,56,6459,5.26315789473684,0.867007276668215,0.0439693539256913,1,6.07048872180451,"P31949;Q96S97;Q9UHB6"
"up_AS_FSGS_only","GO_CC","0005912","adherens junction ",4,56,90,6459,5.35714285714286,1.3934045517882,0.0441349278355916,1,3.84464285714286,"O60716;P12830;Q96TA1;Q9NYL9"
"up_MN_FSGS_only","GO_CC","0009986","cell surface ",5,38,230,6459,10.5263157894737,3.56092274345874,0.0449397823456785,1,2.95606407322654,"O15258;P08174;P12643;P31431;Q8TCT9"
"up_AS_only","GO_CC","0001726","ruffle ",8,361,56,6459,1.93905817174515,0.867007276668215,0.0454028788708345,1,2.23649584487535,"O43312;P08648;P35579;P62330;Q14155;Q4VCS5;Q86YL7;Q8WWN8"
"up_MN_only","GO_CC","0045111","intermediate filament cytoskeleton ",3,112,19,6459,1.78571428571429,0.294163183155287,0.0480345572193056,0.748134368598679,6.07048872180451,"P48681;Q15149;Q9H668"
"up_AS_MN_only","GO_CC","0005769","early endosome ",6,91,140,6459,5.49450549450549,2.16751819167054,0.048770460953202,0.572859568566897,2.53492935635793,"O60493;O94832;P11717;P35968;Q6ZNL6;Q9NZN3"
"up_AS_MN_only","GO_CC","0030864","cortical actin cytoskeleton ",3,91,24,6459,2.1978021978022,0.371574547143521,0.0490385622897733,0.572859568566897,5.91483516483517,"O43707;Q01082;Q13813"
"up_MN_only","GO_CC","0042613","MHC class II protein complex ",2,112,2,6459,0.892857142857143,0.0309645455952934,0.0497389472644841,0.748134368598679,28.8348214285714,"P04233;P61769"
"down_AS_FSGS_only","GO_MF","0000978","RNA polymerase II cis-regulatory region sequence-specific DNA binding ",79,681,378,6459,11.4537444933921,5.85229911751045,1.2540391304519e-07,9.5557781740435e-05,1.95713586462485,"O15156;O43186;O43474;O60304;O60481;O75362;O95936;P01100;P05412;P10074;P15336;P19419;P22736;P23511;P23759;P28347;P28698;P31314;P42229;P48378;P48431;P48552;P49591;P52744;P54727;P56177;P56693;P78411;Q00978;Q01892;Q02577;Q03923;Q04741;Q13133;Q14938;Q8NA42;Q8NDQ6;Q92766;Q99612;Q99687;Q99697;Q9NZI6;Q9Y2N7;Q9Y4A8;O14753;O15370;O43345;O75346;P17019;P35789;Q3ZCX4;Q6ECI4;Q6ZN55;Q7Z340;Q86Y25;Q8N184;A6NJL1;B4DU55;O75373;P0CG40;P10075;Q0VGE8;Q14586;Q5JVG8;Q68DI1;Q6IQ21;Q6ZN06;Q6ZNG1;Q8IYB9;Q8N141;Q8TF32;Q8TF45;Q9H8G1;Q9HCZ1;Q9P255;B7Z6K7;P0CJ79;P0DPD5;Q96IR2"
"down_AS_FSGS_only","GO_MF","0000981","DNA-binding transcription factor activity, RNA polymerase II-specific ",58,681,301,6459,8.37004405286344,4.66016411209166,5.93886014988581e-05,0.01508470478071,1.79608353945,"O15156;O43186;O43474;O60304;O60481;O75362;O95936;P01100;P05412;P15336;P19419;P22736;P23511;P23759;P28347;P28698;P31314;P41162;P42229;P48378;P48431;P50219;P52744;P56177;P56693;P78411;Q00978;Q01892;Q02577;Q03923;Q04741;Q13133;Q14938;Q96I27;Q99612;Q99687;Q99697;Q9H4I2;Q9NZI6;Q9Y2N7;Q9Y4A8;O14753;O15370;O75346;P17019;Q7L3S4;Q9NP08;A6NJL1;A6NLW8;O75373;P0C6A0;P0CG40;P10075;Q5JVG8;Q8TF32;Q9H8G1;Q9P255;P0DPD5"
"up_AS_MN_only","GO_MF","0005178","integrin binding ",8,91,76,6459,7.69230769230769,1.17665273262115,0.000130399915313277,0.015403869806245,6.53744939271255,"O14495;O43707;P05556;P26006;P35968;P48509;P60033;Q9Y490"
"up_AS_MN_only","GO_MF","0045296","cadherin binding ",12,91,201,6459,12.0879120879121,3.11193683232699,0.0001394015367081,0.015403869806245,3.8843693619813,"O00299;P05556;P11142;P15529;P35221;P35613;P35968;P78344;Q01082;Q07157;Q13813;Q9Y490"
"up_AS_only","GO_MF","0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific ",18,361,106,6459,4.70914127423823,1.64112091655055,0.000208772319711713,0.109814240168361,2.86946636700988,"O43623;O43680;O75461;O95365;P04150;P12755;P12757;P17036;P17544;P25490;Q02447;Q86UZ6;Q96BF6;Q96QR8;Q99626;Q9NP71;Q9UQR1;Q6ZN79"
"down_AS_only","GO_MF","0048019","receptor antagonist activity ",4,70,10,6459,4.28571428571429,0.154822727976467,0.00030272418155339,0.0448031788699017,27.6814285714286,"P0CJ70;P0CJ71;P0CJ73;P0CJ77"
"up_AS_MN_only","GO_MF","0001618","virus receptor activity ",6,91,40,6459,5.49450549450549,0.619290911905868,0.000347471492011498,0.0255970665781803,8.87225274725275,"P05556;P15529;P35613;P52799;P60033;Q14118"
"up_AS_MN_only","GO_MF","0005509","calcium ion binding ",11,91,220,6459,10.989010989011,3.40610001548227,0.00114471769314158,0.0632456525460722,3.22627372627373,"O43707;O95302;P0DP24;P14625;P19021;Q13813;Q14118;Q8IWU6;Q92563;Q9NZN3;Q9ULI3"
"up_AS_MN_only","GO_MF","0001968","fibronectin binding ",4,91,14,6459,3.2967032967033,0.216751819167054,0.00148492109124385,0.0656335122329783,15.2095761381476,"P05556;P15692;P24593;P26006"
"up_AS_MN_only","GO_MF","0051015","actin filament binding ",7,91,92,6459,6.59340659340659,1.4243690973835,0.00218007787133826,0.080299534927626,4.62900143334926,"O00159;O43707;O94832;P35221;Q01082;Q13813;Q9Y490"
"down_AS_FSGS_only","GO_MF","1990837","sequence-specific double-stranded DNA binding ",35,681,182,6459,4.99265785609398,2.8177736491717,0.0028534867783901,0.434871385026652,1.77184489519291,"O15156;O43186;O43474;O60481;O95936;P01100;P05412;P15336;P19419;P22736;P23759;P28347;P41162;P48378;P50219;P56177;P56693;P78411;Q00978;Q01892;Q02577;Q04741;Q14938;Q99612;Q99687;Q99697;Q9NZI6;O14753;O15370;Q7L3S4;Q8N8Y5;Q9NP08;A6NLW8;P0CG40;Q5T5D7"
"down_AS_FSGS_only","GO_MF","0001228","DNA-binding transcription activator activity, RNA polymerase II-specific ",30,681,159,6459,4.25844346549192,2.46168137482582,0.00749429290555262,0.728481034887464,1.7298922228687,"O15156;O43186;O43474;O60481;P01100;P05412;P15336;P19419;P22736;P28698;P31314;P48378;P48431;P56693;Q01892;Q02577;Q13133;Q92766;Q99612;Q99687;Q9NZI6;O15370;O43345;O43812;Q6ZN55;Q14586;Q6IQ21;Q6ZNG1;B7Z6K7;Q96IR2"
"up_AS_MN_only","GO_MF","0017166","vinculin binding ",3,91,9,6459,2.1978021978022,0.13934045517882,0.00947738290484589,0.29921451742442,15.7728937728938,"P35221;Q14118;Q9Y490"
"down_all","GO_MF","0003735","structural constituent of ribosome ",8,128,122,6459,5.46875,1.8888372813129,0.0118457973796824,1,2.89529969262295,"P18077;P46778;P62244;P62249;P62273;P62753;O75394;Q9Y3D5"
"down_AS_FSGS_only","GO_MF","0046872","metal ion binding ",112,681,842,6459,16.2995594713656,13.0360736956185,0.0146780637749399,1,1.25034269151485,"B2RXH2;O00746;O15156;O43286;O60304;O60481;O75362;O95396;O95630;P0DPH7;P0DPH8;P10074;P12268;P13498;P15336;P20702;P22735;P26651;P28340;P28698;P30679;P35227;P35520;P35637;P38936;P41240;P49821;P52744;P53582;P62140;P78563;Q03923;Q08493;Q08499;Q09013;Q13444;Q13946;Q14644;Q3ZCM7;Q495C1;Q6IE81;Q86SK9;Q86XN8;Q8IYY4;Q8NA42;Q8NDQ6;Q8NES3;Q8TB92;Q8TCT1;Q8TDI0;Q8WWF5;Q92766;Q96BR6;Q96F45;Q96HC4;Q96I27;Q96Q40;Q99612;Q99640;Q9BVA1;Q9BVS4;Q9BWX1;Q9BY66;Q9H4I2;Q9NQA5;Q9NZ20;Q9P0P0;Q9UNE2;O14753;O75346;P17019;Q3ZCX4;Q6ECI4;Q6ZN55;Q7L3S4;Q7Z340;Q86Y25;Q8N184;Q8N8Y5;Q92610;Q96EY9;Q96SL8;Q9UKJ3;A6NJL1;B4DU55;O75373;P0CG40;P10075;Q0VGE8;Q14586;Q5JVG8;Q5T5D7;Q5VTM2;Q68DI1;Q6IQ21;Q6ZN06;Q6ZNG1;Q8IYB9;Q8N141;Q8TF32;Q8TF45;Q96QA6;Q9H8G1;Q9HCZ1;Q9P255;A0A0J9YWL9;B7Z6K7;E7ETH6;M0QZC1;P0CJ79;P0DPD5;Q96IR2"
"up_AS_MN_only","GO_MF","0005539","glycosaminoglycan binding ",3,91,12,6459,2.1978021978022,0.18578727357176,0.015267164115792,0.421755408698754,11.8296703296703,"P37173;Q8IWU6;Q92563"
"up_AS_MN_only","GO_MF","0005516","calmodulin binding ",5,91,70,6459,4.3956043956044,1.08375909583527,0.0184919982443098,0.454081290221385,4.05588697017268,"O00159;O94832;Q01082;Q07157;Q13813"
"up_MN_only","GO_MF","0023026","MHC class II protein complex binding ",3,112,11,6459,1.78571428571429,0.170305000774114,0.0194657719804249,1,10.4853896103896,"P04233;P07900;P61769"
"down_MN_FSGS_only","GO_MF","0046983","protein dimerization activity ",3,28,51,6459,7.14285714285714,0.789595912679981,0.0211767988781841,1,9.04621848739496,"Q96SQ7;Q9BYE0;Q9NQ90"
"up_AS_MN_only","GO_MF","0043236","laminin binding ",3,91,15,6459,2.1978021978022,0.2322340919647,0.0222169331419047,0.490994222436094,9.46373626373626,"P05556;P26006;Q14118"
"up_MN_only","GO_MF","0051015","actin filament binding ",6,112,92,6459,4.46428571428571,1.4243690973835,0.0235465562596574,1,3.13421972049689,"P13797;P60981;Q15149;Q15417;Q9Y4G6;Q9UI15"
"down_AS_FSGS_only","GO_MF","0005179","hormone activity ",7,681,19,6459,0.881057268722467,0.294163183155287,0.0257998647032676,1,2.99513099930443,"O76061;P01019;P03971;P05019;P09683;Q641Q3;Q9UJH8"
"up_AS_only","GO_MF","0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding ",11,361,80,6459,2.77008310249307,1.23858182381174,0.0263517223035683,1,2.23649584487535,"O43623;O43680;P04150;P19793;Q02447;Q10586;Q68DE3;Q96QR8;Q96RK0;Q99626;Q6AHZ1"
"up_AS_FSGS_only","GO_MF","1990782","protein tyrosine kinase binding ",3,56,30,6459,3.57142857142857,0.464468183929401,0.0299161368781945,1,7.68928571428571,"O60716;P12830;P51452"
"down_AS_FSGS_only","GO_MF","0004930","G protein-coupled receptor activity ",16,681,77,6459,2.20264317180617,1.1921350054188,0.0305153122687909,1,1.84764574632416,"O95977;P61073;Q7RTX0;Q7Z602;Q8TDT2;Q9HBW0;Q9NS66;A6NHA9;Q6IFN5;Q86SM8;Q8IXE1;Q8NGB6;Q8NGH8;Q8NGL2;Q8NGN4;Q9UGF6"
"up_FSGS_only","GO_MF","0016918","retinal binding ",3,299,5,6459,0.668896321070234,0.0774113639882335,0.03466586875776,1,8.64080267558528,"P02753;P29373;P82980"
"up_FSGS_only","GO_MF","0019841","retinol binding ",3,299,5,6459,0.668896321070234,0.0774113639882335,0.03466586875776,1,8.64080267558528,"P02753;P29373;P82980"
"down_AS_FSGS_only","GO_MF","0016787","hydrolase activity ",8,681,27,6459,1.02790014684288,0.418021365536461,0.0365736700234266,1,2.45896557350302,"P0DPH7;P0DPH8;P15259;P19835;P51531;Q96S44;Q9NZN4;Q8WZ82"
"up_AS_only","GO_MF","0003723","RNA binding ",57,361,770,6459,15.5124653739612,11.921350054188,0.037380374770926,1,1.30123394610929,"O00571;O75152;O75569;O95628;P04080;P04150;P06730;P07355;P08238;P19544;P25490;P26583;P35241;P35579;P36578;P38646;P39687;P42704;P43243;P48634;P50454;P50579;P55084;P55209;P61313;P61764;P62701;P62847;P62979;P63104;P63173;P68036;P84077;Q01804;Q09666;Q5T200;Q5VZF2;Q7L1Q6;Q8IX01;Q96PU8;Q96QD9;Q96QR8;Q9BRZ2;Q9C0C9;Q9H2Y7;Q9NPE3;Q9NY61;Q9NYF8;Q9UPQ9;Q9Y2K5;Q9Y388;Q9Y3A5;O00178;Q8IY67;Q9P0M9;Q15434;Q8IZQ5"
"up_AS_MN_only","GO_MF","0140662","ATP-dependent protein folding chaperone ",3,91,21,6459,2.1978021978022,0.325127728750581,0.0391953141104103,0.78746949258188,6.75981161695447,"P11142;P14625;P34932"
"down_AS_only","GO_MF","0005516","calmodulin binding ",4,70,70,6459,4.28571428571429,1.08375909583527,0.041930325197536,1,3.95448979591837,"P35228;P46940;Q99439;Q9P032"
"up_AS_only","GO_MF","0035064","methylated histone binding ",6,361,32,6459,1.38504155124654,0.495432729524694,0.0421055174158165,1,2.79561980609418,"O43189;P45973;Q15326;Q49A26;Q8N5Y2;Q99549"
"down_AS_FSGS_only","GO_MF","0022841","potassium ion leak channel activity ",4,681,6,6459,0.440528634361234,0.0928936367858802,0.0456786444622945,1,4.74229074889868,"O00180;Q9NPC2;Q9NYG8;Q9Y2U2"
"down_all","GO_MF","0005125","cytokine activity ",4,128,39,6459,2.34375,0.603808639108221,0.0462449378132847,1,3.88161057692308,"P09529;P56706;Q8WWZ1;Q9BXJ3"
"up_MN_only","GO_MF","0008143","poly(A) binding ",3,112,19,6459,1.78571428571429,0.294163183155287,0.0480345572193056,1,6.07048872180451,"O60506;P29558;Q9H361"
"up_MN_only","GO_MF","0008073","ornithine decarboxylase inhibitor activity ",2,112,2,6459,0.892857142857143,0.0309645455952934,0.0497389472644841,1,28.8348214285714,"P54368;O95190"
"up_AS_only","GO_MF","1990837","sequence-specific double-stranded DNA binding ",18,361,182,6459,4.70914127423823,2.8177736491717,0.0498368268191257,1,1.67122766430246,"O43623;O43680;O75444;O95365;P04150;P08235;P17544;P19793;P25490;Q02447;Q10586;Q15723;Q16254;Q5VZF2;Q6NT76;Q8NHW3;Q99626;Q9UGL1"
"down_all","KEGG_pathway","hsa04978","Mineral absorption - Homo sapiens (human)",7,128,26,6459,4.6875,0.402539092738814,2.69743179263104e-05,0.00361455860212559,11.6448317307692,"P02794;P04731;P04732;Q8N339;P80297;P02795;P13637"
"down_AS_FSGS_only","KEGG_pathway","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",38,681,172,6459,5.43318649045521,2.66295092119523,0.000157246751809686,0.0485892463091929,2.04028788034013,"O75373;Q14586;Q00978;Q0VGE8;Q6ZN06;Q5T5D7;Q8TF45;Q8IYB9;Q6ZNG1;Q8N184;Q8NA42;Q8NDQ6;Q8TF32;Q68DI1;Q8N141;Q86Y25;P05013;P05015;B4DU55;Q3ZCX4;P0CJ79;Q6ECI4;Q5JVG8;P62140;Q9HCZ1;O75346;Q9P255;B7Z6K7;Q9Y6Q3;P17019;Q03923;O43345;Q96BR6;Q9H8G1;P35789;Q92956;Q7Z340;Q96IR2"
"up_AS_MN_only","KEGG_pathway","hsa05412","Arrhythmogenic right ventricular cardiomyopathy - Homo sapiens (human)",5,91,30,6459,4.3956043956044,0.464468183929401,0.00112927781555976,0.182943006120682,9.46373626373626,"P35221;Q14118;P26006;P05556;Q9HCS4"
"up_AS_MN_only","KEGG_pathway","hsa04520","Adherens junction - Homo sapiens (human)",6,91,60,6459,5.49450549450549,0.928936367858802,0.00189360165270307,0.304869866085195,5.91483516483516,"P35221;Q9ULI3;P37173;Q07157;O43707;Q9HCS4"
"up_MN_only","KEGG_pathway","hsa04657","IL-17 signaling pathway - Homo sapiens (human)",5,112,28,6459,3.57142857142857,0.433503638334107,0.00191327235290717,0.403700466463414,8.23852040816326,"P01100;P53539;P07900;P05412;P17535"
"up_AS_MN_only","KEGG_pathway","hsa05200","Pathways in cancer - Homo sapiens (human)",11,91,243,6459,10.989010989011,3.76219228982815,0.00233458478299379,0.371198980496013,2.92090625423959,"P35221;P61952;P26006;P05556;Q16236;P11234;P37173;P14625;P15692;P0DP24;Q9HCS4"
"up_AS_MN_only","KEGG_pathway","hsa04141","Protein processing in endoplasmic reticulum - Homo sapiens (human)",7,91,107,6459,6.59340659340659,1.6566031893482,0.00444166406246981,0.70178292187023,3.98007599876759,"Q15084;Q14697;P11142;Q16236;Q9Y385;Q9UBV2;P14625"
"up_AS_MN_only","KEGG_pathway","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",6,91,77,6459,5.49450549450549,1.1921350054188,0.0052122156415018,0.818317855715783,4.60896246610532,"P35968;Q02078;Q16236;P14625;P15692;P0DP24"
"down_all","KEGG_pathway","hsa03010","Ribosome - Homo sapiens (human)",8,128,104,6459,5.46875,1.61015637095526,0.00534176102564474,0.710454216410751,3.39640925480769,"Q9Y3D5;P46778;P18077;P62753;P62244;P62249;P62273;O75394"
"down_all","KEGG_pathway","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",10,128,172,6459,7.03125,2.66295092119523,0.00788429667722482,1,2.64039789244186,"Q0D2J5;Q86XN6;P25963;P17035;P17038;Q03938;Q8N823;Q96SQ5;Q13242;Q5VIY5"
"down_AS_only","KEGG_pathway","hsa05168","Herpes simplex virus 1 infection - Homo sapiens (human)",7,70,172,6459,8.57142857142857,2.66295092119523,0.0111185295594184,0.967312071669404,3.2187707641196,"Q8TAU3;Q6ZMW2;Q9GZX5;P17032;P52738;P27797;Q96H86"
"up_MN_only","KEGG_pathway","hsa05418","Fluid shear stress and atherosclerosis - Homo sapiens (human)",6,112,77,6459,4.46428571428571,1.1921350054188,0.0121447976049888,1,3.74478200371057,"P01100;P07900;P05412;P16284;P34741;Q13501"
"up_AS_MN_only","KEGG_pathway","hsa04015","Rap1 signaling pathway - Homo sapiens (human)",6,91,99,6459,5.49450549450549,1.53274500696702,0.0138901454880709,1,3.58474858474858,"P05556;P35968;P11234;Q9Y490;P15692;P0DP24"
"up_FSGS_only","KEGG_pathway","hsa04974","Protein digestion and absorption - Homo sapiens (human)",7,299,40,6459,2.0066889632107,0.619290911905868,0.0143368655099694,1,3.24030100334448,"P05997;Q02388;P27658;Q99715;P15085;Q96IY4;Q07837"
"up_MN_only","KEGG_pathway","hsa04612","Antigen processing and presentation - Homo sapiens (human)",4,112,29,6459,2.67857142857143,0.448985911131754,0.0162223227911505,1,5.96582512315271,"P07900;Q99538;P61769;P04233"
"up_all","KEGG_pathway","hsa05165","Human papillomavirus infection - Homo sapiens (human)",5,41,160,6459,9.75609756097561,2.47716364762347,0.0184722934247107,1,3.93841463414634,"P17181;Q9UM47;P09619;P24385;O15342"
"up_MN_only","KEGG_pathway","hsa04380","Osteoclast differentiation - Homo sapiens (human)",5,112,57,6459,3.57142857142857,0.882489549465862,0.0191325089425138,1,4.04699248120301,"P01100;P53539;P05412;P17535;Q13501"
"down_AS_FSGS_only","KEGG_pathway","hsa04060","Cytokine-cytokine receptor interaction - Homo sapiens (human)",15,681,67,6459,2.05580029368576,1.03731227744233,0.0213722935694651,1,1.98185285028601,"Q14213;Q13007;Q8NEV9;Q9UBH0;P03971;P05013;P05015;P02776;P10720;P78423;P61073;Q92956;O95407;O14798;P26842"
"down_AS_FSGS_only","KEGG_pathway","hsa04080","Neuroactive ligand-receptor interaction - Homo sapiens (human)",14,681,58,6459,1.90895741556535,0.897971822263508,0.0215424718617235,1,2.12585447364423,"O15173;P34998;P08588;P24530;Q8NG41;Q12879;P01178;P47901;P09683;P32241;O60755;O15130;O95977;O43603"
"up_AS_MN_only","KEGG_pathway","hsa04510","Focal adhesion - Homo sapiens (human)",6,91,116,6459,5.49450549450549,1.79594364452702,0.0250678180857497,1,3.05939749905267,"P26006;P05556;P35968;Q9Y490;P15692;O43707"
"up_MN_only","KEGG_pathway","hsa04010","MAPK signaling pathway - Homo sapiens (human)",7,112,129,6459,5.35714285714286,1.99721319089642,0.0260875090313985,1,2.68230897009967,"P24522;P01100;P01344;P05412;P17535;P61224;P49137"
"up_MN_only","KEGG_pathway","hsa04210","Apoptosis - Homo sapiens (human)",5,112,66,6459,3.57142857142857,1.02183000464468,0.0299818705122108,1,3.49512987012987,"P24522;P01100;P05412;Q07820;Q9BQE3"
"up_AS_MN_only","KEGG_pathway","hsa05417","Lipid and atherosclerosis - Homo sapiens (human)",5,91,84,6459,4.3956043956044,1.30051091500232,0.0324557518215232,1,3.37990580847724,"P34932;P11142;Q16236;P14625;P0DP24"
"up_AS_only","KEGG_pathway","hsa04960","Aldosterone-regulated sodium reabsorption - Homo sapiens (human)",5,361,20,6459,1.10803324099723,0.309645455952934,0.0342543106417531,1,3.57839335180055,"P35568;P48048;P08235;P54709;O15530"
"up_MN_only","KEGG_pathway","hsa05142","Chagas disease - Homo sapiens (human)",4,112,41,6459,2.67857142857143,0.634773184703515,0.037479007761276,1,4.21972996515679,"P01100;P04899;P05412;P62714"
"up_MN_only","KEGG_pathway","hsa05030","Cocaine addiction - Homo sapiens (human)",3,112,17,6459,1.78571428571429,0.263198637559994,0.0399716723870319,1,6.78466386554622,"P53539;P04899;P05412"
"up_MN_FSGS_only","KEGG_pathway","hsa05132","Salmonella infection - Homo sapiens (human)",4,38,139,6459,7.89473684210526,2.15203591887289,0.0481260795245602,1,3.66849678152215,"Q13561;P35222;P07437;P21333"
"up_MN_only","KEGG_pathway","hsa04142","Lysosome - Homo sapiens (human)",5,112,78,6459,3.57142857142857,1.20761727821644,0.0491474780152135,1,2.95741758241758,"Q13510;Q15904;P10619;Q99538;Q99523"
"down_all","KEGG_pathway","hsa05171","Coronavirus disease - COVID-19 - Homo sapiens (human)",7,128,132,6459,4.6875,2.04366000928936,0.049378329554563,1,2.29367897727273,"P25963;P46778;P18077;P62753;P62244;P62249;P62273"
"down_all","REACTOME_pathway","R-HSA-5661231","Metallothioneins bind metals",4,128,7,6459,3.125,0.108375909583527,3.87237414002631e-05,0.00600217991704079,28.8348214285714,"P04732;P04731;P80297;P02795;Q8N339"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-212436","Generic Transcription Pathway",28,681,108,6459,4.11160058737151,1.67208546214584,7.28691965540838e-05,0.0667481840435407,2.45896557350302,"Q8NDQ6;O75346;Q8IYB9;O60304;P17019;O75373;O43345;Q96BR6;Q8TF45;Q9P255;Q96I27;Q86Y25;Q6IQ21;Q6ZNG1;Q9Y6Q3;Q9HCZ1;Q8TF32;Q8N184;Q9H8G1;Q14586;P52744;Q5JVG8;Q7L3S4;Q7Z340;Q6ECI4;Q68DI1;Q5T5D7;Q3ZCX4;Q8NA42"
"up_MN_only","REACTOME_pathway","R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",6,112,58,6459,5.35714285714286,0.897971822263508,0.000679853804173183,0.255625030369117,5.96582512315271,"P34741;O76024;Q8IXL6;O14791;Q12841;P14314;P01344"
"down_AS_FSGS_only","REACTOME_pathway","R-HSA-418594","G alpha (i) signalling events",14,681,50,6459,2.05580029368576,0.774113639882335,0.00215375607609066,0.986420282849521,2.65568281938326,"P63218;O43603;O95977;Q9HBW0;Q7RTX0;O60755;O43665;P02776;Q9NS28;P61073;P63215;P78423;P01019;Q8NE09;Q8NG41"
