"gene"	"enriched_in"	"Ontology_type"	"Ontology_accession"	"Ongology_description"	"Count_universe"	"%_query"	"%_universe"	"pval"	"adjpval"	"fold_change"	"Proteins_in_query"	"Count_query"
"EHD3"	"correlated"	"GO"	"0051014"	"actin filament severing "	"11/17829"	0.612244897959184	0.0616972348421112	0.00518923643230101	1	9.92337662337662	"SVIL_HUMAN;VILI_HUMAN;DEST_HUMAN;FMNL1_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0071679"	"commissural neuron axon guidance "	"11/17829"	0.612244897959184	0.0616972348421112	0.00518923643230101	1	9.92337662337662	"EPHB2_HUMAN;NRP1_HUMAN;DAG1_HUMAN;VEGFA_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0048711"	"positive regulation of astrocyte differentiation "	"11/17829"	0.612244897959184	0.0616972348421112	0.00518923643230101	1	9.92337662337662	"NOTC1_HUMAN;ID2_HUMAN;BMP2_HUMAN;IL6RB_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0032588"	"trans-Golgi network membrane "	"94/17829"	1.63265306122449	0.527230915923495	0.00524118872883047	1	3.09665653495441	"RAB31_HUMAN;MPRI_HUMAN;ATP9A_HUMAN;COG2_HUMAN;IMPA3_HUMAN;ARFP1_HUMAN;DQA1_HUMAN;STX16_HUMAN;CLIP3_HUMAN"	"9/490"
"EHD3"	"correlated"	"GO"	"0005794"	"Golgi apparatus "	"947/17829"	8.16326530612245	5.31157103595266	0.00545804690994546	1	1.53688339116005	"NF2L2_HUMAN;TMM43_HUMAN;TM9S2_HUMAN;AT1A1_HUMAN;FIBIN_HUMAN;MPRI_HUMAN;EPHB2_HUMAN;DDHD2_HUMAN;GOLI4_HUMAN;ITM2B_HUMAN;MACF1_HUMAN;B2MG_HUMAN;EXT2_HUMAN;IMPA3_HUMAN;GANAB_HUMAN;CSDE1_HUMAN;MCFD2_HUMAN;SMAD6_HUMAN;STX16_HUMAN;PRDM2_HUMAN;PGFRB_HUMAN;TGON2_HUMAN;MGAT1_HUMAN;NED4L_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;TNR3_HUMAN;ZDH20_HUMAN;ZN622_HUMAN;ZDH15_HUMAN;SYNE1_HUMAN;GOGA2_HUMAN;ID1_HUMAN;DYN3_HUMAN;CAND1_HUMAN;GIMA7_HUMAN;BARX2_HUMAN;COPB_HUMAN;CREG2_HUMAN;2A5G_HUMAN;ARF6_HUMAN"	"41/490"
"EHD3"	"correlated"	"GO"	"0071466"	"cellular response to xenobiotic stimulus "	"56/17829"	1.22448979591837	0.314095013741657	0.00548040429822198	1	3.8984693877551	"NF2L2_HUMAN;CRHBP_HUMAN;MEF2C_HUMAN;RAP2A_HUMAN;REST_HUMAN;TLR3_HUMAN;NTCP_HUMAN"	"7/490"
"EHD3"	"correlated"	"GO"	"0031901"	"early endosome membrane "	"161/17829"	2.24489795918367	0.903023164507263	0.0055946908965603	1	2.48598047914818	"RAB31_HUMAN;RAB5B_HUMAN;RAB5C_HUMAN;ATP9A_HUMAN;B2MG_HUMAN;SNX3_HUMAN;ANXA1_HUMAN;IFM3_HUMAN;MTMR2_HUMAN;DTX3L_HUMAN;CLIP3_HUMAN;ARF6_HUMAN"	"12/490"
"EHD3"	"correlated"	"GO"	"0030324"	"lung development "	"76/17829"	1.42857142857143	0.426271804363677	0.00595453096440113	1	3.35131578947368	"PDPN_HUMAN;RET4_HUMAN;HEG1_HUMAN;NOTC1_HUMAN;ITA3_HUMAN;VEGFA_HUMAN;1433Z_HUMAN;CO3A1_HUMAN"	"8/490"
"EHD3"	"correlated"	"GO"	"0014069"	"postsynaptic density "	"228/17829"	2.85714285714286	1.27881541309103	0.00627957625057487	1	2.23421052631579	"TICN1_HUMAN;KALRN_HUMAN;AT1A1_HUMAN;GRM3_HUMAN;IQEC1_HUMAN;RL38_HUMAN;SYNPO_HUMAN;SHAN3_HUMAN;SPTB2_HUMAN;ZDH15_HUMAN;PCBP2_HUMAN;MTMR2_HUMAN;DYN3_HUMAN;CRIPT_HUMAN;ARF1_HUMAN"	"15/490"
"EHD3"	"correlated"	"GO"	"0070301"	"cellular response to hydrogen peroxide "	"58/17829"	1.22448979591837	0.325312692803859	0.00639964295234814	1	3.764039408867	"PDGFD_HUMAN;NF2L2_HUMAN;KDM6B_HUMAN;I18BP_HUMAN;STAT6_HUMAN;ANXA1_HUMAN;ARHG8_HUMAN"	"7/490"
"EHD3"	"correlated"	"GO"	"0009897"	"external side of plasma membrane "	"304/17829"	3.46938775510204	1.70508721745471	0.00663104582815052	1	2.03472744360902	"ITB1_HUMAN;HEG1_HUMAN;I13R2_HUMAN;LY75_HUMAN;B2MG_HUMAN;LAMP1_HUMAN;ITA3_HUMAN;DAG1_HUMAN;VGFR2_HUMAN;ZA2G_HUMAN;THY1_HUMAN;TGFR2_HUMAN;PDIA1_HUMAN;IL6RB_HUMAN;ITAV_HUMAN;ADA29_HUMAN;CD6_HUMAN;AMOT_HUMAN"	"18/490"
"EHD3"	"correlated"	"GO"	"0003713"	"transcription coactivator activity "	"231/17829"	2.85714285714286	1.29564193168433	0.00668643336392475	1	2.20519480519481	"RBTN2_HUMAN;MMS19_HUMAN;ARI1B_HUMAN;NOTC1_HUMAN;BCL3_HUMAN;CACO1_HUMAN;MED13_HUMAN;RERE_HUMAN;TRIM8_HUMAN;YAP1_HUMAN;UB2L3_HUMAN;ACTN4_HUMAN;HIPK2_HUMAN;ARI5B_HUMAN;CBP_HUMAN"	"15/490"
"EHD3"	"correlated"	"GO"	"0008285"	"negative regulation of cell population proliferation "	"388/17829"	4.08163265306122	2.17622973806719	0.00683661384483324	1	1.87555228276878	"PDPN_HUMAN;UROM_HUMAN;P5I11_HUMAN;TNS2_HUMAN;IFIT3_HUMAN;NOTC1_HUMAN;KLF10_HUMAN;FNIP1_HUMAN;GATA3_HUMAN;ETS1_HUMAN;OX2G_HUMAN;REST_HUMAN;SMAD6_HUMAN;SPY2_HUMAN;NACC2_HUMAN;WT1_HUMAN;ZA2G_HUMAN;BMP2_HUMAN;IFM1_HUMAN;E2AK2_HUMAN;2A5G_HUMAN"	"21/490"
"EHD3"	"correlated"	"GO"	"0003723"	"RNA binding "	"1288/17829"	10.4081632653061	7.22418531605811	0.00731477856912762	1	1.44073868677906	"SERPH_HUMAN;RBMS2_HUMAN;RSRC2_HUMAN;RTF1_HUMAN;RS23_HUMAN;SAS10_HUMAN;SC61B_HUMAN;1433G_HUMAN;HMGB3_HUMAN;HLTF_HUMAN;MACF1_HUMAN;IFIT3_HUMAN;ENPL_HUMAN;IF4B_HUMAN;CAPR1_HUMAN;MBNL2_HUMAN;FUBP3_HUMAN;GANAB_HUMAN;PAPOA_HUMAN;RL4_HUMAN;RL38_HUMAN;CSDE1_HUMAN;KTN1_HUMAN;SON_HUMAN;PRC2B_HUMAN;SPTB2_HUMAN;EIF1_HUMAN;WT1_HUMAN;XRN2_HUMAN;TRDMT_HUMAN;ZC11A_HUMAN;UBE2O_HUMAN;TENS1_HUMAN;UB2L3_HUMAN;ZN622_HUMAN;SYNE1_HUMAN;PDIA1_HUMAN;QKI_HUMAN;RADI_HUMAN;AGFG1_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN;IF4G2_HUMAN;PCBP2_HUMAN;CHD3_HUMAN;ECHB_HUMAN;E2AK2_HUMAN;1433Z_HUMAN;GCR_HUMAN;ARF1_HUMAN;CTNA1_HUMAN"	"52/490"
"EHD3"	"correlated"	"GO"	"0031623"	"receptor internalization "	"42/17829"	1.02040816326531	0.235571260306243	0.00738423815798165	1	4.33163265306122	"RAB31_HUMAN;ITB1_HUMAN;RAMP2_HUMAN;ARH_HUMAN;DYN3_HUMAN;CD81_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"1902895"	"positive regulation of pri-miRNA transcription by RNA polymerase II "	"42/17829"	1.02040816326531	0.235571260306243	0.00738423815798165	1	4.33163265306122	"GATA3_HUMAN;ETS1_HUMAN;SMAD6_HUMAN;WT1_HUMAN;BMP2_HUMAN;GCR_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0032233"	"positive regulation of actin filament bundle assembly "	"13/17829"	0.612244897959184	0.0729149139043132	0.00768039098190866	1	8.3967032967033	"SYNPO_HUMAN;PROF2_HUMAN;VILI_HUMAN;ID1_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"2000352"	"negative regulation of endothelial cell apoptotic process "	"27/17829"	0.816326530612245	0.151438667339727	0.00825058655195155	1	5.39047619047619	"NF2L2_HUMAN;GATA3_HUMAN;SEM5A_HUMAN;VGFR2_HUMAN;RAMP2_HUMAN"	"5/490"
"EHD3"	"correlated"	"GO"	"0043209"	"myelin sheath "	"27/17829"	0.816326530612245	0.151438667339727	0.00825058655195155	1	5.39047619047619	"CALM1_HUMAN;TSN2_HUMAN;MYO1D_HUMAN;CAH2_HUMAN;CALM2_HUMAN"	"5/490"
"EHD3"	"correlated"	"GO"	"0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding "	"172/17829"	2.24489795918367	0.964720399349375	0.00876717546803879	1	2.32699335548173	"RBTN2_HUMAN;NF2L2_HUMAN;ARNT_HUMAN;ID2_HUMAN;GATA3_HUMAN;MEF2C_HUMAN;ETS1_HUMAN;REST_HUMAN;TBX3_HUMAN;MEF2A_HUMAN;HIPK2_HUMAN;CBP_HUMAN"	"12/490"
"EHD3"	"correlated"	"GO"	"0016310"	"phosphorylation "	"44/17829"	1.02040816326531	0.246788939368445	0.0087991286142363	1	4.13474025974026	"PK3CA_HUMAN;5HT2B_HUMAN;EPHB2_HUMAN;BCKD_HUMAN;PI4KA_HUMAN;TOLIP_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0032991"	"protein-containing complex "	"587/17829"	5.51020408163265	3.2923888047563	0.0092463016201253	1	1.67361888537357	"RN111_HUMAN;AT1A1_HUMAN;CRUM2_HUMAN;CBX5_HUMAN;ENPL_HUMAN;ID2_HUMAN;ESAM_HUMAN;BCL3_HUMAN;CALM1_HUMAN;MEF2C_HUMAN;LAPM5_HUMAN;SKIL_HUMAN;SNTB1_HUMAN;SMAD6_HUMAN;MIER3_HUMAN;TEBP_HUMAN;ZO1_HUMAN;TR112_HUMAN;TOLIP_HUMAN;PDIA1_HUMAN;ACTN4_HUMAN;IFM1_HUMAN;IFM3_HUMAN;DTX3L_HUMAN;GCR_HUMAN;CALM2_HUMAN;ARF1_HUMAN;ARHG7_HUMAN"	"28/490"
"EHD3"	"correlated"	"GO"	"0050878"	"regulation of body fluid levels "	"4/17829"	0.408163265306122	0.0224353581244041	0.00951021231831782	1	18.1928571428571	"EPHB2_HUMAN;HEG1_HUMAN;APJ_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"2000563"	"positive regulation of CD4-positive, alpha-beta T cell proliferation "	"4/17829"	0.408163265306122	0.0224353581244041	0.00951021231831782	1	18.1928571428571	"DAF_HUMAN;TGFR2_HUMAN;CD81_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"0038085"	"vascular endothelial growth factor binding "	"4/17829"	0.408163265306122	0.0224353581244041	0.00951021231831782	1	18.1928571428571	"NRP1_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"0032348"	"negative regulation of aldosterone biosynthetic process "	"4/17829"	0.408163265306122	0.0224353581244041	0.00951021231831782	1	18.1928571428571	"REST_HUMAN;BMP2_HUMAN;DKK3_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"2000065"	"negative regulation of cortisol biosynthetic process "	"4/17829"	0.408163265306122	0.0224353581244041	0.00951021231831782	1	18.1928571428571	"REST_HUMAN;BMP2_HUMAN;DKK3_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"0007219"	"Notch signaling pathway "	"105/17829"	1.63265306122449	0.588928150765607	0.00956143999883756	1	2.77224489795918	"JAG2_HUMAN;NOTC1_HUMAN;NOTC3_HUMAN;SE1L1_HUMAN;TGFR2_HUMAN;BMP2_HUMAN;DTX3L_HUMAN;DTX3_HUMAN;AATC_HUMAN"	"9/490"
"EHD3"	"correlated"	"GO"	"1901224"	"positive regulation of NIK/NF-kappaB signaling "	"64/17829"	1.22448979591837	0.358965729990465	0.00982668279708799	1	3.41116071428571	"MCR_HUMAN;NFAT5_HUMAN;LAPM5_HUMAN;TCIM_HUMAN;TLR3_HUMAN;ACTN4_HUMAN;E2AK2_HUMAN"	"7/490"
"EHD3"	"correlated"	"GO"	"0005902"	"microvillus "	"64/17829"	1.22448979591837	0.358965729990465	0.00982668279708799	1	3.41116071428571	"IQGA2_HUMAN;MOES_HUMAN;DCXR_HUMAN;VILI_HUMAN;RADI_HUMAN;MYO1C_HUMAN;MYO1D_HUMAN"	"7/490"
"EHD3"	"correlated"	"GO"	"0043231"	"intracellular membrane-bounded organelle "	"795/17829"	6.93877551020408	4.45902742722531	0.00982796160654703	1	1.55611859838275	"RAB5B_HUMAN;LMBD1_HUMAN;ITM2B_HUMAN;MA2B1_HUMAN;BASI_HUMAN;GANAB_HUMAN;BCL3_HUMAN;CACO1_HUMAN;DAG1_HUMAN;LRIQ4_HUMAN;IQEC1_HUMAN;MEF2C_HUMAN;OAS3_HUMAN;SPTN1_HUMAN;PODXL_HUMAN;PTN23_HUMAN;SRTM2_HUMAN;SNX25_HUMAN;STX16_HUMAN;TEAD2_HUMAN;PGFRB_HUMAN;SPRC_HUMAN;OSBL1_HUMAN;OST48_HUMAN;RFIP1_HUMAN;ZDH20_HUMAN;AGFG1_HUMAN;CLN6_HUMAN;BMP2_HUMAN;MTMR2_HUMAN;BRAF_HUMAN;GIMA7_HUMAN;FNBP1_HUMAN;COPB_HUMAN;CTNA1_HUMAN"	"35/490"
"EHD3"	"correlated"	"GO"	"0045892"	"negative regulation of transcription, DNA-templated "	"484/17829"	4.69387755102041	2.71467833305289	0.0102117927129255	1	1.72907319952775	"SOX18_HUMAN;NOTC1_HUMAN;CBX5_HUMAN;ID2_HUMAN;KLF10_HUMAN;FZD1_HUMAN;COT2_HUMAN;GATA3_HUMAN;BCL3_HUMAN;CDN1C_HUMAN;P66A_HUMAN;NR1D2_HUMAN;REST_HUMAN;NACC2_HUMAN;WT1_HUMAN;T22D4_HUMAN;ZN318_HUMAN;TBX3_HUMAN;BMP2_HUMAN;HSP7C_HUMAN;ID1_HUMAN;GCR_HUMAN;DKK3_HUMAN;ARI5B_HUMAN"	"24/490"
"EHD3"	"correlated"	"GO"	"0009887"	"animal organ morphogenesis "	"129/17829"	1.83673469387755	0.723540299512031	0.0103272262669115	1	2.53853820598007	"LAMB2_HUMAN;PGBM_HUMAN;PAX3_HUMAN;NRP1_HUMAN;MEIS2_HUMAN;EFNB2_HUMAN;TBX3_HUMAN;BMP2_HUMAN;BRAF_HUMAN;CDX4_HUMAN"	"10/490"
"EHD3"	"correlated"	"GO"	"0019899"	"enzyme binding "	"340/17829"	3.6734693877551	1.90700544057435	0.0104757908267241	1	1.9263025210084	"MMS19_HUMAN;MPRI_HUMAN;MOES_HUMAN;NOTC1_HUMAN;LAMP1_HUMAN;ATF7_HUMAN;FNIP1_HUMAN;NOTC3_HUMAN;RXRA_HUMAN;PGFRB_HUMAN;UB2L3_HUMAN;SYNE1_HUMAN;PDIA1_HUMAN;HSP7C_HUMAN;N42L2_HUMAN;PCBP2_HUMAN;DTX3L_HUMAN;AKIR2_HUMAN;CCND1_HUMAN"	"19/490"
"EHD3"	"correlated"	"GO"	"0031527"	"filopodium membrane "	"15/17829"	0.612244897959184	0.0841325929665152	0.0107677588431693	1	7.27714285714286	"PDPN_HUMAN;ITA3_HUMAN;ITAV_HUMAN;ARF6_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0010951"	"negative regulation of endopeptidase activity "	"47/17829"	1.02040816326531	0.263615457961748	0.0112562351531233	1	3.87082066869301	"SERPH_HUMAN;TICN1_HUMAN;TICN2_HUMAN;KNG1_HUMAN;CRUM2_HUMAN;THBG_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0000086"	"G2/M transition of mitotic cell cycle "	"47/17829"	1.02040816326531	0.263615457961748	0.0112562351531233	1	3.87082066869301	"FBXL7_HUMAN;CALM1_HUMAN;NEST_HUMAN;TPD53_HUMAN;ARP19_HUMAN;CALM2_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0005654"	"nucleoplasm "	"3579/17829"	24.2857142857143	20.0740366818105	0.0112582105277652	1	1.20980720871752	"PHF1_HUMAN;PAX3_HUMAN;RBTN2_HUMAN;PRS6B_HUMAN;SYRC_HUMAN;RTF1_HUMAN;NF2L2_HUMAN;SNF8_HUMAN;S40A1_HUMAN;RS23_HUMAN;SPRE1_HUMAN;SAS10_HUMAN;RN111_HUMAN;GABPA_HUMAN;CXXC5_HUMAN;KALRN_HUMAN;LRC32_HUMAN;MCR_HUMAN;MMS19_HUMAN;5HT2B_HUMAN;EPHB2_HUMAN;KDM6B_HUMAN;HLTF_HUMAN;ARI1B_HUMAN;ARNT_HUMAN;MOFA1_HUMAN;NFAT5_HUMAN;NOTC1_HUMAN;MA2B1_HUMAN;CBX5_HUMAN;BRD2_HUMAN;ID2_HUMAN;IMPA3_HUMAN;MBNL2_HUMAN;KLF7_HUMAN;ATF7_HUMAN;CDC27_HUMAN;COT2_HUMAN;G45IP_HUMAN;GATA3_HUMAN;BCL3_HUMAN;CALM1_HUMAN;DAG1_HUMAN;PAXI1_HUMAN;MEF2C_HUMAN;PAPOA_HUMAN;KMT2A_HUMAN;JAZF1_HUMAN;P66A_HUMAN;GNAI2_HUMAN;NR1D2_HUMAN;ETS1_HUMAN;NOTC3_HUMAN;OAS3_HUMAN;MED13_HUMAN;RXRA_HUMAN;SGO2_HUMAN;SKIL_HUMAN;REST_HUMAN;TNC18_HUMAN;PTN23_HUMAN;SIA7C_HUMAN;PSB5_HUMAN;RHG17_HUMAN;TCIM_HUMAN;SMAD6_HUMAN;PRDM2_HUMAN;TEAD2_HUMAN;TGON2_HUMAN;STAT6_HUMAN;MIER3_HUMAN;UB2D3_HUMAN;RPB9_HUMAN;THRSP_HUMAN;NED4L_HUMAN;WT1_HUMAN;XRN2_HUMAN;TRDMT_HUMAN;ZC11A_HUMAN;YAP1_HUMAN;PSMD5_HUMAN;UBE2O_HUMAN;TEBP_HUMAN;UBP42_HUMAN;TR112_HUMAN;ZN318_HUMAN;ZMYM3_HUMAN;TSN2_HUMAN;UB2L3_HUMAN;ZN622_HUMAN;SYNE1_HUMAN;POGZ_HUMAN;KDM6A_HUMAN;ANXA1_HUMAN;ARP8_HUMAN;ARP19_HUMAN;BMI1_HUMAN;HSP7C_HUMAN;HXB4_HUMAN;MYO1C_HUMAN;MEF2A_HUMAN;PCBP2_HUMAN;HIPK2_HUMAN;ID1_HUMAN;CHD3_HUMAN;DOCK1_HUMAN;DTX3L_HUMAN;DTX3_HUMAN;1433Z_HUMAN;ARGL1_HUMAN;CAND1_HUMAN;GCR_HUMAN;AATC_HUMAN;ARI5B_HUMAN;BARX2_HUMAN;CBP_HUMAN;2A5G_HUMAN;AKIR2_HUMAN;AMOT_HUMAN;CCND1_HUMAN"	"120/490"
"EHD3"	"correlated"	"GO"	"0030036"	"actin cytoskeleton organization "	"156/17829"	2.04081632653061	0.874978966851758	0.0119749082707147	1	2.33241758241758	"PK3CA_HUMAN;CAZA2_HUMAN;CAZA1_HUMAN;IQEC1_HUMAN;PALLD_HUMAN;SPTN1_HUMAN;RHOJ_HUMAN;SPTB2_HUMAN;PROF2_HUMAN;ACTN4_HUMAN;AMOT_HUMAN"	"11/490"
"EHD3"	"correlated"	"GO"	"0001701"	"in utero embryonic development "	"193/17829"	2.44897959183673	1.0825060295025	0.0120634352841006	1	2.26232420429312	"SOX18_HUMAN;JAG2_HUMAN;ITB1_HUMAN;HEG1_HUMAN;NOTC1_HUMAN;GATA3_HUMAN;MGAT1_HUMAN;VEGFA_HUMAN;TGFR2_HUMAN;TBX3_HUMAN;BMP2_HUMAN;CO3A1_HUMAN;AMOT_HUMAN"	"13/490"
"EHD3"	"correlated"	"GO"	"0001944"	"vasculature development "	"16/17829"	0.612244897959184	0.0897414324976162	0.0125428574202022	1	6.82232142857143	"PK3CA_HUMAN;SOX18_HUMAN;TCF21_HUMAN;APJ_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0071383"	"cellular response to steroid hormone stimulus "	"16/17829"	0.612244897959184	0.0897414324976162	0.0125428574202022	1	6.82232142857143	"AT1A1_HUMAN;UB2L3_HUMAN;HSP7C_HUMAN;GCR_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0008284"	"positive regulation of cell population proliferation "	"460/17829"	4.48979591836735	2.58006618430647	0.0126076930160745	1	1.74018633540373	"PDGFD_HUMAN;ITB1_HUMAN;5HT2B_HUMAN;HYAS2_HUMAN;MEIS2_HUMAN;NOTC1_HUMAN;CRIP2_HUMAN;EPHA1_HUMAN;EFNB2_HUMAN;GNAI2_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;VGFR1_HUMAN;VEGFA_HUMAN;ZO1_HUMAN;TGFR2_HUMAN;TBX3_HUMAN;IL6RB_HUMAN;HIPK2_HUMAN;ITAV_HUMAN;CIAO1_HUMAN;CD81_HUMAN;AKIR2_HUMAN"	"23/490"
"EHD3"	"correlated"	"GO"	"0032587"	"ruffle membrane "	"89/17829"	1.42857142857143	0.49918671826799	0.0128349635899274	1	2.86179775280899	"PDPN_HUMAN;TLN1_HUMAN;ITB1_HUMAN;MACF1_HUMAN;SPY2_HUMAN;PKHO1_HUMAN;ITAV_HUMAN;AIF1L_HUMAN"	"8/490"
"EHD3"	"correlated"	"GO"	"0003158"	"endothelium development "	"5/17829"	0.408163265306122	0.0280441976555051	0.0130855715010841	1	14.5542857142857	"S40A1_HUMAN;CXA5_HUMAN;VGFR2_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"1901388"	"regulation of transforming growth factor beta activation "	"5/17829"	0.408163265306122	0.0280441976555051	0.0130855715010841	1	14.5542857142857	"LRC32_HUMAN;ITB8_HUMAN;ITAV_HUMAN"	"3/490"
"EHD3"	"correlated"	"GO"	"0003700"	"DNA-binding transcription factor activity "	"415/17829"	4.08163265306122	2.32766840540692	0.0139147488883491	1	1.75352839931153	"PAX3_HUMAN;NF2L2_HUMAN;GABPA_HUMAN;MCR_HUMAN;ARNT_HUMAN;NFAT5_HUMAN;KLF10_HUMAN;ATF7_HUMAN;COT2_HUMAN;GATA3_HUMAN;MEF2C_HUMAN;ETS1_HUMAN;RXRA_HUMAN;REST_HUMAN;PRDM2_HUMAN;TEAD2_HUMAN;STAT6_HUMAN;WT1_HUMAN;MEF2A_HUMAN;GCR_HUMAN;CDX4_HUMAN"	"21/490"
"EHD3"	"correlated"	"GO"	"0043565"	"sequence-specific DNA binding "	"232/17829"	2.6530612244898	1.30125077121544	0.0139515589081296	1	2.03885467980296	"PAX3_HUMAN;NF2L2_HUMAN;CXXC5_HUMAN;MEIS2_HUMAN;ARNT_HUMAN;COT2_HUMAN;CACO1_HUMAN;P66A_HUMAN;RXRA_HUMAN;PRDM2_HUMAN;RERE_HUMAN;WT1_HUMAN;TBX3_HUMAN;MEF2A_HUMAN"	"14/490"
"EHD3"	"correlated"	"GO"	"0004879"	"nuclear receptor activity "	"50/17829"	1.02040816326531	0.280441976555051	0.014143564821611	1	3.63857142857143	"MCR_HUMAN;ARNT_HUMAN;COT2_HUMAN;NR1D2_HUMAN;RXRA_HUMAN;GCR_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0010801"	"negative regulation of peptidyl-threonine phosphorylation "	"17/17829"	0.612244897959184	0.0953502720287173	0.0144752782366703	1	6.42100840336134	"SPRE1_HUMAN;CALM1_HUMAN;SPY2_HUMAN;CALM2_HUMAN"	"4/490"
"EHD3"	"correlated"	"GO"	"0005576"	"extracellular region "	"1702/17829"	12.6530612244898	9.54624488193393	0.0148928225580952	1	1.32544905153601	"LAMB2_HUMAN;PGBM_HUMAN;PDGFD_HUMAN;RET4_HUMAN;TICN2_HUMAN;TLN1_HUMAN;FIBIN_HUMAN;KNG1_HUMAN;EGFL7_HUMAN;EPHB2_HUMAN;HEG1_HUMAN;DAF_HUMAN;I13R2_HUMAN;ITM2B_HUMAN;NOTC1_HUMAN;MA2B1_HUMAN;B2MG_HUMAN;ENPL_HUMAN;CAZA2_HUMAN;CAZA1_HUMAN;CXL13_HUMAN;ANTR2_HUMAN;KLK7_HUMAN;HGFA_HUMAN;CRHBP_HUMAN;CALM1_HUMAN;CRIM1_HUMAN;DAG1_HUMAN;I18BP_HUMAN;LIPL_HUMAN;NRP2_HUMAN;NOTC3_HUMAN;PLA2R_HUMAN;SIAT1_HUMAN;SPTN1_HUMAN;THBG_HUMAN;THEM6_HUMAN;SPRC_HUMAN;FCN3_HUMAN;VGFR2_HUMAN;VEGFA_HUMAN;MUCEN_HUMAN;ZA2G_HUMAN;TNR1A_HUMAN;THY1_HUMAN;TOLIP_HUMAN;PDIA1_HUMAN;PYY_HUMAN;ANXA1_HUMAN;BMP2_HUMAN;ACTN4_HUMAN;ANXA2_HUMAN;HSP7C_HUMAN;IBP4_HUMAN;IBP5_HUMAN;IL6RB_HUMAN;FBLN3_HUMAN;AMD_HUMAN;CO3A1_HUMAN;CAND1_HUMAN;ADIPL_HUMAN;A1AG1_HUMAN;CD6_HUMAN"	"63/490"
"EHD3"	"correlated"	"GO"	"0008584"	"male gonad development "	"92/17829"	1.42857142857143	0.516013236861293	0.0150089369753131	1	2.76847826086957	"GATA3_HUMAN;CSDE1_HUMAN;PGFRB_HUMAN;WT1_HUMAN;TLR3_HUMAN;ADA29_HUMAN;ARI5B_HUMAN;CTNA1_HUMAN"	"8/490"
"EHD3"	"correlated"	"GO"	"0005887"	"integral component of plasma membrane "	"1284/17829"	10	7.2017499579337	0.0156884480265492	1	1.38855140186916	"PDPN_HUMAN;PGRC1_HUMAN;S40A1_HUMAN;TM9S2_HUMAN;LRC32_HUMAN;JAG2_HUMAN;5HT2B_HUMAN;MPRI_HUMAN;HYAS2_HUMAN;EPHB2_HUMAN;LY75_HUMAN;BASI_HUMAN;EMB_HUMAN;CXA5_HUMAN;LAMP1_HUMAN;GRM3_HUMAN;EPHA1_HUMAN;EFNB2_HUMAN;LPAR6_HUMAN;DQA1_HUMAN;GRP3_HUMAN;LAPM5_HUMAN;KTN1_HUMAN;PLA2R_HUMAN;OX2G_HUMAN;PODXL_HUMAN;PGFRB_HUMAN;PLPP3_HUMAN;VGFR2_HUMAN;VGFR1_HUMAN;TSN7_HUMAN;TNR1A_HUMAN;THY1_HUMAN;TLR3_HUMAN;TSN2_HUMAN;TUSC3_HUMAN;TGFR2_HUMAN;PTPRB_HUMAN;RAMP2_HUMAN;APJ_HUMAN;ASIC3_HUMAN;MCP_HUMAN;NTCP_HUMAN;CD151_HUMAN;ITAV_HUMAN;BAP31_HUMAN;ADA29_HUMAN;CD6_HUMAN;CD81_HUMAN;EVI2B_HUMAN"	"50/490"
"EHD3"	"correlated"	"GO"	"0048661"	"positive regulation of smooth muscle cell proliferation "	"52/17829"	1.02040816326531	0.291659655617253	0.0163221458206812	1	3.49862637362637	"PDGFD_HUMAN;PK3CA_HUMAN;ID2_HUMAN;NOTC3_HUMAN;PGFRB_HUMAN;TGFR2_HUMAN"	"6/490"
"EHD3"	"correlated"	"GO"	"0018108"	"peptidyl-tyrosine phosphorylation "	"52/17829"	1.02040816326531	0.291659655617253	0.0163221458206812	1	3.49862637362637	"EPHB2_HUMAN;EPHA1_HUMAN;PGFRB_HUMAN;VGFR2_HUMAN;VGFR1_HUMAN;FBLN3_HUMAN"	"6/490"
